temp_id,Citation in Wright,MS URI where first encountered,Page in Wright where first encountered,Added by,,Optional Brief description,Optional Full Citation,Optional Comments to Gen. Editors,cbss_uri,,,,
smblBibl365,"Assemani, p. 453, lib. iii., serm. 1",https://bl.syriac.uk/ms/383,https://archive.org/details/catalogueofsyria02brituoft/page/570/mode/2up,Rachel Edney,,,,,https://www.zotero.org/groups/4861694/items/SW7CSNLD,Complete,,,
smblBibl366,"Assemani, p. 453, lib. ii., serm. 14",https://bl.syriac.uk/ms/383,https://archive.org/details/catalogueofsyria02brituoft/page/570/mode/2up,Rachel Edney,,,,,https://www.zotero.org/groups/4861694/items/SW7CSNLD,Complete,,,
smblBibl367,"Assemani, p. 460, lib. iv. serm. 17, interrog. 4",https://bl.syriac.uk/ms/383,https://archive.org/details/catalogueofsyria02brituoft/page/570/mode/2up,Rachel Edney,,,,,https://www.zotero.org/groups/4861694/items/SW7CSNLD,Complete,,,
smblBibl368,"Zingerle's Monumenta Syriaca, vol. i., p. 99",https://bl.syriac.uk/ms/383,https://archive.org/details/catalogueofsyria02brituoft/page/570/mode/2up,Rachel Edney,,,,,https://www.zotero.org/groups/4861694/items/4XZSHHN3,Complete,,,
smblBibl369,"Galeni Opera, ed. Kühn, t. xi",https://bl.syriac.uk/ms/429,https://archive.org/details/catalogueofsyria03brituoft/page/1187/mode/1up?view=theater,Daniel Edwards,,Works of Galen,,"This work is in the comprehensive bibliography, but not this volume. https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_on_syriac_studies/search/galeni%20/titleCreatorYear/items/YYJPVGY9/item-list ",https://www.zotero.org/groups/4861694/items/3TN7GSVP,Complete,,,
smblBibl370,"Sachau in the Hermes for 1869, Bd. iv.",https://bl.syriac.uk/ms/429,https://archive.org/details/catalogueofsyria03brituoft/page/1187/mode/1up?view=theater,Daniel Edwards,,,,,https://www.zotero.org/groups/4861694/items/IAWWZA5K,Complete,"Wright is in error here. Bd. IV of Hermes is 1870, not 1869. I've confirmed that the text Wright is talking about is on the right page.",,
smblBibl371,"Acta sanctt. for October, t. iv., p. 262",https://bl.syriac.uk/ms/1453,https://archive.org/details/catalogueofsyria03brituoft/page/1100/mode/2up,Rachel Edney,,History of Pelagia,,,https://www.zotero.org/groups/4861694/items/N8Y8JJFY,Complete,,,
smblBibl372,"Land, Anecdota, Syr., t. ii., p. 92",https://bl.syriac.uk/ms/1453,https://archive.org/details/catalogueofsyria03brituoft/page/1100/mode/2up,Rachel Edney,,,,,https://zotero.org/groups/392292/items/QRPNXBRW,Complete,,,
smblBibl374,"Denzinger, Ritus Orientalium, t. i.",https://bl.syriac.uk/ms/757,https://archive.org/details/catalogueofsyria01brituoft/page/226/mode/1up,Carlo Emilio Biuzzi,,,,,https://www.zotero.org/groups/4861694/items/CLRJY3VA,Complete,,,
smblBibl375,"Renan, Journnal Asiatique, 1852, 4ème Série, t. xix., p. 324",https://bl.syriac.uk/ms/427,https://archive.org/details/catalogueofsyria03brituoft/page/1162/mode/2up,Rachel Edney,,,,,https://www.zotero.org/groups/4861694/items/I8IAPVQH,Complete,,,
smblBibl376,"""de Philosophia Peripatetica apud Syros,"" p. 32",https://bl.syriac.uk/ms/427,https://archive.org/details/catalogueofsyria03brituoft/page/1162/mode/2up,Rachel Edney,,,,,https://www.zotero.org/groups/4861694/items/9E83KKWH,Complete,,,
smblBibl377,"Hoffmann, de Hermeneuticis apud Syros Aristoteleis, p. 148",https://bl.syriac.uk/ms/427,https://archive.org/details/catalogueofsyria03brituoft/page/1162/mode/2up,Rachel Edney,,,,,https://www.zotero.org/groups/4861694/items/9E83KKWH,Complete,,,
smblBibl378,"Opera, ed. Raderus, Par. 1633, towards the end of the Isagoge",https://bl.syriac.uk/ms/52,https://archive.org/details/catalogueofsyria02brituoft/page/588/mode/2up,Rachel Edney,,,,,https://www.zotero.org/groups/4861694/items/AV7FMUQA,Complete,,,
smblBibl379,"Migne, Patrol. Gr., t. lxxx viii., col. 626",https://bl.syriac.uk/ms/52,https://archive.org/details/catalogueofsyria02brituoft/page/588/mode/2up,Rachel Edney,,,,,https://www.zotero.org/groups/4861694/items/UEAMMPXX,Complete,,,
smblBibl380,"Renaudot, Liturg. Orient., t. ii., p. 261",https://bl.syriac.uk/ms/559,https://archive.org/details/catalogueofsyria01brituoft/page/208/mode/2up,Rachel Edney,,,,,https://www.zotero.org/groups/4861694/items/IIT2WDYD,Complete,"This work is already in CBSS, but I'm creating a new citation for now because the CBSS citation does not distinguish separate volumes. I'm also not sure which edition Wright uses--the pagination for the London and Frankfurt editions is the same, so there isn't a way to tell from this citation.",CBSS also has this citation for Renaudot that is not distinguished by volume: https://www.zotero.org/groups/4861694/items/5GERSAB8.,
smblBibl382,"Chrysostom, Opera, t. xi",https://bl.syriac.uk/ms/38,https://archive.org/details/catalogueofsyria02brituoft/page/470/mode/1up,Sofia Puchkova,,,,,https://www.zotero.org/groups/4861694/items/X7JYKMA2,Complete,,,
smblBibl383,Rosen's Catalogue of MSS in British Museum,https://bl.syriac.uk/ms/339,https://archive.org/details/catalogueofsyria02brituoft/page/587/mode/1up,Sofia Puchkova,,,,,https://www.zotero.org/groups/4861694/items/BZP7KYYA,Complete,,,
smblBibl384,"Aubert, t. i.,",https://bl.syriac.uk/ms/284,https://archive.org/details/catalogueofsyria02brituoft/page/489/mode/1up?view=theater,Carlo Emilio Biuzzi,edition of Cyril in greek,,,,https://www.zotero.org/groups/4861694/items/547L84LR,Complete,,,
smblBibl385,Cureton's Festal Letters of Athanasius,https://bl.syriac.uk/ms/50,https://archive.org/details/catalogueofsyria02brituoft/page/904/mode/2up,Rachel Edney,,,,,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_on_syriac_studies/search/festal%20letters%20of%20athanasius/titleCreatorYear/items/44EI7PLZ/item-list,Complete,,,
smblBibl386,"Bardaisan (Philip), de Fato",https://bl.syriac.uk/ms/426,https://archive.org/details/catalogueofsyria03brituoft/page/1157/mode/1up?view=theater,Daniel Edwards,,This is a ref work rather than bibl in XML,,,https://www.zotero.org/groups/4861694/items/4HLI946U,Complete,This is the English translation Wright cites (Cureton). There's also a German translation that he mentions: https://www.zotero.org/groups/4861694/items/9JN62Z87.,,
smblBibl387,"Galen, Περὶ κρισίμων ἡμερῶν (De Diebus Decretoriis",https://bl.syriac.uk/ms/426,https://archive.org/details/catalogueofsyria03brituoft/page/1157/mode/1up?view=theater,Daniel Edwards,,This is a ref work rather than bibl in XML,,,https://www.zotero.org/groups/4861694/items/SJXQD4CH,Complete,"Wright doesn't cite a specifc edition here, but he has used Kuhn elsewhere, so this should be the correct citation.",,
smblBibl388,"(Pseudo-)Justin Martyr, Λόγος πρὸς Ἕλληνας",https://bl.syriac.uk/ms/426,https://archive.org/details/catalogueofsyria03brituoft/page/1157/mode/1up?view=theater,Daniel Edwards,,This is a ref work rather than bibl in XML,,,https://www.zotero.org/groups/4861694/items/4HLI946U,Complete,Wright cites Cureton here.,,
smblBibl389,"Melito the Philospoher, ""Concerning Truth"" (Περὶ ἀληθείας)",https://bl.syriac.uk/ms/426,https://archive.org/details/catalogueofsyria03brituoft/page/1157/mode/1up?view=theater,Daniel Edwards,,This is a ref work rather than bibl in XML,,,https://www.zotero.org/groups/4861694/items/EGSYB5AD.,Complete,Wright cites both Land and Cureton here. Land uses the title mentioned in this row; Cureton the title in the row below.,,
smblBibl390,"Melito the Philosopher, ""The Apology""",https://bl.syriac.uk/ms/426,https://archive.org/details/catalogueofsyria03brituoft/page/1157/mode/1up?view=theater,Daniel Edwards,,This is a ref work rather than bibl in XML,,,https://www.zotero.org/groups/4861694/items/4HLI946U,Complete,"Same text as above, under a different title.",,
smblBibl391,"Plato, Definitions",https://bl.syriac.uk/ms/426,https://archive.org/details/catalogueofsyria03brituoft/page/1157/mode/1up?view=theater,Daniel Edwards,,This is a ref work rather than bibl in XML,,,https://www.zotero.org/groups/4861694/items/HCNPFBW7,Complete,This is just a section in the Bipont edition cited below. So these two rows are the same.,,
smblBibl392,"Platonis Opera, ed. Bipont., 1787, vol. xi.",https://bl.syriac.uk/ms/426,https://archive.org/details/catalogueofsyria03brituoft/page/1157/mode/1up?view=theater,Daniel Edwards,,,,,https://www.zotero.org/groups/4861694/items/HCNPFBW7,Complete,,,
smblBibl398,"Payne Smith's Catalogue of the Syriac MSS, in the Bodleian Libray, col. 516; col. 515",https://bl.syriac.uk/ms/1156,https://archive.org/details/catalogueofsyria02brituoft/page/895/mode/1up,Giulia Seclì,https://archive.org/details/codicessyricaco00smitgoog/page/n276/mode/2up,,,,https://www.zotero.org/groups/4861694/items/EKJQ2NBB,Complete,,,
smblBibl399,"Rosen and Forshall's Catalogue, p. 74",https://bl.syriac.uk/ms/1156,https://archive.org/details/catalogueofsyria02brituoft/page/894/mode/1up,Giulia Seclì,https://archive.org/details/RosenAndForshallCatalogusCodicumManuscriptorumOrientaliumQuiInMuseoBritannicoAsservantur/page/n93/mode/2up,Pars prima,"J. Forshall, Fr Rosen, Catalogus Codicum Manuscriptorum Orientalium Qui In Museo Britannico Asservantur, Londra 1838",,https://www.zotero.org/groups/4861694/items/BZP7KYYA,Complete,,,
smblBibl400,"Cave, Hist. Litter., edit. 1740, tom. i.",https://bl.syriac.uk/ms/30,https://archive.org/details/catalogueofsyria02brituoft/page/936/mode/1up?view=theater,Carlo Emilio Biuzzi,,,,,https://www.zotero.org/groups/4861694/items/VEZ4JY94,Complete,,,
smblBibl401,"edit. Par., 1638, tom, v., pars i.",https://bl.syriac.uk/ms/30,https://archive.org/details/catalogueofsyria02brituoft/page/942/mode/1up?view=theater,Carlo Emilio Biuzzi,,,,,https://www.zotero.org/groups/4861694/items/JSVEJ2XR,Complete,,,
smblBibl402,"Migne, t. xxxv., col. 858",https://bl.syriac.uk/ms/1123,https://archive.org/details/catalogueofsyria02brituoft/page/436/mode/1up?view=theater,Abdel-Massih Gharib,,,,,https://www.zotero.org/groups/4861694/items/FRV78PT9,Complete,,,
smblBibl403,"Migne, t. xxxvi., col. 359",https://bl.syriac.uk/ms/1123,https://archive.org/details/catalogueofsyria02brituoft/page/437/mode/1up?view=theater,Abdel-Massih Gharib,,,,,https://www.zotero.org/groups/4861694/items/H8NU3BUJ,Complete,,,
smblBibl404,"Opera, t. iii., p. 39, line 36",https://bl.syriac.uk/ms/849,https://archive.org/details/catalogueofsyria02brituoft/page/990/mode/1up,Giulia Seclì,https://archive.org/details/operaselecta02basi/page/n3/mode/2up,,,,https://www.zotero.org/groups/4861694/items/XJXVEEQW,Complete,,,
smblBibl405,"Opera, t. ii., pp. 40, 41",https://bl.syriac.uk/ms/849,https://archive.org/details/catalogueofsyria02brituoft/page/990/mode/1up,Giulia Seclì,https://archive.org/details/operaselecta02basi/page/n3/mode/2up,,,,https://www.zotero.org/groups/4861694/items/LFRWXUWL,Complete,,,
smblBibl406,"Opera, t. iii., p. 210",https://bl.syriac.uk/ms/849,https://archive.org/details/catalogueofsyria02brituoft/page/990/mode/1up,Giulia Seclì,,Opera of Gregorius Nyssenus,,,https://www.zotero.org/groups/4861694/items/2U3TRZZC,Complete,,,
smblBibl407,"Opera, t. i., p. 674",https://bl.syriac.uk/ms/849,https://archive.org/details/catalogueofsyria02brituoft/page/990/mode/1up,Giulia Seclì,https://archive.org/details/operaselecta02basi/page/n3/mode/2up,,,,https://www.zotero.org/groups/4861694/items/YKYQLYXE,Complete,,,
smblBibl408,"Opera, t. ii., p. 90 C",https://bl.syriac.uk/ms/849,https://archive.org/details/catalogueofsyria02brituoft/page/991/mode/1up,Giulia Seclì,,Opera of Athanasius,,,https://www.zotero.org/groups/4861694/items/WS7DQIPN,Complete,,,
smblBibl409,"Land, Ancedota Syriaca, t. ii., p. 11 of the Addenda et Emendanda",https://bl.syriac.uk/ms/849,https://archive.org/details/catalogueofsyria02brituoft/page/992/mode/1up,Giulia Seclì,,,,,https://www.zotero.org/groups/4861694/items/KST3L6F4,Complete,,,
smblBibl410,"Opera, t. ii., p. 235",https://bl.syriac.uk/ms/849,https://archive.org/details/catalogueofsyria02brituoft/page/992/mode/1up,Giulia Seclì,,Opera of Epiphanius,,,https://www.zotero.org/groups/4861694/items/CACNAJXM,Complete,,,
smblBibl411,"Opera, t. i., p. 42",https://bl.syriac.uk/ms/849,https://archive.org/details/catalogueofsyria02brituoft/page/994/mode/1up,Giulia Seclì,https://archive.org/details/operaselecta02basi/page/n3/mode/2up,,,,https://www.zotero.org/groups/4861694/items/YKYQLYXE,Complete,,,
smblBibl412,"Opera, t. i., p. 280M p. 282",https://bl.syriac.uk/ms/849,https://archive.org/details/catalogueofsyria02brituoft/page/994/mode/1up,Giulia Seclì,https://archive.org/details/operaselecta02basi/page/n3/mode/2up,,,,https://www.zotero.org/groups/4861694/items/YKYQLYXE,Complete,,,
smblBibl413,Song of Songs,https://bl.syriac.uk/ms/849,https://archive.org/details/catalogueofsyria02brituoft/page/989/mode/1up,Giulia Seclì,From revisionDesc: Missing work URIs (Song of Songs (literary tradition)),I am not sure if this is it: https://syriaca.org/work/22,,,https://www.zotero.org/groups/4861694/items/FTQPW245,Complete,Wright cites Gregory of Nyssa on Canticles.,,
smblBibl414,"Abulfedae Annales Muslemici, ed. Reiske and Adler, t. i. p. 223",https://bl.syriac.uk/ms/137,https://archive.org/details/catalogueofsyria01brituoft/page/66/mode/1up?view=theater,Abdel-Massih Gharib,,,Note on fol. 1 a,,https://www.zotero.org/groups/4861694/items/VI4FQ2H8,Complete,Vols 1 and 4 now in Zotero. Wright cites vol. 1 here.,,
smblBibl416,"Opera, tom, i., pp. 782-3",https://bl.syriac.uk/ms/19,https://archive.org/details/catalogueofsyria02brituoft/page/908/mode/1up,Giulia Seclì,,,,,https://www.zotero.org/groups/4861694/items/WPG6PZEK,Complete,,,
smblBibl417,"Le Quien, Oriens Christ., t. ii., col. 1374",https://bl.syriac.uk/ms/19,https://archive.org/details/catalogueofsyria02brituoft/page/912/mode/1up,Giulia Seclì,,,,,https://www.zotero.org/groups/4861694/items/ZR527MHS,Complete,,,
smblBibl418,"""Literarisches Centralblatt"" for 1871, Nr. 1",https://bl.syriac.uk/ms/864,https://archive.org/details/catalogueofsyria03brituoft/page/1046/mode/1up,Giulia Seclì,https://books.google.com.bz/books?id=9YsFAAAAQAAJ&hl=it&source=gbs_book_other_versions_r&cad=3,,,,https://www.zotero.org/groups/4861694/items/FA6SVC67,Complete,"I've cited this as a journal article, and I believe it is a review. Not sure what the volume number is? Elsewhere in the CBSS folder, this journal has been cited as a book volume instead. ",,
smblBibl419,"Surius, De Probatis Sanctorum Vitis, t. iv., Dec., pp. 368, seqq.; t. iii., Aug., p. 31",https://bl.syriac.uk/ms/864,https://archive.org/details/catalogueofsyria03brituoft/page/1047/mode/1up,Giulia Seclì,https://books.google.it/books/about/De_probatis_sanctorum_vitis.html?id=PC-4vwEACAAJ&redir_esc=y,,,,https://www.zotero.org/groups/4861694/items/K3XWLC2C,Complete,,,
smblBibl420,"Opera, ed. 1638, t. i., p. 712",https://bl.syriac.uk/ms/281,https://archive.org/details/catalogueofsyria02brituoft/page/443/mode/1up?view=theater,Abdel-Massih Gharib,,Note on fol 1b,Xpath: /TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem/msItem/note,,https://www.zotero.org/groups/4861694/items/FTQPW245,Complete,,,
smblBibl421,"Opera, t. i., p. 762",https://bl.syriac.uk/ms/281,https://archive.org/details/catalogueofsyria02brituoft/page/443/mode/1up?view=theater,Abdel-Massih Gharib,,Note on fol 33a,Xpath: /TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem/msItem/note/bibl/ref,,https://www.zotero.org/groups/4861694/items/FTQPW245,Complete,,,
smblBibl422,"Migne, Patrol. Gr., t. xliv., col. 1119",https://bl.syriac.uk/ms/281,https://archive.org/details/catalogueofsyria02brituoft/page/443/mode/1up?view=theater,Abdel-Massih Gharib,,Note on fol 1b,Xpath: /TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem/msItem/note/bibl,,https://www.zotero.org/groups/4861694/items/2M5DF48E,Complete,,,
smblBibl423,"Opera, ed. 1778, t. ii., p. 83, epist. ci.",https://bl.syriac.uk/ms/281,https://archive.org/details/catalogueofsyria02brituoft/page/444/mode/1up?view=theater,Abdel-Massih Gharib,,Note on fol. 100a,Xpath: /TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem/msItem/note/bibl,"Not sure whether the volume found on zotero under title {Sancti Gregorii Nazianzeni Opera. Versio Syriaca II: Orationes XIII, XLI
} is simply a newer edition of the same volume",https://www.zotero.org/groups/4861694/items/TF2WV9M2,Complete,"I was unable to locate a online copy of vol. 2 published in 1778 (vol. 1 is in Zotero). The pagination, however, matches exactly with the 1840 edition I've put here for now.",,
smblBibl424,"Migne, t. xliv., col. 1193",https://bl.syriac.uk/ms/281,https://archive.org/details/catalogueofsyria02brituoft/page/443/mode/1up?view=theater,Abdel-Massih Gharib,,Unspecefied note between fol. 33a and 80,Xpath: /TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem/msItem/note/bibl,,https://www.zotero.org/groups/4861694/items/2M5DF48E,Complete,,,
smblBibl425,"Migne, t. xlvi., col. 893",https://bl.syriac.uk/ms/281,https://archive.org/details/catalogueofsyria02brituoft/page/444/mode/1up?view=theater,Abdel-Massih Gharib,,Unspecefied note between fol. 81a and 100,Xpath: /TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem/msItem/note/bibl,,https://www.zotero.org/groups/4861694/items/5A93XV2K,Complete,,,
smblBibl426,"Opera, t. ii., p. 94, A",https://bl.syriac.uk/ms/281,https://archive.org/details/catalogueofsyria02brituoft/page/444/mode/1up?view=theater,Abdel-Massih Gharib,,Note under title: The second epistle to Cledonius on fol. 101a,Xpath: /TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem/msItem/note/bibl,,https://www.zotero.org/groups/4861694/items/TF2WV9M2,Complete,Same comment as row 424 above.,,
smblBibl427,"Tischendorf, Anecdota Sacra et Profana, Leipzg, 1861",https://bl.syriac.uk/ms/148,https://archive.org/details/catalogueofsyria01brituoft/page/67/mode/1up?view=theater,Abdel-Massih Gharib,,Final note in the ms,Xpath: /TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem/note/p/bibl,Dr. Tischendorf brought the ms to the University Library of Leipzig,https://www.zotero.org/groups/4861694/items/2IX3S75X,Complete,There is also an 1855 edition.,,
smblBibl428,"Assemani, Codex Liturgicus, t. ii., p. 307",https://bl.syriac.uk/ms/189,https://archive.org/details/catalogueofsyria01brituoft/page/229/mode/1up?view=theater,Abdel-Massih Gharib,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_on_syriac_studies/search/Assemani/titleCreatorYear/items/ITY8A72G/item-list,"Footnote for the item titled: The lesser Order of the Consecration of Water for Baptism, by Philoxenus of Mabūg, to be used in cases of necessity, fol. 25a",Xpath: /TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem/msItem/note/bibl,,https://www.zotero.org/groups/4861694/items/5PLLLFI3,Complete,,,
smblBibl429,"Denzinger, Ritus Orientalium, t.i., p. 318",https://bl.syriac.uk/ms/189,https://archive.org/details/catalogueofsyria01brituoft/page/229/mode/1up?view=theater,Abdel-Massih Gharib,,"Same previous footnote, fol. 25a",Xpath: /TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem/msItem/note/bibl,,https://www.zotero.org/groups/4861694/items/CLRJY3VA,Complete,,,
smblBibl430,"Lansselius and Corderius, Venet. 1755—56, t. ii., pp. ix.-xiii.",https://bl.syriac.uk/ms/26,https://archive.org/details/catalogueofsyria02brituoft/page/495/mode/1up?view=theater,Abdel-Massih Gharib,,"Edition of the original Greek under the name of Maximus, in the works of Dionysius",Xpath: /TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem/msItem/msItem/note/bibl,,https://www.zotero.org/groups/4861694/items/AIT9KT45,Complete,Corderius edited vol. 1; Lansselius edited vol. 2 cited here.,,
smblBibl431,"Migne, Patrol. Gr., t. iv., coll. 15-21",https://bl.syriac.uk/ms/26,https://archive.org/details/catalogueofsyria02brituoft/page/495/mode/1up?view=theater,Abdel-Massih Gharib,,mentioned in the bibliography on fol. 2b,Xpath: /TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem/msItem/msItem/note/bibl,,https://www.zotero.org/groups/4861694/items/TQKW8ZWC,Complete,,,
smblBibl432,"Benedictine edition of Chrysostom's works, 1834—38, t. vii.",https://bl.syriac.uk/ms/15,https://archive.org/details/catalogueofsyria02brituoft/page/466/mode/1up,Bogdan Draghici,,,,,https://www.zotero.org/groups/4861694/items/HAIPPX82,Complete,,,
smblBibl433,"Migne, Patrol. Gr., t. lxix.",https://bl.syriac.uk/ms/1227,https://archive.org/details/catalogueofsyria02brituoft/page/483/mode/1up?view=theater,Bogdan Draghici,,,,,https://www.zotero.org/groups/4861694/items/6FCQSVJI,Complete,,,
smblBibl434,"Gallandii Biblioth. Vett. Patrum, t. iii., p. 792, § viii",https://bl.syriac.uk/ms/847,https://archive.org/details/catalogueofsyria02brituoft/page/1009/mode/1up?view=theater,Abdel-Massih Gharib,,"fol 2b, in msItem xml:id=""p1b3"" n=""9""",Xpath: /TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart/msContents/msItem/msItem/note/bibl/ref,,https://www.zotero.org/groups/4861694/items/V5W698BQ,Complete,,,
smblBibl436,"Opera, t. iii., p. 573, ep. cclx",https://bl.syriac.uk/ms/847,https://archive.org/details/catalogueofsyria02brituoft/page/1010/mode/1up?view=theater,Abdel-Massih Gharib,,"fol 4a, in msItem xml:id=""p1c9"" n=""17""",Xpath: /TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart/msContents/msItem/msItem/msItem/note/bibl/ref,,https://www.zotero.org/groups/4861694/items/XJXVEEQW,Complete,,,
smblBibl437,"Opera, t. ii., p. 80",https://bl.syriac.uk/ms/847,https://archive.org/details/catalogueofsyria02brituoft/page/10010/mode/1up?view=theater,Abdel-Massih Gharib,,"fol. 5b in msItem xml:id=""p1b9"" n=""20""",Xpath: /TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart/msContents/msItem/msItem/note/bibl/ref,,https://www.zotero.org/groups/4861694/items/WS7DQIPN,Complete,,,
smblBibl438,"Opera, t. vi., p. 188, line 3",https://bl.syriac.uk/ms/847,https://archive.org/details/catalogueofsyria02brituoft/page/1011/mode/1up?view=theater,Abdel-Massih Gharib,,"fol. 41a in msItem xml:id=""p1c20"" n=""51""",Xpath: /TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart/msContents/msItem/msItem/msItem/note/bibl/ref,,https://www.zotero.org/groups/4861694/items/URQJVSHL,Complete,,,
smblBibl439,"Opera, t. iii., p. 417, ep. cxcvii",https://bl.syriac.uk/ms/847,https://archive.org/details/catalogueofsyria02brituoft/page/1013/mode/1up?view=theater,Abdel-Massih Gharib,,"fol. 60b in msItem xml:id=""p1b56"" n=""86""",Xpath: /TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart/msContents/msItem/msItem/note/bibl/ref,,https://www.zotero.org/groups/4861694/items/XJXVEEQW,Complete,,,
smblBibl440,"Philologus, Zoitschrift fur das klassische Alterthum, 1855, pp. 145, 193, 313, 375.",https://bl.syriac.uk/ms/872,https://archive.org/details/catalogueofsyria02brituoft/page/548/mode/1up?view=theater,Abdel-Massih Gharib,,"Final note in Add. 17,210 as a Greek Palimpsest",Xpath: /TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart/msContents/msItem/note/bibl/ref,,https://www.zotero.org/groups/4861694/items/W4GC53UK,Complete,This is a 19th century journal volume. I've cited as a book to include publication information. CTD,,
smblBibl441,"Gregory's edition, Oxon. 1703",https://bl.syriac.uk/ms/872,https://archive.org/details/catalogueofsyria02brituoft/page/549/mode/1up?view=theater,Abdel-Massih Gharib,,"Fol. 51, 52 and 53 in msItem xml:id=""p3_1_1b2"" n=""3"" (b3; n=4 and b4 n=5)",Xpath: /TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart/msPart/msPart/msContents/msItem/msItem/note/bibl,The next two msitems with their notes,https://www.zotero.org/groups/4861694/items/A3LIECX3,Complete,Incorrect MS URI,,
smblBibl442,"Tischendorf, Monumenta Sacra Inedita, Nova Collectio, vol. ii., Leipzig, 1857",https://bl.syriac.uk/ms/872,https://archive.org/details/catalogueofsyria02brituoft/page/548/mode/1up?view=theater,Abdel-Massih Gharib,,"Second note in msItem xml:id=""p3_1a2"" n=""2""",Xpath: /TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart/msPart/msContents/msItem/note/bibl/ref,,https://www.zotero.org/groups/4861694/items/WPZPU5EZ,Complete,,,
smblBibl443,"the Journal of Sacred Literature, 4th Series, vol. iv. (1864), p. 466",https://bl.syriac.uk/ms/872,https://archive.org/details/catalogueofsyria02brituoft/page/548/mode/1up?view=theater,Abdel-Massih Gharib,,"Second note in msItem xml:id=""p3_1a2"" n=""2""",Xpath: /TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart/msPart/msContents/msItem/note/bibl/ref,,https://www.zotero.org/groups/4861694/items/C455B5V6,Complete,Incorrect MS URI,,
smblBibl444,"Spicilegium Romanum, t. ii. p. 381",https://bl.syriac.uk/ms/28,https://archive.org/details/catalogueofsyria02brituoft/page/425/mode/1up?view=theater,Abdel-Massih Gharib,,"See footnote in fol. 121 a in msItem xml:id=""b23"" n=""26""",Xpath: /TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem/msItem/note/bibl,Only vol. 4 is available (See https://syriaca.org/bibl/1971; https://zotero.org/groups/392292/items/CZ67EC4B),https://www.zotero.org/groups/4861694/items/F9ZKLTLF,Complete,,,
smblBibl445,"Assemani, Bibl, Orient., t. ii., dissert, de monophys., art. IX",https://bl.syriac.uk/ms/28,https://archive.org/details/catalogueofsyria02brituoft/page/427/mode/1up?view=theater,Abdel-Massih Gharib,,See footnote (on Zeugma) on fol. 205 b,Xpath: /TEI/teiHeader/fileDesc/sourceDesc/msDesc/physDesc/additions/list/item/p/note/bibl,,https://www.zotero.org/groups/4861694/items/WMADLJWW,Complete,,,
smblBibl446,"Le Quien, Or. Christ,, t. ii., col, 1372",https://bl.syriac.uk/ms/28,https://archive.org/details/catalogueofsyria02brituoft/page/427/mode/1up?view=theater,Abdel-Massih Gharib,,"See footnote (Dionysius I., of Tel-Maḥar) on fol. 205 b",Xpath: /TEI/teiHeader/fileDesc/sourceDesc/msDesc/physDesc/additions/list/item/p/note/bibl,,https://www.zotero.org/groups/4861694/items/ZR527MHS,Complete,,,
smblBibl447,"Patrologia Graeca, Migne, t. ii",https://bl.syriac.uk/ms/302,https://archive.org/details/catalogueofsyria02brituoft/page/406/mode/1up?view=theater,Bogdan Draghici,,,,,https://www.zotero.org/groups/4861694/items/XUUZMQI3,Complete,"Wright means to cite t. 26, but it's t. ii. of the Athanasius volumes.",,
smblBibl448,"Burgess, Dr. Pusey's Library of Fathers of the Holy Catholic Church, 1854",https://bl.syriac.uk/ms/302,https://archive.org/details/catalogueofsyria02brituoft/page/406/mode/1up?view=theater,Bogdan Draghici,,Athanasius volume,,,https://www.zotero.org/groups/4861694/items/XHCQR3NA,Complete,,,
smblBibl449,"Opuscula Graecorum veterum sententiosa et moralia, ed. J. C. Orelli",https://bl.syriac.uk/ms/360,https://archive.org/details/catalogueofsyria02brituoft/page/801/mode/1up?view=theater,Bogdan Draghici,,,,,https://www.zotero.org/groups/4861694/items/47BWLA4R,Complete,,,
