docId,msLevelUri,msItemId,distinctPath,parentName,textOfBiblNode,biblPtrUri,biblNodeAsString,msItemContents
file:///home/arren/Documents/GitHub/britishLibrary-data/data/tei/361.xml,http://syriaca.org/manuscript/361,b22,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem[6]/msItem[17]/note/bibl,note,"Add. 14,578 , no. 34",http://syriaca.org/manuscript/314,"<bibl >Add. 14,578<ptr target='http://syriaca.org/manuscript/314'></ptr>, no.<citedRange unit=''>34</citedRange></bibl>",Evagrius. Part q
file:///home/arren/Documents/GitHub/britishLibrary-data/data/tei/361.xml,http://syriaca.org/manuscript/361,b23,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem[6]/msItem[18]/note/bibl,note,"Add. 14,578 , no. 35",http://syriaca.org/manuscript/314,"<bibl >Add. 14,578<ptr target='http://syriaca.org/manuscript/314'></ptr>, no.<citedRange unit=''>35</citedRange></bibl>",Evagrius. Part r
file:///home/arren/Documents/GitHub/britishLibrary-data/data/tei/361.xml,http://syriaca.org/manuscript/361,b24,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem[6]/msItem[19]/note/bibl,note,"Add. 14,578 , no. 36",http://syriaca.org/manuscript/314,"<bibl >Add. 14,578<ptr target='http://syriaca.org/manuscript/314'></ptr>, no.<citedRange unit=''>36</citedRange></bibl>",Evagrius. Part s
file:///home/arren/Documents/GitHub/britishLibrary-data/data/tei/361.xml,http://syriaca.org/manuscript/361,b25,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem[6]/msItem[20]/note/bibl,note,"Add. 14,578 , no. 37",http://syriaca.org/manuscript/314,"<bibl >Add. 14,578<ptr target='http://syriaca.org/manuscript/314'></ptr>, no.<citedRange unit=''>37</citedRange></bibl>",Evagrius. Part t
file:///home/arren/Documents/GitHub/britishLibrary-data/data/tei/361.xml,http://syriaca.org/manuscript/361,b26,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem[6]/msItem[21]/note[2]/bibl,note,"Add. 14,578 , no. 38",http://syriaca.org/manuscript/314,"<bibl >Add. 14,578<ptr target='http://syriaca.org/manuscript/314'></ptr>, no.<citedRange unit=''>38</citedRange></bibl>",Evagrius. Part u
file:///home/arren/Documents/GitHub/britishLibrary-data/data/tei/361.xml,http://syriaca.org/manuscript/361,b27,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem[6]/msItem[22]/note[2]/bibl,note,"Add. 14,578 , no. 40",http://syriaca.org/manuscript/314,"<bibl >Add. 14,578<ptr target='http://syriaca.org/manuscript/314'></ptr>, no.<citedRange unit=''>40</citedRange></bibl>",Evagrius. To Anatolius
file:///home/arren/Documents/GitHub/britishLibrary-data/data/tei/361.xml,http://syriaca.org/manuscript/361,b28,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem[6]/msItem[23]/note/bibl,note,"Add. 14,578 , no. 41",http://syriaca.org/manuscript/314,"<bibl >Add. 14,578<ptr target='http://syriaca.org/manuscript/314'></ptr>, no.<citedRange unit=''>41</citedRange></bibl>",Evagrius. Part w
file:///home/arren/Documents/GitHub/britishLibrary-data/data/tei/361.xml,http://syriaca.org/manuscript/361,b29,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem[6]/msItem[24]/note/bibl,note,"Add. 14,578 , no. 42",http://syriaca.org/manuscript/314,"<bibl >Add. 14,578<ptr target='http://syriaca.org/manuscript/314'></ptr>, no.<citedRange unit=''>42</citedRange></bibl>",Evagrius. Part x
file:///home/arren/Documents/GitHub/britishLibrary-data/data/tei/361.xml,http://syriaca.org/manuscript/361,a7,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem[7]/note/bibl,note,"Add. 14,613 , no. 1",http://syriaca.org/manuscript/1532,"<bibl >Add. 14,613<ptr target='http://syriaca.org/manuscript/1532'></ptr>, no.<citedRange unit=''>1</citedRange></bibl>","Selections from the work entitled ""Climax,"" ""the Book of Steps"" or ""the Ladder"""
file:///home/arren/Documents/GitHub/britishLibrary-data/data/tei/361.xml,http://syriaca.org/manuscript/361,b31,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem[7]/msItem[1]/note/bibl,note,"Add. 14,613 , no. 1, l",http://syriaca.org/manuscript/1532,"<bibl >Add. 14,613<ptr target='http://syriaca.org/manuscript/1532'></ptr>, no.<citedRange unit=''>1, l</citedRange></bibl>",The eighteenth discourse
file:///home/arren/Documents/GitHub/britishLibrary-data/data/tei/361.xml,http://syriaca.org/manuscript/361,b32,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem[7]/msItem[2]/note/bibl,note,"Add. 14,612 , no. 20",http://syriaca.org/manuscript/350,"<bibl >Add. 14,612<ptr target='http://syriaca.org/manuscript/350'></ptr>, no.<citedRange unit=''>20</citedRange></bibl>",The twentieth discourse
file:///home/arren/Documents/GitHub/britishLibrary-data/data/tei/361.xml,http://syriaca.org/manuscript/361,b33,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem[7]/msItem[3]/note/bibl,note,"Add. 14,613 , no. 1, q",http://syriaca.org/manuscript/1532,"<bibl >Add. 14,613<ptr target='http://syriaca.org/manuscript/1532'></ptr>, no.<citedRange unit=''>1, q</citedRange></bibl>",The twenty-ninth discourse
file:///home/arren/Documents/GitHub/britishLibrary-data/data/tei/361.xml,http://syriaca.org/manuscript/361,a8,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem[8]/note/bibl,note,"Gallandii Bibl. Vett. Patrum, t. iv., p. 659, epist. i",,"<bibl >Gallandii Bibl. Vett. Patrum, t. iv., p. 659, epist. i</bibl>",Antony. A letter of Antony
file:///home/arren/Documents/GitHub/britishLibrary-data/data/tei/361.xml,http://syriaca.org/manuscript/361,b37,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem[12]/msItem[2]/note/bibl,note,"Add. 17,170 , no. 12",http://syriaca.org/manuscript/820,"<bibl >Add. 17,170<ptr target='http://syriaca.org/manuscript/820'></ptr>, no.<citedRange unit=''>12</citedRange></bibl>",John the monk. To Hesychius
file:///home/arren/Documents/GitHub/britishLibrary-data/data/tei/825.xml,http://syriaca.org/manuscript/825,a3,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem[3]/note/bibl,note,"Add. 12,173, no. 2",,"<bibl >Add. 12,173, no. 2</bibl>","Histories of the Egyptian Fathers, selected from the work of Palladius ."
file:///home/arren/Documents/GitHub/britishLibrary-data/data/tei/825.xml,http://syriaca.org/manuscript/825,a6,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem[6]/note/bibl,note,"Add. 12,175, foll. 2 b—37 a",,"<bibl >Add. 12,175, foll. 2 b—37 a</bibl>","Further extracts from the Lives of the Egyptian Fathers, without any title."
file:///home/arren/Documents/GitHub/britishLibrary-data/data/tei/825.xml,http://syriaca.org/manuscript/825,a7,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem[7]/note/bibl,note,"Add. 14,641, no. 4, b",,"<bibl >Add. 14,641, no. 4, b</bibl>",The martyrdom of Peter of Alexandria .
file:///home/arren/Documents/GitHub/britishLibrary-data/data/tei/825.xml,http://syriaca.org/manuscript/825,a8,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem[8]/note/bibl,note,"Add. 14,575, no. 16",,"<bibl >Add. 14,575, no. 16</bibl>","Extracts from Isaiah of Scete taken from the tract ""on the Passions which war against Ascetics."""
file:///home/arren/Documents/GitHub/britishLibrary-data/data/tei/825.xml,http://syriaca.org/manuscript/825,a13,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem[13]/title/bibl,title,"S. Matthew , ch. v. 3—6",,"<bibl ><persName ref='ttp://syriaca.org/person/2703'>S. Matthew</persName>, ch. v. 3—6</bibl>","The Beatitudes ( S. Matthew , ch. v. 3—6 )."
file:///home/arren/Documents/GitHub/britishLibrary-data/data/tei/825.xml,http://syriaca.org/manuscript/825,a14,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem[14]/note/bibl[1],note,"Opera, t. ii., p. 122, line 33, Δύο δὴ ταῦτα περίελε σεαυτοῦ ------ ἀλλ' οἶόν τι κῦμα εἴσω τῶν αἰγιαλῶν κατακλασθὲν ἐστορἐσθη",,"<bibl >Opera, t. ii., p. 122, line 33,<foreign xml:lang='grc'>Δύο δὴ ταῦτα περίελε σεαυτοῦ ------ ἀλλ' οἶόν τι κῦμα εἴσω τῶν αἰγιαλῶν κατακλασθὲν ἐστορἐσθη</foreign></bibl>",Extracts from the homily of Basil of Caesarea on Anger and Wrath.
file:///home/arren/Documents/GitHub/britishLibrary-data/data/tei/825.xml,http://syriaca.org/manuscript/825,a14,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem[14]/note/bibl[2],note,"p. 125, line 44, Πῶς ἄν οὖν μὴ κινοῖτο πρὸς ἄ μὴ δεῖ τὸ πάθος; κ.τ.λ",,"<bibl >p. 125, line 44,<foreign xml:lang='grc'>Πῶς ἄν οὖν μὴ κινοῖτο πρὸς ἄ μὴ δεῖ τὸ πάθος; κ.τ.λ</foreign></bibl>",Extracts from the homily of Basil of Caesarea on Anger and Wrath.
file:///home/arren/Documents/GitHub/britishLibrary-data/data/tei/825.xml,http://syriaca.org/manuscript/825,a18,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem[18]/note/bibl,note,"Opera, t. i., p. 476, from line 40",,"<bibl >Opera, t. i., p. 476, from line 40</bibl>",An extract from the third discourse on the Priesthood by John Chrysostom .
file:///home/arren/Documents/GitHub/britishLibrary-data/data/tei/286.xml,http://syriaca.org/manuscript/286,p1b1,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[1]/msContents/msItem/msItem[1]/listBibl/bibl[1],listBibl,"Assemani, Bibl. Or., t. ii., p. 82",,"<bibl >Assemani, Bibl. Or., t. ii., p. 82</bibl>",". The Glaphyra of Cyril of Alexandria, probably in the translation of Moses of Agel"
file:///home/arren/Documents/GitHub/britishLibrary-data/data/tei/286.xml,http://syriaca.org/manuscript/286,p1b1,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[1]/msContents/msItem/msItem[1]/listBibl/bibl[2],listBibl,"Opera, ed. Aubert, 1638, t. i.",,"<bibl >Opera, ed. Aubert, 1638, t. i.</bibl>",". The Glaphyra of Cyril of Alexandria, probably in the translation of Moses of Agel"
file:///home/arren/Documents/GitHub/britishLibrary-data/data/tei/286.xml,http://syriaca.org/manuscript/286,p1b1,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[1]/msContents/msItem/msItem[1]/listBibl/bibl[3],listBibl,"Migne, Patrol. Gr., t. lxix.",,"<bibl >Migne, Patrol. Gr., t. lxix.</bibl>",". The Glaphyra of Cyril of Alexandria, probably in the translation of Moses of Agel"
file:///home/arren/Documents/GitHub/britishLibrary-data/data/tei/419.xml,http://syriaca.org/manuscript/419,p1b1,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[1]/msContents/msItem[1]/msItem[1]/note/bibl,note,"Acta Sanctt. for October, t. iv., p. 262",,"<bibl >Acta Sanctt. for October, t. iv., p. 262</bibl>","Deacon Jacob. The history of Pelagia , the harlot, of Antioch"
file:///home/arren/Documents/GitHub/britishLibrary-data/data/tei/419.xml,http://syriaca.org/manuscript/419,p1b2,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[1]/msContents/msItem[1]/msItem[2]/note/bibl,note,"Add. 14,647, fol. 157 b",,"<bibl >Add. 14,647, fol. 157 b</bibl>",The martyrdom of Febronia
file:///home/arren/Documents/GitHub/britishLibrary-data/data/tei/419.xml,http://syriaca.org/manuscript/419,p1b3,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[1]/msContents/msItem[1]/msItem[3]/note/bibl,note,"Add. 14,649, no. 24",,"<bibl >Add. 14,649, no. 24</bibl>",The history of Eupraxia
file:///home/arren/Documents/GitHub/britishLibrary-data/data/tei/419.xml,http://syriaca.org/manuscript/419,p1b4,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[1]/msContents/msItem[1]/msItem[4]/note/bibl[1],note,"Add. 14,647, fol. 40 a",,"<bibl >Add. 14,647, fol. 40 a</bibl>",John of Asia. The history of the two sisters Mary and Euphemia
file:///home/arren/Documents/GitHub/britishLibrary-data/data/tei/419.xml,http://syriaca.org/manuscript/419,p1b4,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[1]/msContents/msItem[1]/msItem[4]/note/bibl[2],note,"Land, Anecdota Syr., t. ii., p. 92",,"<bibl >Land, Anecdota Syr., t. ii., p. 92</bibl>",John of Asia. The history of the two sisters Mary and Euphemia
file:///home/arren/Documents/GitHub/britishLibrary-data/data/tei/419.xml,http://syriaca.org/manuscript/419,p1b5,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[1]/msContents/msItem[1]/msItem[5]/note/bibl,note,"Add. 14,607, no. 7, a",,"<bibl >Add. 14,607, no. 7, a</bibl>","Athanasius. Letter of Athanasius to the Virgins, who went and prayed at Jerusalem , and returned"
file:///home/arren/Documents/GitHub/britishLibrary-data/data/tei/419.xml,http://syriaca.org/manuscript/419,p1b6,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[1]/msContents/msItem[1]/msItem[6]/note/bibl[1],note,"Add. 14,650, no. 18, h",,"<bibl >Add. 14,650, no. 18, h</bibl>",John of Asia. The history of the virgin Susanna
file:///home/arren/Documents/GitHub/britishLibrary-data/data/tei/419.xml,http://syriaca.org/manuscript/419,p1b6,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[1]/msContents/msItem[1]/msItem[6]/note/bibl[2],note,"Land, Anecd. Syr., t. ii., p. 35 of the preface, and p. 343",,"<bibl >Land, Anecd. Syr., t. ii., p. 35 of the preface, and p. 343</bibl>",John of Asia. The history of the virgin Susanna
file:///home/arren/Documents/GitHub/britishLibrary-data/data/tei/419.xml,http://syriaca.org/manuscript/419,p1b9,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[1]/msContents/msItem[1]/msItem[9]/note/bibl,note,"Add. 12,174, no. 56",,"<bibl >Add. 12,174, no. 56</bibl>",The martyrdom of Seleucus and Stratonice
file:///home/arren/Documents/GitHub/britishLibrary-data/data/tei/419.xml,http://syriaca.org/manuscript/419,p1c3,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[1]/msContents/msItem[2]/msItem[1]/msItem[3]/note/bibl,note,"Assemani, Bibl. Or., t. i., p. 328, no. 184",,"<bibl >Assemani, Bibl. Or., t. i., p. 328, no. 184</bibl>",Jacob of Batnae. On Pentecost
file:///home/arren/Documents/GitHub/britishLibrary-data/data/tei/419.xml,http://syriaca.org/manuscript/419,p1b12,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[1]/msContents/msItem[2]/msItem[3]/note/bibl,note,"Assemani, Bibl. Or., t. i., p. 316, no. 86.",,"<bibl >Assemani, Bibl. Or., t. i., p. 316, no. 86.</bibl>",Jacob of Batnae. Discourse of Jacob of Batnae on Pride
file:///home/arren/Documents/GitHub/britishLibrary-data/data/tei/419.xml,http://syriaca.org/manuscript/419,p1b13,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[1]/msContents/msItem[2]/msItem[4]/note/bibl,note,"Assemani, Bibl. Or., t. i., p. 156, no. 54",,"<bibl >Assemani, Bibl. Or., t. i., p. 156, no. 54</bibl>",Ephraim. Discourse of Ephraim on the Female Sinner
file:///home/arren/Documents/GitHub/britishLibrary-data/data/tei/419.xml,http://syriaca.org/manuscript/419,p1b14,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[1]/msContents/msItem[2]/msItem[5]/note/bibl,note,"Assemani, Bibl. Or., t. i., p. 322, no. 139",,"<bibl >Assemani, Bibl. Or., t. i., p. 322, no. 139</bibl>",Jacob of Batnae. Discourse of Jacob of Batnae on the Ten Virgins
file:///home/arren/Documents/GitHub/britishLibrary-data/data/tei/419.xml,http://syriaca.org/manuscript/419,p1b15,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[1]/msContents/msItem[5]/msItem/note/bibl,note,"Assemani, Bibl. Or., t. i., p. 233, no. 95",,"<bibl >Assemani, Bibl. Or., t. i., p. 233, no. 95</bibl>",Isaac of Antioch. Funeral discourse of Isaac of Antioch on priests and deacons
file:///home/arren/Documents/GitHub/britishLibrary-data/data/tei/1138.xml,http://syriaca.org/manuscript/1138,a1,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem/listBibl/bibl,listBibl,"Assemani, Bibl. Or., t. ii., pp. 237, seqq., and particularly p. 455.",,"<bibl >Assemani, Bibl. Or., t. ii., pp. 237, seqq., and particularly p. 455.</bibl>",Scientific Dialogues
file:///home/arren/Documents/GitHub/britishLibrary-data/data/tei/291.xml,http://syriaca.org/manuscript/291,a1,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem/note/p[1]/bibl,p,"Opera, t. vii., p. 42, hom. iii",,"<bibl >Opera, t. vii., p. 42, hom. iii</bibl>","John Chrysostom. The Commentary of John Chrysostom on the Gospel of S. Matthew, homm. homilies i.- xx."
file:///home/arren/Documents/GitHub/britishLibrary-data/data/tei/843.xml,http://syriaca.org/manuscript/843,p1a1,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[1]/msContents/msItem/listBibl/bibl[1],listBibl,"S. Ephraemi Syri etc. Opera Selecta, ed. Overbeck, p. 74.",,"<bibl >S. Ephraemi Syri etc. Opera Selecta, ed. Overbeck, p. 74.</bibl>",St. Ephraim the Syrian. Homilies on different subjects by Ephraim
file:///home/arren/Documents/GitHub/britishLibrary-data/data/tei/843.xml,http://syriaca.org/manuscript/843,p1a1,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[1]/msContents/msItem/listBibl/bibl[2],listBibl,"Overbeck, p. 81.",,"<bibl >Overbeck, p. 81.</bibl>",St. Ephraim the Syrian. Homilies on different subjects by Ephraim
file:///home/arren/Documents/GitHub/britishLibrary-data/data/tei/843.xml,http://syriaca.org/manuscript/843,p1a1,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[1]/msContents/msItem/listBibl/bibl[3],listBibl,"Overbeck, p. 88.",,"<bibl >Overbeck, p. 88.</bibl>",St. Ephraim the Syrian. Homilies on different subjects by Ephraim
file:///home/arren/Documents/GitHub/britishLibrary-data/data/tei/843.xml,http://syriaca.org/manuscript/843,p1a1,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[1]/msContents/msItem/listBibl/bibl[4],listBibl,"Overbeck, p. 95.",,"<bibl >Overbeck, p. 95.</bibl>",St. Ephraim the Syrian. Homilies on different subjects by Ephraim
file:///home/arren/Documents/GitHub/britishLibrary-data/data/tei/843.xml,http://syriaca.org/manuscript/843,p1a1,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[1]/msContents/msItem/listBibl/bibl[5],listBibl,"Overbeck, p. 99.",,"<bibl >Overbeck, p. 99.</bibl>",St. Ephraim the Syrian. Homilies on different subjects by Ephraim
file:///home/arren/Documents/GitHub/britishLibrary-data/data/tei/843.xml,http://syriaca.org/manuscript/843,p1b1,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[1]/msContents/msItem/msItem[1]/note/bibl,note,"S. Ephraemi Syri etc. Opera Selecta, ed. Overbeck, p. 88",,"<bibl >S. Ephraemi Syri etc. Opera Selecta, ed. Overbeck, p. 88</bibl>",. On the Miracles wrought by Moses in Egypt.
file:///home/arren/Documents/GitHub/britishLibrary-data/data/tei/843.xml,http://syriaca.org/manuscript/843,p1b1,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[1]/msContents/msItem/msItem[1]/listBibl/bibl,listBibl,"S. Ephraemi Syri etc. Opera Selecta, ed. Overbeck, p. 88.",,"<bibl >S. Ephraemi Syri etc. Opera Selecta, ed. Overbeck, p. 88.</bibl>",. On the Miracles wrought by Moses in Egypt.
file:///home/arren/Documents/GitHub/britishLibrary-data/data/tei/843.xml,http://syriaca.org/manuscript/843,p1b2,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[1]/msContents/msItem/msItem[2]/note/bibl,note,"Overbeck, p. 95",,"<bibl >Overbeck, p. 95</bibl>",. On the coming of the Spirit and the Dividing of the Tongues in the Upper Chamber (Acts ch. ii.)
file:///home/arren/Documents/GitHub/britishLibrary-data/data/tei/843.xml,http://syriaca.org/manuscript/843,p1b2,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[1]/msContents/msItem/msItem[2]/listBibl/bibl,listBibl,"Overbeck, p. 95.",,"<bibl >Overbeck, p. 95.</bibl>",. On the coming of the Spirit and the Dividing of the Tongues in the Upper Chamber (Acts ch. ii.)
file:///home/arren/Documents/GitHub/britishLibrary-data/data/tei/843.xml,http://syriaca.org/manuscript/843,p1b3,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[1]/msContents/msItem/msItem[3]/note/bibl,note,"Overbeck, p. 99",,"<bibl >Overbeck, p. 99</bibl>",. On Lent
file:///home/arren/Documents/GitHub/britishLibrary-data/data/tei/843.xml,http://syriaca.org/manuscript/843,p1b3,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[1]/msContents/msItem/msItem[3]/listBibl/bibl,listBibl,"Overbeck, p. 99.",,"<bibl >Overbeck, p. 99.</bibl>",. On Lent
file:///home/arren/Documents/GitHub/britishLibrary-data/data/tei/843.xml,http://syriaca.org/manuscript/843,p1b4,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[1]/msContents/msItem/msItem[4]/note/bibl,note,"Overbeck, p. 74",,"<bibl >Overbeck, p. 74</bibl>",". On the Creation of the World (Genesis, ch. i. and ii.)"
file:///home/arren/Documents/GitHub/britishLibrary-data/data/tei/843.xml,http://syriaca.org/manuscript/843,p1b4,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[1]/msContents/msItem/msItem[4]/listBibl/bibl,listBibl,"Overbeck, p. 74.",,"<bibl >Overbeck, p. 74.</bibl>",". On the Creation of the World (Genesis, ch. i. and ii.)"
file:///home/arren/Documents/GitHub/britishLibrary-data/data/tei/843.xml,http://syriaca.org/manuscript/843,p1b5,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[1]/msContents/msItem/msItem[5]/note/bibl,note,"Overbeck, p. 81",,"<bibl >Overbeck, p. 81</bibl>",". On the transgression of Adam, and that Satan was not created evil by God."
file:///home/arren/Documents/GitHub/britishLibrary-data/data/tei/843.xml,http://syriaca.org/manuscript/843,p1b5,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[1]/msContents/msItem/msItem[5]/listBibl/bibl,listBibl,"Overbeck, p. 81.",,"<bibl >Overbeck, p. 81.</bibl>",". On the transgression of Adam, and that Satan was not created evil by God."
file:///home/arren/Documents/GitHub/britishLibrary-data/data/tei/510.xml,http://syriaca.org/manuscript/510,p1a1,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[1]/msContents/msItem/listBibl/bibl[1],listBibl,"Ad Theodorum lapsum, Opera, t. i., p. 1",,"<bibl >Ad Theodorum lapsum, Opera, t. i., p. 1</bibl>",John Chrysostom. The commencement of the first discourse of John Chrysostom to Theodore
file:///home/arren/Documents/GitHub/britishLibrary-data/data/tei/510.xml,http://syriaca.org/manuscript/510,p1a1,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[1]/msContents/msItem/listBibl/bibl[2],listBibl,"Migne, Patrol. Gr., t, xlvii., col. 277",,"<bibl >Migne, Patrol. Gr., t, xlvii., col. 277</bibl>",John Chrysostom. The commencement of the first discourse of John Chrysostom to Theodore
file:///home/arren/Documents/GitHub/britishLibrary-data/data/tei/510.xml,http://syriaca.org/manuscript/510,p2a1,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[2]/msContents/msItem/listBibl/bibl,listBibl,"See Add. 12,171, fol. 40a",,"<bibl ><msIdentifier ><idno ref='http://syriaca.org/manuscript/59'>See Add. 12,171, fol. 40a</idno></msIdentifier></bibl>","John Philoponos. Part of a monophysite discourse, perhaps by John Philoponus of Alexandria, on the Union of the Two Natures and the Change resulting therefrom"
file:///home/arren/Documents/GitHub/britishLibrary-data/data/tei/510.xml,http://syriaca.org/manuscript/510,p3a1,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[3]/msContents/msItem/listBibl/bibl,listBibl,"See Add. 14,575, nos. 1, 2, 3, 6, 7",,"<bibl ><msIdentifier ><idno ref='http://syriaca.org/manuscript/311'>See Add. 14,575, nos. 1, 2, 3, 6, 7</idno></msIdentifier></bibl>",Isaiah of Scetis. Part of the works of Isaiah of Scete
file:///home/arren/Documents/GitHub/britishLibrary-data/data/tei/510.xml,http://syriaca.org/manuscript/510,p4a1,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[4]/msContents/msItem/listBibl/bibl[1],listBibl,"Add, 12,170, fol. 35a",,"<bibl ><msIdentifier ><idno ref='http://syriaca.org/manuscript/54'>Add, 12,170, fol. 35a</idno></msIdentifier></bibl>",Isaiah of Scetis. Part of a treatise of Isaiah of Scete
file:///home/arren/Documents/GitHub/britishLibrary-data/data/tei/510.xml,http://syriaca.org/manuscript/510,p4a1,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[4]/msContents/msItem/listBibl/bibl[2],listBibl,"Add, 14,575, no. 11",,"<bibl ><msIdentifier ><idno ref='http://syriaca.org/manuscript/311'>Add, 14,575, no. 11</idno></msIdentifier></bibl>",Isaiah of Scetis. Part of a treatise of Isaiah of Scete
file:///home/arren/Documents/GitHub/britishLibrary-data/data/tei/510.xml,http://syriaca.org/manuscript/510,p6a1,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[6]/msContents/msItem[1]/listBibl/bibl,listBibl,"Renaudot, Hist. Patr. Alexandr. Jacob., p. 126",,"<bibl >Renaudot, Hist. Patr. Alexandr. Jacob., p. 126</bibl>","John II of Alexandria. Part of a letter, containing a confession of faith, addressed to Philoxenus of Mabūg , probably by John II of Alexandria"
file:///home/arren/Documents/GitHub/britishLibrary-data/data/tei/510.xml,http://syriaca.org/manuscript/510,p7a1,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[7]/msContents/msItem/listBibl/bibl,listBibl,"Compare Add. 12,174, no.73",,"<bibl >Compare<msIdentifier ><idno ref='http://syriaca.org/manuscript/70'>Add. 12,174, no.73</idno></msIdentifier></bibl>",". Fragments of the martyrdom of Mār Ṭalyā, ܬܠܝܐ ܩܕܝܫܐ"
file:///home/arren/Documents/GitHub/britishLibrary-data/data/tei/510.xml,http://syriaca.org/manuscript/510,p10a1,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[10]/msContents/msItem/note/bibl,note,"Add. 14,584",,"<bibl ><msIdentifier ><idno ref='http://syriaca.org/manuscript/320'>Add. 14,584</idno></msIdentifier></bibl>",Jacob of Serug. Fragments of a metrical discourse of Jacob of Batnae
file:///home/arren/Documents/GitHub/britishLibrary-data/data/tei/336.xml,http://syriaca.org/manuscript/336,a1,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem[1]/filiation/bibl,filiation,"Add. 12,181",,"<bibl ><msIdentifier ><idno ref='http://syriaca.org/manuscript/80'>Add. 12,181</idno></msIdentifier></bibl>",Severus of Antioch. The sixth book of the select epistles of Severus of Antioch
file:///home/arren/Documents/GitHub/britishLibrary-data/data/tei/336.xml,http://syriaca.org/manuscript/336,a2,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem[2]/listBibl/bibl,listBibl,,,<bibl > Only use this if Wright refers to a bibliographic item beyond his catalogue. Otherwise the <listBibl> block may be deleted. </bibl>,. 
