localId,fileName,uri,shelfmark,form,materialAttribute,materialTextNode,physicalDescription,updatedForm,updatedMaterialAttribute,updatedMaterialTextNode,status,assignee,notes
744,/data/tei/415.xml,http://syriaca.org/manuscript/415,Add MS 14649,,,,,,,,checked,Claire,
745,/data/tei/415.xml,http://syriaca.org/manuscript/416,"Add MS 14649, foll. 1-179",codex,perg,,"Vellum, about 10 1/4 in. by 6 3/4, consisting of 179 leaves. The quires, signed with letters, are 18 in number. There are from 26 to 37 lines in each page.",,,,checked,Claire,
746,/data/tei/415.xml,http://syriaca.org/manuscript/417,"Add MS 14649, foll. 180-205",codex,perg,,"Vellum, about 10 3/8 in. by 6 7/8, consisting of 26 leaves (Add. 14,649, foll. 180—205), the last of which is slightly soiled. The quires, 3 in number, are signed with letters ( ܡܒ to ܡܕ ). Each page is divided into two columns, of from 36 to 47 lines.",,,,checked,Claire,
747,/data/tei/647.xml,http://syriaca.org/manuscript/647,Add MS 14735,,,,,,,,checked,Claire,
748,/data/tei/647.xml,http://syriaca.org/manuscript/648,"Add MS 14735, foll. 1-23",codex,chart,,"Paper, about 9 1/2 in. by 6 1/4, consisting of 23 leaves, several of which are much stained and torn, especially foll. 1, 14—18, 22 and 23. The quires, three in number, are signed with letters ( ܐ , ܒ , ܓ ). Leaves are wanting after foll. 1 and 13. There are from 26 to 35 lines in each page.",,,,checked,Claire,
749,/data/tei/647.xml,http://syriaca.org/manuscript/649,"Add MS 14735, foll. 24-50",codex,chart,,"Paper, about 9 5/8 in. by 6 1/8, consisting of 27 leaves (Add. 14,735, foll. 24—50). The quires, three in number, are signed with letters (originally ܐ , ܒ , ܓ , but altered into ܙ , ܚ , ܛ ). There are from 24 to 30 lines in each page.",,,,checked,Claire,
750,/data/tei/647.xml,http://syriaca.org/manuscript/650,"Add MS 14735, foll. 51-71",codex,chart,,"Paper, about 9 3/8 in. by 5 3/4, consisting of 21 leaves (Add. 14,735, foll. 51—71). The quires, two in number, are signed with letters (originally ܐ and ܒ , altered into ܝ and ܝܐ ). There are from 26 to 31 lines in each page.",,,,checked,Claire,
751,/data/tei/647.xml,http://syriaca.org/manuscript/651,"Add MS 14735, foll. 72-173",codex,chart,,"Paper, about 9 5/8 in. by 6 1/8, consisting of 102 leaves (Add. 14,735, foll. 72—173), some of which are much torn, especially foll. 91—93, 95, 96, 112, and 113. The quires, ten in number, are signed with letters, but the signatures have been altered at various times. There are from 22 to 34 lines in each page. From fol. 156 onwards each page is divided into two columns.",,,,checked,Claire,
752,/data/tei/1044.xml,http://syriaca.org/manuscript/1044,Add MS 17252,codex,chart,,"Paper, about 7 1/8 in. by 5 1/8, consisting of 77 leaves, a few of which are more or less torn, especially foll. 7, 8, and 68—77. The quires, signed with letters, were at least 11 in number; but the first four are very imperfect, there being large lacunae after foll. 6 and 7. There are from 15 to 28 lines in each page.",,,,checked,Claire,
753,/data/tei/185.xml,http://syriaca.org/manuscript/185,Add MS 14495,codex,perg,Vellum.,"Vellum, about 7 ¼ in. by 5 7/8, consisting of 193 leaves, a few of which are much stained and torn, especially foll.1, 2, 23, 54, 84, and 187 —193. The quires, one of which (ܝܓ) has as many as 18leaves, are signed with letters. Originally they must have been 18 or 19 in number, but several of them are very imperfect, leaves being wanting at the beginning and end, as well as after foll. 10, 41, 102, 111, 187, 188 and 192. There are from 14 to 22lines in each page. This manuscript is written in a good, clear hand of the xthor xithcent.",,,,checked,Claire,
754,/data/tei/414.xml,http://syriaca.org/manuscript/414,Add MS 14648,codex,perg,,"Vellum, about 10 1/8 in. by 6 3/4, consisting of 136 leaves. The quires, signed with letters, were originally 23 in number, but five of them, ܝܐ ـــ ܙ, are lost. Each page is divided into two columns, of from 28 to 36 lines. This volume is written in a fine, regular Estrangela of the vith cent.",,,,checked,Claire,
755,/data/tei/9.xml,http://syriaca.org/manuscript/9,Add MS 12137,codex,mixed,,,,,,checked,Claire,
756,/data/tei/9.xml,http://syriaca.org/manuscript/1161,Add MS 12137 foll. 2-177,codex,perg,Vellum,"Vellum, about 10 3/4 in. by 8 1/4, consisting of 176 leaves. The quires, 18 in number, were originally signed with arithmetical figures (e.g. �, fol. 40; ��; fol. 50; ��, fol. 60; ���, fol. 70; ���, fol. 80); but a later hand has employed the letters of the alphabet for this purpose. Each page is divided into two columns, of from 22 to 25 lines. The original description of this manuscript by William Wright includes characters, symbols, or illustrations which cannot be represented. Please consult the attached image.",,,,checked,Claire,
757,/data/tei/9.xml,http://syriaca.org/manuscript/1162,"Add MS 12137 foll. 178-179, 186",codex,perg,Vellum,"Three vellum leaves, about 10 1/8 in. by 8. Each page is divided into two columns, of from 23 to 25 lines.",unspecified,,,checked,Claire,
758,/data/tei/9.xml,http://syriaca.org/manuscript/1163,Add MS 12173 foll. 187-207,codex,perg,Vellum,"Vellum, about 10 1/2 in. by 8 1/8, consisting of 21 leaves. Each page is divided into two columns, of from 22 to 24 lines.",,,,checked,Claire,
759,/data/tei/9.xml,http://syriaca.org/manuscript/1164,Add MS 12137 foll. 212-213,codex,perg,Vellum,"Two vellum leaves about 10 1/8 in. by 8. Each page is divided into two columns, of 23 or 24 lines.",unspecified,,,checked,Claire,
760,/data/tei/9.xml,http://syriaca.org/manuscript/1165,"Add MS 12137 foll. 19, 180-185, and 208-211",codex,chart,Paper,"Foll. 19, 180—185, and 208—211, are leaves of a thick, glazed paper, about 10 3/8 in. by 8, written in double columns.",,,,checked,Claire,
761,/data/tei/720.xml,http://syriaca.org/manuscript/720,Add MS 14739,,,,,,,,checked,Claire,
762,/data/tei/720.xml,http://syriaca.org/manuscript/721,Add MS 14739 foll. 1—6.,codex,chart,,"It consists of six paper leaves, about 13 3/8 in. by 7 3/4, the last of which is much torn. Each page is divided into two columns of from 34 to 39 lines.",unspecified,,,checked,Claire,
763,/data/tei/720.xml,http://syriaca.org/manuscript/722,Add MS 14739 foll. 7—11,codex,chart,,"Five paper leaves, about 13 in. by 7 5/8, all more or less torn. There are from 38 to 43 lines in each page.",unspecified,,,checked,Claire,
764,/data/tei/720.xml,http://syriaca.org/manuscript/723,Add MS 14739 foll. 12—14,codex,chart,,"It consists of three paper leaves, about 11 3/4 in. by 8, much torn. There are 25 lines in each full page.",unspecified,,,checked,Claire,
765,/data/tei/720.xml,http://syriaca.org/manuscript/724,Add MS 14739 foll. 15—18,codex,chart,,"It consists of four paper leaves, all more or less stained and torn. Each page is divided into two columns of from 17 to 23 lines.",unspecified,,,checked,Claire,
766,/data/tei/720.xml,http://syriaca.org/manuscript/725,Add MS 11739 foll. 19—22,codex,chart,,"It consists of four paper leaves, about 9 ½ in. by 7 ½, all much torn.",unspecified,,,checked,Claire,
767,/data/tei/720.xml,http://syriaca.org/manuscript/726,Add MS 14739 fol. 23,codex,chart,,"It is a paper leaf, 10 1/4 in. by 7 1/8, much torn.",leaf,,,checked,Claire,
768,/data/tei/720.xml,http://syriaca.org/manuscript/727,Add MS 14739 fol. 24,codex,chart,,"The last leaf of a paper manuscript, much mutilated.",leaf,,,checked,Claire,
769,/data/tei/45.xml,http://syriaca.org/manuscript/45,Add MS 12165,codex,perg,,"Vellum, about 16¼ in. by 11¾, consisting of 355 leaves, some of which are much stained and torn (e.g. foll. 11, 15, 346, 347 and 355), whilst others have been more or less mutilated by the cutting away of the once broad margins (e.g. foll. 18, 19, 22— 38, 298, 323—327, and 350—352). The quires, signed with letters, were originally 11 in number; but of these the first three and the ninth are lost, and the fourth, fifth, sixth, and seventh, are very imperfect, leaves being wanting after foll. 8, 10, 11, 12, 18, 22, and 28. Each page is divided into two columns, of from 30 to 34 lines.",,,,checked,Claire,
770,/data/tei/13.xml,http://syriaca.org/manuscript/13,Add MS 12141,codex,mixed,,,,,,checked,Claire,description is deleted and multipart manuscript
771,/data/tei/13.xml,http://syriaca.org/manuscript/1166,Add MS 12141 foll. 1-87,codex,perg,Vellum,"Vellum, about 11 1/8 in. by 8. The quires, which are nine in number, were originally signed with arithmetical figures (e. g. fol. 28, ��; fol. 58, ��; fol. 78, ���), but afterwards with letters. A leaf is wanting at the beginning, and another after fol. 7. Each page is divided into two columns, of from 23 to 28 lines. The original description of this manuscript by William Wright includes characters, symbols, or illustrations which cannot be represented. Please consult the attached image.",,,,checked,Claire,
772,/data/tei/13.xml,http://syriaca.org/manuscript/1167,"Add MS 12141 foll. 88, 94",codex,perg,Vellum,"Two vellum leaves, about 10 5/8. by 7 3/4, from the same manuscript as Add. 12,137, foll. 212, 213 (see no. LXXV. ); of the viiith cent. Each page is divided into two columns, of from 24 to 26 lines.",unspecified,,,checked,Claire,
773,/data/tei/13.xml,http://syriaca.org/manuscript/1168,"Add MS 12141 foll. 95-144, 146-148",codex,perg,Vellum,"Five vellum quires and three leaves, about 11 in. by 8, apparently belonging to the same manuscript as Add. 12,137, foll. 187—207 (see no. LXXV. ). A leaf is wanting after fol. 110. Each page is divided into two columns, of from 22 to 26 lines.",unspecified,,,checked,Claire,
774,/data/tei/13.xml,http://syriaca.org/manuscript/1169,"Add MS 12141 foll. 89-93, 145",codex,perg,Vellum,"Six vellum leaves, about 10 3/4 in. by 7 7/8.",unspecified,,,checked,Claire,
775,/data/tei/13.xml,http://syriaca.org/manuscript/1170,Add MS 12141 fol. 149,codex,perg,Vellum,"A fragment of an old Arabic document on vellum, apparently of the ivth cent. of the Hijra , which formed part of the ancient binding of the volume.",unspecified,,,checked,Claire,
776,/data/tei/629.xml,http://syriaca.org/manuscript/629,Add MS 14729,,,,,,,,checked,Claire,
777,/data/tei/629.xml,http://syriaca.org/manuscript/630,"Add MS 14729, foll. 1-115",leaf,chart,,"Paper, about 6 1/2 in. by 4 3/4, consisting of 115 leaves, the first 30 of which are much torn. The quires, signed with letters, were originally 20 in number, but of these the first eight are now entirely lost. Leaves are also wanting after foll. 29 and 44. There are from 18 to 25 lines in each page.",codex,,,checked,Claire,
778,/data/tei/629.xml,http://syriaca.org/manuscript/631,"Add MS 14729, foll. 116-123",,,,,,,,checked,Claire,
779,/data/tei/629.xml,http://syriaca.org/manuscript/1497,"Add MS 14729, foll. 116-122",codex,chart,,"Paper, about 6 1/2 in. by 4 7/8, consisting of 8 leaves (Add. 14,729, foll. 116—123), with from 25 to 28 lines in each page.",,,,checked,Claire,
780,/data/tei/629.xml,http://syriaca.org/manuscript/1498,"Add MS 14729, fol. 123",codex,chart,,"Paper, about 6 1/2 in. by 4 7/8, consisting of 8 leaves (Add. 14,729, foll. 116—123), with from 25 to 28 lines in each page.",,,,checked,Claire,
781,/data/tei/629.xml,http://syriaca.org/manuscript/632,"Add MS 14729, foll. 124-192",codex,chart,,"Paper, about 6 1/2 in. by 4 3/4, consisting of 69 leaves (Add. 14,729, foll. 124—192), some of which are much torn, especially foll. 124—130 and 179—192. The quires, signed with letters, were originally 13 in number, but ܒ - ܘ are now lost, ܐ , ܙ , and ܝܓ are imperfect. Consequently, there are lacunae after foll. 130 and 187. Each page has from 16 to 24 lines.",,,,checked,Claire,
782,/data/tei/629.xml,http://syriaca.org/manuscript/633,"Add MS 14729, foll. 193—198",codex,chart,,"Six paper leaves, about 6 ½ in. by 4 1/2, the first and last of which are slightly torn (Add. 14,729, foll. 193—198). There are from 19 to 23 lines in each page.",unspecified,,,checked,Claire,
783,/data/tei/629.xml,http://syriaca.org/manuscript/634,"Add MS 14729, foll. 199-234",codex,chart,,"Paper, about 6 1/2 in. by 4 7/8, consisting of 36 leaves (Add. 14,729, foll. 199—234), some of which, towards the end, are much torn. The quires, signed with letters, are four in number, the last being imperfect. Leaves are wanting after fol. 229, and at the end. There are from 20 to 25 lines in each page.",,,,checked,Claire,
784,/data/tei/97.xml,http://syriaca.org/manuscript/97,Add MS 14437,,,,,,,,checked,Claire,
785,/data/tei/97.xml,http://syriaca.org/manuscript/98,Add MS 14437 foll. 1-46,codex,perg,Vellum,"Vellum, about 10 1/8 in. by 6 5/8, consisting of 46 leaves, several of which are much stained and torn, especially foll. 7, 8, 38, and 39. The writing has been purposely effaced on foll. 45a and b, and 46b.The quires, now eight in number, are signed with letters, but only ܗ, ܙand ܚare complete. Leaves are wanting both at the beginning and end, as well as after foll. 2, 4, 6, 7, 21, and 23. The number of lines in each page varies from 24 to 29. This manuscript is written in a fine, regular Estrangela, of the viiith cent.",,,,checked,Claire,
786,/data/tei/97.xml,http://syriaca.org/manuscript/99,Add MS 14437 foll. 47-124,codex,perg,Vellum,"Vellum, about 10 1/8 in. by 6 1/2, consisting of 78 leaves (Add. 14,437, foll. 47-124), of which the last six are more or less stained and torn. The quires, signed with letters, were originally nine in number, but ܕis now lost. There are from 21 to 28 lines in each page. The writing is a fine, regular Estrangela of the viiith cent.",,,,checked,Claire,
787,/data/tei/97.xml,http://syriaca.org/manuscript/1175,Add MS 14437 foll. 123-124,codex,perg,Vellum,"The two leaves numbered 123 and 124 did not originally form part of this manuscript , but were added to it, as fly-leaves, when it was last bound in the convent. They belong, to all appearance, to one and the same book, but are both very much soiled and torn. Fol. 123 was the last leaf of the book.",unspecified,,,checked,Claire,
788,/data/tei/763.xml,http://syriaca.org/manuscript/763,Add MS 17134,codex,perg,This manuscript is written on rather badly prepared vellum.,"Vellum, about 10 1/2 in. by 7 1/4, consisting of 85 leaves, some of which are much stained and slightly torn, especially foll. 11, 13, 20, 22, 29, 62, and 85. The quires, signed with letters, are nine in number. Single leaves are wanting after foll. 5 and 11, and there is a lacuna after fol. 82. The number of lines in each page is very variable, owing to the annotations at the top and bottom; but a full page has from 35 to 44.",,,,checked,Claire,
789,/data/tei/153.xml,http://syriaca.org/manuscript/153,Add MS 14470,codex,perg,Vellum,"Vellum, about 9 1/4 in. by 5 7/8, consisting of 176 leaves, some of which are slightly stained and torn, especially foll.1—10, 22, 41, 68, 87—90, 97—100, 108, 118, 123, 125,152,161, and 171. The quires, 18 in number, are now signed with letters, but it does not appear what the original signatures were. Each page is divided into two columns, of from 40 to 48 lines. This manuscript is written in an elegant Edessene hand of the vthor vithcent., with the exception of foll. 96, 101 and 154—163, which seem to be of the ixthcent.",,,,checked,Claire,
790,/data/tei/327.xml,http://syriaca.org/manuscript/327,Add MS 14591,codex,perg,,"Vellum, about 9 1/2 in. by 6 1/8, consisting of 151 leaves, a few of which are slightly stained and the first torn. The quires, signed with letters, are 19 in number. A leaf is wanting after fol. 21. Each page is divided into two columns, of from 25 to 31 lines.",,,,checked,Claire,
791,/data/tei/1110.xml,http://syriaca.org/manuscript/1110,Add MS 17922,codex,mixed,Vellum|Paper,"Vellum, about 7 7/8 in. by 5 3/8, consisting of 196 leaves, many of which are much stained and soiled. The quires, signed with letters, were 20 in number; but several of them either have been lost, or are imperfect. The missing portions have been supplied, during the present century , by paper leaves (foll. 1, 2, 71—89, 98, 99, 189, and 190). There are from 22 to 27 lines in each page. This volume is dated A. Gr. 1534 , A. H. 619 , A.D. 1222-3",,,,checked,Claire,
792,/data/tei/39.xml,http://syriaca.org/manuscript/39,Add MS 12162,,,,,,,,checked,Claire,
793,/data/tei/39.xml,http://syriaca.org/manuscript/1426,"Add MS 12162 foll. 1-213, 216a",codex,perg,,"Vellum, about 10 in. by 6 1/2, consisting of 230 leaves, some of which are much stained (e.g. foll. 186 and 187) and not a few more or less torn (e.g. foll. 10, 19, 36, 56, 57, 65—68, 126, 141, 171, 185—188). The quires, signed with letters, are 26 in number, but nearly the whole of and ܛ has been lost, and several of the others are imperfect. Leaves are wanting after foll. 26, 27, 57, 61, 64, 70, 72, 73, 184, and 185. Each page is divided into two columns, containing, in the older part of the manuscript, from 31 to 36 lines.",,,,checked,Claire,
794,/data/tei/39.xml,http://syriaca.org/manuscript/1427,"Add MS 12162 foll. 214, 215, 216a-230a",codex,perg,,"Vellum, about 10 in. by 6 1/2, consisting of 230 leaves, some of which are much stained and not a few more or less torn (e.g. 227 —230). The quires, signed with letters, are 26 in number, but nearly the whole of and ܛ has been lost, and several of the others are imperfect. Each page is divided into two columns, containing from 31 to 44 lines.",,,,checked,Claire,
795,/data/tei/334.xml,http://syriaca.org/manuscript/334,Add MS 14598,,,,,,,,checked,Claire,
796,/data/tei/334.xml,http://syriaca.org/manuscript/1574,"Add MS 14598, foll. 1-3",codex,perg,Vellum,"Vellum leaves, about 10 in. by 6 5/8, much stained and torn. These leaves are fly-leaves of Add. 14,598 . As such, fol. 3 has been numbered with the Coptic arithmetical figure ⲁ .",,,,checked,Claire,
797,/data/tei/334.xml,http://syriaca.org/manuscript/1575,"Add MS 14598, foll. 3-152",codex,perg,Vellum,"Vellum, about 10 in. by 6 5/8, consisting of 152 leaves, or 16 quires, the last of which is imperfect (foll. 1—152). The quires are signed with letters, and the leaves have been numbered with Coptic arithmetical figures from ⲁ ( fol. 3 ) to ⲣⲛ ( fol. 152 ). Each page is divided into two columns, of from 31 to 33 lines.",,,,checked,Claire,
798,/data/tei/334.xml,http://syriaca.org/manuscript/1576,"Add MS 14598, foll. 153-348",codex,perg,Vellum,"Vellum, about 10 in. by 6 5/8, consisting originally of at least 24 quires (foll. 153—348), at first numbered from ܝܕ to ܝܘ , and then from ܐ to ܝܛ , but afterwards, consecutively, from ܒ to ܟܓ . Leaves are wanting after foll. 246, 283, 284, 285, 347, and 348. Each page is divided into two columns, of from 28 to 31 lines.",,,,checked,Claire,
799,/data/tei/206.xml,http://syriaca.org/manuscript/206,Add MS 14512,,,,,,,,checked,Claire,
800,/data/tei/206.xml,http://syriaca.org/manuscript/1402,"Add. MS 14,512, upper text",codex,perg,Vellum,"Vellum, about 8 3/4 in. by 5 5/8, consisting of 144 leaves, some of which are much stained and torn, especially foll. 43, 134, and 141— 144. The quires, signed with letters, are at present only 15 in number. The first six quires, the eighth, and several at the end of the volume, are altogether lost; and leaves are missing after foll. 1, 2, 3, 4, 14 and 22. There are from 19 to 24 lines in each page. This volume is palimpsest throughout, comprising parts of three manuscripts (see Add. 14,512 foll. 67-124, lower text , Add. 14,512, foll. 36-66 and 125-144, lower text , and Add. 14,512, foll. 1-35, lower text ).",,,,checked,Claire,
801,/data/tei/206.xml,http://syriaca.org/manuscript/1403,"Add. MS 14,512 foll. 67-124, lower text",codex,perg,Vellum,"Vellum leaves, about 8 3/4 in. by 5 5/8, written in two columns. These leaves are palimpsest (see Add. 14,512, upper text ).",unspecified,,,checked,Claire,
802,/data/tei/206.xml,http://syriaca.org/manuscript/1404,"Add. MS 14,512, foll. 36-66 and 125-144, lower text",codex,perg,Vellum,"Vellum leaves, about 8 3/4 in. by 5 5/8, written in two columns. These leaves are palimpsest (see Add. 14,512, upper text ).",unspecified,,,checked,Claire,
803,/data/tei/206.xml,http://syriaca.org/manuscript/1405,"Add. MS 14,512, foll. 1-35, lower text",codex,perg,Vellum,"Vellum leaves, about 8 3/4 in. by 5 5/8. These leaves are palimpsest (see Add. 14,512, upper text ).",unspecified,,,checked,Claire,
804,/data/tei/591.xml,http://syriaca.org/manuscript/591,Add MS 14716,,,,,,,,checked,Claire,
805,/data/tei/591.xml,http://syriaca.org/manuscript/592,"Add MS 14716, foll. 1-78",codex,chart,,"Paper, about 6 7/8 in. by 4 7/8, consisting of 78 leaves. The quires, signed with letters and Coptic arithmetical figures, were originally at least 14 in number. Leaves are wanting both at the beginning and end, and there are lacunæ after foll. 16, 72, 76, and 77. Each page has from 12 to 17 lines.",,,,checked,Claire,
806,/data/tei/591.xml,http://syriaca.org/manuscript/593,Add MS 14716 foll. 79-166,codex,chart,,"Paper, about 6 7/8 in. by 4 7/8, consisting of 88 leaves (Add. 14,716, foll. 79—166), many of which are much stained and torn, especially foll. 79—86, 138, 143, 144, 151, and 158—166. The quires, signed with letters, were originally at least 22 in number; but several of them are now either lost or defective. Leaves are wanting at the beginning and end, as well as after foll. 84, 143, 150, and 158. There are from 18 to 21 lines in each page.",,,,checked,Claire,
807,/data/tei/76.xml,http://syriaca.org/manuscript/76,Add MS 12177,codex,chart,Paper,"Paper, about 10 1/4 in. by 6 7/8, consisting of 291 leaves. The quires, 30 in number, are signed with letters, and the folios too are numbered from ܓto ܪܨܕ. A single leaf is wanting after fol. 77. There are 19 lines in each page. This volume is written ina good, regular hand, and dated A. Gr. 1500, A.D. 1189. Vowel-points have frequently been added, apparently by later hands, sometimes Greek (ܰ,ܰ,ܰ,ܰ, , , , ,; see foll. 1 b,2 a,and 49 a), but more usually Syriac.",,,,checked,Claire,
808,/data/tei/180.xml,http://syriaca.org/manuscript/180,Add MS 14490,,,,,,,,checked,Claire,
809,/data/tei/180.xml,http://syriaca.org/manuscript/1411,Add MS 14490 upper text,codex,perg,Vellum,"Vellum, about 9 1/8 in. by 6 3/4, consisting of 276 leaves, a few of which are much stained and slightly torn, especially foll. 2, 4, 35, 275 and 276. The quires, 25 in number, are signed with letters; but of the first only four leaves remain. Each page has from 18 to 25 lines. Large portions of this volume are palimpsest (see Add. 14,490, lower text ).",,,,checked,Claire,
810,/data/tei/180.xml,http://syriaca.org/manuscript/1412,Add MS 14490 lower text,codex,perg,Vellum.,"Vellum, about 9 1/8 in. by 6 3/4. Large portions of this volume are palimpsest (see Add. 14,490, upper text ). Foll. 1 and 276 (a fragment) have not been rewritten.",,,,checked,Claire,
811,/data/tei/340.xml,http://syriaca.org/manuscript/340,Add MS 14604,,,,,,,,checked,Claire,
812,/data/tei/340.xml,http://syriaca.org/manuscript/1508,"Add MS 14,604, upper text",codex,perg,,"Vellum, about 8 7/8 in. by 6, consisting of 117 leaves, the first four of which are much stained and torn. The quires, signed with letters, were originally 15 in number, but ܓ , ܕ , and ܗ are lost and ܒ is imperfect, leaves being missing after foll. 10 and 18. At a later period the quires have been incorrectly numbered from ܝܒ to ܟܓ . Each page is divided into two columns, of from 24 to 34 lines.",,,,checked,Claire,
813,/data/tei/340.xml,http://syriaca.org/manuscript/1509,"Add MS 14,604, foll. 115-117, lower text",codex,perg,,"Vellum, about 8 7/8 in. by 6, consisting of 3 leaves. The original writing on foll. 115 b—117 b has been in great part washed off, but seems to have consisted of hymns.",,,,checked,Claire,
814,/data/tei/207.xml,http://syriaca.org/manuscript/207,Add MS 14513,codex,perg,Vellum,"Vellum, about 6 3/8 in. by 4 3/8, consisting of 40 leaves, some of which are much stained and torn, especially foll. 19, 20, 27—32, 36 and 37. The quires are signed with letters. Leaves are wanting at the beginning and end, as well as after foll. 8, 18, 19, 20, 26, 32, 33 and 39. There are from 23 to 27 lines in each page. This volume is written in a neat, regular hand of the ixth or xth cent.",,,,checked,Claire,
815,/data/tei/784.xml,http://syriaca.org/manuscript/784,Add MS 17155,codex,mixed,Vellum|Paper,"Vellum, about 10 in. by 6 7/8, consisting of 94 leaves, several of which are more or less stained and torn, especially foll. 1, 24, 25, 65, 71, 87 and 88. The quires, signed with letters, must originally have been at least 15 in number; but of these the 1st, 9th, and last, are entirely lost. There are lacunae after foll. 55 and 63. Each page contains from 24 to 27 lines.",,perg,,checked,Claire,
816,/data/tei/121.xml,http://syriaca.org/manuscript/121,Add MS 14449,codex,perg,Vellum,"Vellum, about 12 7/8 in. by 9 3/4, consisting of 197 leaves, of which foll. 31 and 197 are slightly torn. The quires are now signed with letters; originally they were 22 in number, but ܐand ܒhave been lost. Each page is divided into two columns, of from 22 to 26 lines. The writing is a fine, large Estrangela of the vithor viitbcent. Many Syriac vowels and other points have been subsequently added",,,,checked,Claire,
817,/data/tei/982.xml,http://syriaca.org/manuscript/982,Add MS 17221,codex,chart,,"Paper, about 5 7/8 in. by 4, consisting of 114 leaves, many of which are much soiled and torn, especially foll. 1, 9, 11, 18, 36, 40—42, 50, 51, 55—60, 91—97, 100, 113, and 114. The quires, signed with letters, are now 12 in number; but leaves are wanting after foll. 8, 10, 97, and 106, as well as at the end. There are from 7 to 11 lines in each page.",,,,checked,Claire,
818,/data/tei/162.xml,http://syriaca.org/manuscript/162,Add MS 14477,codex,mixed,Vellum|Paper,"Vellum, about 9 5/8 in. by 6 1/4, consisting of 116 leaves, some of which are much stained and slightly torn, especially foll. 1, 2, 31, 90, and 113. The quires, 12 in number, were originally signed with arithmetical figures (e. g. foll. 60 a, %; 70 a, %; 100 a, %), but are now marked with letters. Each page is divided into two columns, of from 27 to 31 lines.This volume is written in a line, regular Estrangela of the vithor viithcent.., with the exception of foll. 37 and 38, which are paper leaves of the xiiithcent., inserted by the same hand that repaired fol. 90. Greek vowels have been occasionally added (ܰ, ܰ, ܰ, ܰ, ܰ, or ), and also the points rukhākhand kushshāi, indicated, as usual, by small red dots.",,,,checked,Claire,
819,/data/tei/555.xml,http://syriaca.org/manuscript/555,Add MS 14694,,,,,,,,checked,Claire,
820,/data/tei/555.xml,http://syriaca.org/manuscript/556,"Add MS 14693, foll. 1-141",codex,chart,,"Paper, about 6 3/4 in. by 5, consisting of 141 leaves, a few of which are stained and torn, especially fol. 1, 6, 137, and 141. The quires have no signatures. Leaves are wanting at the beginning and end, as well as after foll. 6, 7, 37, 77, 83, 103, 120, 126, 136, and 137. There are from 9 to 13 lines in each page.",,,,checked,Claire,
821,/data/tei/555.xml,http://syriaca.org/manuscript/557,"Add MS 14693, foll. 142-184",codex,chart,,"Paper, consisting of 43 leaves (Add. 14,693, foll. 142—184). The margins have been very closely cut, so that the text is often slightly injured. Leaves are wanting at the beginning and end, as well as after foll. 143, 151, 168, and 178. There are 13 or 14 lines in each page.",,,,checked,Claire,
822,/data/tei/430.xml,http://syriaca.org/manuscript/430,Add MS 14662,codex,perg,,"Vellum, about 7 1/4 in. by 5 1/4, consisting of 93 leaves, a few of which are slightly stained and soiled, especially foll. 1 , 9 , 10 , and 93 . The quires, signed with letters, were originally 11 in number; but the first is altogether lost, and the last is imperfect. There are from 20 to 31 lines in each page.",,,,checked,Claire,
823,/data/tei/152.xml,http://syriaca.org/manuscript/152,Add MS 14469,codex,perg,Vellum,"Vellum, about 13 5/8 in. by 10 1/8, consisting of 205 leaves, of which foll. 139 and 150—153 are more or less torn. The quires, signed with letters, were originally 23 in number, but the first two are now lost. Each page is divided into two columns, of from 20 to 27 lines. This volume is written in a large, very angular Estrangela, with occasional Greek vowels, and dated A. Gr. 1247, A.D. 936.",,,,checked,Claire,
824,/data/tei/161.xml,http://syriaca.org/manuscript/161,Add MS 14476,codex,mixed,Vellum|Paper,"Vellum, about 11 in. by 8 1/2, consisting of 110 leaves, some of which are slightly stained and torn, especially foll. 1—6, 10, 14, 24, 41, 45, 51, 61, 91, 94, and 97—109. The quires—12 in number, of which the first is lost—were originally signed with arithmetical figures (see fol. 51 a,%, andfol. 71 a, %) are now numbered with letters. Each page is divided into two columns, of from 24 to 28 lines. This manuscript is written in a fine, regular Estrangelaof the vthor vithcent., with the exception of fol. 17, which may be of the ixthcent., and fol. 110, which is a more modern, paper leaf. A later hand has repaired foll. 4, 10, 14, 45, 61, 106, and 107. Greek vowels have been very sparingly added; e.g. foll. 61 b, 62 a, 72 b, and 73 a.",,,,checked,Claire,
825,/data/tei/543.xml,http://syriaca.org/manuscript/543,Add MS 14685,codex,chart,Paper,"Paper, about 12 in. by 7, consisting of 23 leaves, all of which are more or less stained and torn. There are from 36 to 40 lines in each page. This volume is written in a good, regular hand of the xth or xith cent.",,,,checked,Claire,
826,/data/tei/565.xml,http://syriaca.org/manuscript/565,Add MS 14699,codex,perg,,"Paper, about 10 7/8 in. by 8, consisting of 136 leaves, some of which are slightly stained and torn, especially fol. 79. The quires, signed with letters, are 14 in number. There are from 15 to 19 lines in each page.",,,,checked,Claire,
827,/data/tei/100.xml,http://syriaca.org/manuscript/100,Add MS 14438,,,,,,,,checked,Claire,
