msUri	msId	Link to ms	msOrPartUri	partId	Link to MS or Part	pdfLink	UniqueXpath	calendar	datingMethod	text	textNode (for comparison)	notBefore	notAfter	when	when-custom	notBefore-custom	notAfter-custom	status	notes
http://syriaca.org/manuscript/277	277	https://bl.vuexistapps.us/ms/277	http://syriaca.org/manuscript/277	277	https://bl.syriac.uk/ms/277	https://archive.org/details/catalogueofsyria02brituoft/page/718	TEI/teiHeader/fileDesc/sourceDesc/msDesc/history/origin/origDate	Gregorian		7th century	viith cent.	600	700					Checked	
http://syriaca.org/manuscript/278	278	https://bl.vuexistapps.us/ms/278	http://syriaca.org/manuscript/278	278	https://bl.syriac.uk/ms/278	https://archive.org/details/catalogueofsyria02brituoft/page/431	TEI/teiHeader/fileDesc/sourceDesc/msDesc/history/origin/origDate	Gregorian		9th century	ixth cent.	800	900					Checked	
http://syriaca.org/manuscript/279	279	https://bl.vuexistapps.us/ms/279	http://syriaca.org/manuscript/279	279	https://bl.syriac.uk/ms/279	https://archive.org/details/catalogueofsyria02brituoft/page/434	TEI/teiHeader/fileDesc/sourceDesc/msDesc/history/origin/origDate[1]	Gregorian		AD 790	This volume is written in a good, regular hand, and dated A. Gr. 1101, A.D. 790			790				Checked	
http://syriaca.org/manuscript/279	279	https://bl.vuexistapps.us/ms/279	http://syriaca.org/manuscript/279	279	https://bl.syriac.uk/ms/279	https://archive.org/details/catalogueofsyria02brituoft/page/434	TEI/teiHeader/fileDesc/sourceDesc/msDesc/history/origin/origDate[2]	Seleucid	Seleucid	AG 1101	This volume is written in a good, regular hand, and dated A. Gr. 1101, A.D. 790				1101			Checked	
http://syriaca.org/manuscript/28	28	https://bl.vuexistapps.us/ms/28	http://syriaca.org/manuscript/28	28	https://bl.syriac.uk/ms/28	https://archive.org/details/catalogueofsyria02brituoft/page/423	TEI/teiHeader/fileDesc/sourceDesc/msDesc/history/origin/origDate	Gregorian		AD 845	This manuscript is dated A.D. 845.			845				Checked	
http://syriaca.org/manuscript/280	280	https://bl.vuexistapps.us/ms/280	http://syriaca.org/manuscript/280	280	https://bl.syriac.uk/ms/280	https://archive.org/details/catalogueofsyria02brituoft/page/428	TEI/teiHeader/fileDesc/sourceDesc/msDesc/history/origin/origDate	Gregorian		8th or 9th century	viiith or ixth cent.	700	900					Checked	
http://syriaca.org/manuscript/281	281	https://bl.vuexistapps.us/ms/281	http://syriaca.org/manuscript/281	281	https://bl.syriac.uk/ms/281	https://archive.org/details/catalogueofsyria02brituoft/page/443	TEI/teiHeader/fileDesc/sourceDesc/msDesc/history/origin/origDate	Gregorian		6th century	vith cent.	500	600					Checked	
http://syriaca.org/manuscript/282	282	https://bl.vuexistapps.us/ms/282	http://syriaca.org/manuscript/282	282	https://bl.syriac.uk/ms/282	https://archive.org/details/catalogueofsyria02brituoft/page/485	TEI/teiHeader/fileDesc/sourceDesc/msDesc/history/origin/origDate	Gregorian		8th century	viiith cent.	700	800					Checked	
http://syriaca.org/manuscript/283	283	https://bl.vuexistapps.us/ms/283	http://syriaca.org/manuscript/283	283	https://bl.syriac.uk/ms/283	https://archive.org/details/catalogueofsyria02brituoft/page/485	TEI/teiHeader/fileDesc/sourceDesc/msDesc/history/origin/origDate	Gregorian		7th or 8th century	viith or viiith cent.	600	800					Checked	
http://syriaca.org/manuscript/284	284	https://bl.vuexistapps.us/ms/284	http://syriaca.org/manuscript/284	284	https://bl.syriac.uk/ms/284	https://archive.org/details/catalogueofsyria02brituoft/page/489	TEI/teiHeader/fileDesc/sourceDesc/msDesc/history/origin/origDate	Gregorian		6th or 7th century	vith or viith cent.	500	700					Checked	
http://syriaca.org/manuscript/285	285	https://bl.vuexistapps.us/ms/285	http://syriaca.org/manuscript/285	285	https://bl.syriac.uk/ms/285	https://archive.org/details/catalogueofsyria02brituoft/page/492	TEI/teiHeader/fileDesc/sourceDesc/msDesc/history/origin/origDate	Gregorian		early 9th century	The earlier part of the ixth cent.	800	850					Checked	
http://syriaca.org/manuscript/287	287	https://bl.vuexistapps.us/ms/287	http://syriaca.org/manuscript/287	287	https://bl.syriac.uk/ms/287	https://archive.org/details/catalogueofsyria02brituoft/page/487	TEI/teiHeader/fileDesc/sourceDesc/msDesc/history/origin/origDate	Gregorian		6th or 7th century	vith or viith cent.	500	700					Checked	
http://syriaca.org/manuscript/288	288	https://bl.vuexistapps.us/ms/288	http://syriaca.org/manuscript/288	288	https://bl.syriac.uk/ms/288	https://archive.org/details/catalogueofsyria02brituoft/page/719	TEI/teiHeader/fileDesc/sourceDesc/msDesc/history/origin/origDate	Gregorian		7th century	viith cent.	600	700					Checked	
http://syriaca.org/manuscript/289	289	https://bl.vuexistapps.us/ms/289	http://syriaca.org/manuscript/289	289	https://bl.syriac.uk/ms/289	https://archive.org/details/catalogueofsyria02brituoft/page/466	TEI/teiHeader/fileDesc/sourceDesc/msDesc/history/origin/origDate[1]	Seleucid	Seleucid	AG 868	A. Gr. 868				868			Checked	
http://syriaca.org/manuscript/289	289	https://bl.vuexistapps.us/ms/289	http://syriaca.org/manuscript/289	289	https://bl.syriac.uk/ms/289	https://archive.org/details/catalogueofsyria02brituoft/page/466	TEI/teiHeader/fileDesc/sourceDesc/msDesc/history/origin/origDate[2]	Gregorian		AD 557	A.D. 557			557				Checked	
http://syriaca.org/manuscript/29	29	https://bl.vuexistapps.us/ms/29	http://syriaca.org/manuscript/29	29	https://bl.syriac.uk/ms/29	https://archive.org/details/catalogueofsyria02brituoft/page/976	TEI/teiHeader/fileDesc/sourceDesc/msDesc/history/origin/origDate	Gregorian		late 8th or early 9th century	the end of the viiith or beginning of the ixth cent.	750	850					Checked	
http://syriaca.org/manuscript/290	290	https://bl.vuexistapps.us/ms/290	http://syriaca.org/manuscript/290	290	https://bl.syriac.uk/ms/290	https://archive.org/details/catalogueofsyria02brituoft/page/468	TEI/teiHeader/fileDesc/sourceDesc/msDesc/history/origin/origDate	Gregorian		6th century	vith cent.	500	600					Checked	
http://syriaca.org/manuscript/291	291	https://bl.vuexistapps.us/ms/291	http://syriaca.org/manuscript/291	291	https://bl.syriac.uk/ms/291	https://archive.org/details/catalogueofsyria02brituoft/page/467	TEI/teiHeader/fileDesc/sourceDesc/msDesc/history/origin/origDate	Gregorian		6th century	vith cent.	500	600					Checked	
http://syriaca.org/manuscript/292	292	https://bl.vuexistapps.us/ms/292	http://syriaca.org/manuscript/292	292	https://bl.syriac.uk/ms/292	https://archive.org/details/catalogueofsyria02brituoft/page/469	TEI/teiHeader/fileDesc/sourceDesc/msDesc/history/origin/origDate	Gregorian		6th or 7th century	vith or viith cent.	500	700					Checked	
http://syriaca.org/manuscript/293	293	https://bl.vuexistapps.us/ms/293	http://syriaca.org/manuscript/293	293	https://bl.syriac.uk/ms/293	https://archive.org/details/catalogueofsyria02brituoft/page/470	TEI/teiHeader/fileDesc/sourceDesc/msDesc/history/origin/origDate	Gregorian		7th or 8th century	viith or viiith cent.	600	800					Checked	
http://syriaca.org/manuscript/294	294	https://bl.vuexistapps.us/ms/294	http://syriaca.org/manuscript/294	294	https://bl.syriac.uk/ms/294	https://archive.org/details/catalogueofsyria02brituoft/page/471	TEI/teiHeader/fileDesc/sourceDesc/msDesc/history/origin/origDate	Gregorian		7th or 8th century	viith or viiith cent.	600	800					Checked	
http://syriaca.org/manuscript/295	295	https://bl.vuexistapps.us/ms/295	http://syriaca.org/manuscript/295	295	https://bl.syriac.uk/ms/295	https://archive.org/details/catalogueofsyria02brituoft/page/473	TEI/teiHeader/fileDesc/sourceDesc/msDesc/history/origin/origDate	Gregorian		6th or 7th century	vith or viith cent.	500	700					Checked	
http://syriaca.org/manuscript/296	296	https://bl.vuexistapps.us/ms/296	http://syriaca.org/manuscript/296	296	https://bl.syriac.uk/ms/296	https://archive.org/details/catalogueofsyria02brituoft/page/475	TEI/teiHeader/fileDesc/sourceDesc/msDesc/history/origin/origDate	Gregorian		6th or 7th century	vith or viith cent.	500	700					Checked	
http://syriaca.org/manuscript/297	297	https://bl.vuexistapps.us/ms/297	http://syriaca.org/manuscript/298	298	https://bl.syriac.uk/ms/298	https://archive.org/details/catalogueofsyria02brituoft/page/476	TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[1]/history/origin/origDate	Gregorian		6th century	vith cent.	500	600					Checked	
http://syriaca.org/manuscript/297	297	https://bl.vuexistapps.us/ms/297	http://syriaca.org/manuscript/299	299	https://bl.syriac.uk/ms/299	https://archive.org/details/catalogueofsyria02brituoft/page/476	TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[2]/history/origin/origDate	Gregorian		6th or 7th century	vith or viith cent.	500	700					Checked	
http://syriaca.org/manuscript/1	1	https://bl.vuexistapps.us/ms/1	http://syriaca.org/manuscript/3	3	https://bl.syriac.uk/ms/3	https://archive.org/details/catalogueofsyria01brituoft/page/31	TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[2]/history/origin/origDate	Gregorian		8th century	viiith century	700	800					Checked	
http://syriaca.org/manuscript/30	30	https://bl.vuexistapps.us/ms/30	http://syriaca.org/manuscript/30	30	https://bl.syriac.uk/ms/30	https://archive.org/details/catalogueofsyria02brituoft/page/921	TEI/teiHeader/fileDesc/sourceDesc/msDesc/history/origin/origDate	Gregorian		8th century	viiith cent.	700	800					Checked	
http://syriaca.org/manuscript/300	300	https://bl.vuexistapps.us/ms/300	http://syriaca.org/manuscript/300	300	https://bl.syriac.uk/ms/300	https://archive.org/details/catalogueofsyria02brituoft/page/478	TEI/teiHeader/fileDesc/sourceDesc/msDesc/history/origin/origDate	Gregorian		6th century	vith cent.	500	600					Checked	
http://syriaca.org/manuscript/301	301	https://bl.vuexistapps.us/ms/301	http://syriaca.org/manuscript/301	301	https://bl.syriac.uk/ms/301	https://archive.org/details/catalogueofsyria02brituoft/page/405	TEI/teiHeader/fileDesc/sourceDesc/msDesc/history/origin/origDate[1]	Gregorian		AD 599	This volume seems to be dated A.D. 599			599				Checked	
http://syriaca.org/manuscript/301	301	https://bl.vuexistapps.us/ms/301	http://syriaca.org/manuscript/301	301	https://bl.syriac.uk/ms/301	https://archive.org/details/catalogueofsyria02brituoft/page/405	TEI/teiHeader/fileDesc/sourceDesc/msDesc/history/origin/origDate[2]	Seleucid	Seleucid	AG 910	A. Gr. 910.				910			Checked	
http://syriaca.org/manuscript/302	302	https://bl.vuexistapps.us/ms/302	http://syriaca.org/manuscript/302	302	https://bl.syriac.uk/ms/302	https://archive.org/details/catalogueofsyria02brituoft/page/406	TEI/teiHeader/fileDesc/sourceDesc/msDesc/history/origin/origDate	Gregorian		ca. 8th century	About the viiith cent.	650	850					Checked	
http://syriaca.org/manuscript/303	303	https://bl.vuexistapps.us/ms/303	http://syriaca.org/manuscript/303	303	https://bl.syriac.uk/ms/303	https://archive.org/details/catalogueofsyria02brituoft/page/406	TEI/teiHeader/fileDesc/sourceDesc/msDesc/history/origin/origDate	Gregorian		5th or 6th century	vth or vith cent.	400	600					Checked	
http://syriaca.org/manuscript/304	304	https://bl.vuexistapps.us/ms/304	http://syriaca.org/manuscript/304	304	https://bl.syriac.uk/ms/304	https://archive.org/details/catalogueofsyria02brituoft/page/410	TEI/teiHeader/fileDesc/sourceDesc/msDesc/history/origin/origDate	Gregorian		AD 519	A.D. 519			519				Checked	
http://syriaca.org/manuscript/305	305	https://bl.vuexistapps.us/ms/305	http://syriaca.org/manuscript/305	305	https://bl.syriac.uk/ms/305	https://archive.org/details/catalogueofsyria02brituoft/page/410	TEI/teiHeader/fileDesc/sourceDesc/msDesc/history/origin/origDate	Gregorian		6th century	vith cent.	500	600					Checked	
http://syriaca.org/manuscript/306	306	https://bl.vuexistapps.us/ms/306	http://syriaca.org/manuscript/306	306	https://bl.syriac.uk/ms/306	https://archive.org/details/catalogueofsyria02brituoft/page/413	TEI/teiHeader/fileDesc/sourceDesc/msDesc/history/origin/origDate	Gregorian		6th century	vith cent.	500	600					Checked	
http://syriaca.org/manuscript/307	307	https://bl.vuexistapps.us/ms/307	http://syriaca.org/manuscript/308	308	https://bl.syriac.uk/ms/308	https://archive.org/details/catalogueofsyria02brituoft/page/407	TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[1]/history/origin/origDate	Gregorian		6th century	vith cent.	500	600					Checked	
http://syriaca.org/manuscript/307	307	https://bl.vuexistapps.us/ms/307	http://syriaca.org/manuscript/309	309	https://bl.syriac.uk/ms/309	https://archive.org/details/catalogueofsyria02brituoft/page/408	TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[2]/history/origin/origDate	Gregorian		5th or 6th century	vth or vith cent.	400	600					Checked	
http://syriaca.org/manuscript/31	31	https://bl.vuexistapps.us/ms/31	http://syriaca.org/manuscript/31	31	https://bl.syriac.uk/ms/31	https://archive.org/details/catalogueofsyria02brituoft/page/639	TEI/teiHeader/fileDesc/sourceDesc/msDesc/history/origin/origDate	Gregorian		6th century, before AD 562	the vith cent.	500	562					Checked	mentioned in an addition that it was donated in 562
http://syriaca.org/manuscript/307	307	https://bl.vuexistapps.us/ms/307	http://syriaca.org/manuscript/310	310	https://bl.syriac.uk/ms/310	https://archive.org/details/catalogueofsyria02brituoft/page/508	TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[3]/history/origin/origDate	Gregorian		6th or 7th century	vith or viith cent.	500	700					Checked	
http://syriaca.org/manuscript/311	311	https://bl.vuexistapps.us/ms/311	http://syriaca.org/manuscript/311	311	https://bl.syriac.uk/ms/311	https://archive.org/details/catalogueofsyria02brituoft/page/461	TEI/teiHeader/fileDesc/sourceDesc/msDesc/history/origin/origDate	Gregorian		7th century	viith cent.	600	700					Checked	
http://syriaca.org/manuscript/312	312	https://bl.vuexistapps.us/ms/312	http://syriaca.org/manuscript/312	312	https://bl.syriac.uk/ms/312	https://archive.org/details/catalogueofsyria02brituoft/page/462	TEI/teiHeader/fileDesc/sourceDesc/msDesc/history/origin/origDate	Gregorian		8th century	viiith cent.	700	800					Checked	
http://syriaca.org/manuscript/313	313	https://bl.vuexistapps.us/ms/313	http://syriaca.org/manuscript/313	313	https://bl.syriac.uk/ms/313	https://archive.org/details/catalogueofsyria02brituoft/page/784	TEI/teiHeader/fileDesc/sourceDesc/msDesc/history/origin/origDate	Gregorian		9th century	ixth cent.	800	900					Checked	
http://syriaca.org/manuscript/314	314	https://bl.vuexistapps.us/ms/314	http://syriaca.org/manuscript/314	314	https://bl.syriac.uk/ms/314	https://archive.org/details/catalogueofsyria02brituoft/page/445	TEI/teiHeader/fileDesc/sourceDesc/msDesc/history/origin/origDate	Gregorian		6th or 7th century	vith or viith cent.	500	700					Checked	
http://syriaca.org/manuscript/315	315	https://bl.vuexistapps.us/ms/315	http://syriaca.org/manuscript/315	315	https://bl.syriac.uk/ms/315	https://archive.org/details/catalogueofsyria02brituoft/page/815	TEI/teiHeader/fileDesc/sourceDesc/msDesc/history/origin/origDate[1]	Gregorian		AD 913	A.D. 913			913				Checked	
http://syriaca.org/manuscript/315	315	https://bl.vuexistapps.us/ms/315	http://syriaca.org/manuscript/315	315	https://bl.syriac.uk/ms/315	https://archive.org/details/catalogueofsyria02brituoft/page/815	TEI/teiHeader/fileDesc/sourceDesc/msDesc/history/origin/origDate[2]	Seleucid	Seleucid	AG 1224	A. Gr. 1224				1224			Checked	
http://syriaca.org/manuscript/316	316	https://bl.vuexistapps.us/ms/316	http://syriaca.org/manuscript/316	316	https://bl.syriac.uk/ms/316	https://archive.org/details/catalogueofsyria02brituoft/page/767	TEI/teiHeader/fileDesc/sourceDesc/msDesc/history/origin/origDate[1]	Seleucid	Seleucid	AG 1177	A. Gr. 1177				1177			Checked	
http://syriaca.org/manuscript/316	316	https://bl.vuexistapps.us/ms/316	http://syriaca.org/manuscript/316	316	https://bl.syriac.uk/ms/316	https://archive.org/details/catalogueofsyria02brituoft/page/767	TEI/teiHeader/fileDesc/sourceDesc/msDesc/history/origin/origDate[2]	Gregorian		AD 866	A.D. 866			866				Checked	
http://syriaca.org/manuscript/317	317	https://bl.vuexistapps.us/ms/317	http://syriaca.org/manuscript/317	317	https://bl.syriac.uk/ms/317	https://archive.org/details/catalogueofsyria02brituoft/page/655	TEI/teiHeader/fileDesc/sourceDesc/msDesc/history/origin/origDate	Gregorian		6th century	vith cent.	500	600					Checked	
http://syriaca.org/manuscript/318	318	https://bl.vuexistapps.us/ms/318	http://syriaca.org/manuscript/318	318	https://bl.syriac.uk/ms/318	https://archive.org/details/catalogueofsyria02brituoft/page/692	TEI/teiHeader/fileDesc/sourceDesc/msDesc/history/origin/origDate[1]	Gregorian		AD 816	A.D. 816			816				Checked	
http://syriaca.org/manuscript/318	318	https://bl.vuexistapps.us/ms/318	http://syriaca.org/manuscript/318	318	https://bl.syriac.uk/ms/318	https://archive.org/details/catalogueofsyria02brituoft/page/692	TEI/teiHeader/fileDesc/sourceDesc/msDesc/history/origin/origDate[2]	Seleucid	Seleucid	AG 1127	A. Gr. 1127				1127			Checked	
http://syriaca.org/manuscript/319	319	https://bl.vuexistapps.us/ms/319	http://syriaca.org/manuscript/319	319	https://bl.syriac.uk/ms/319	https://archive.org/details/catalogueofsyria03brituoft/page/1076	TEI/teiHeader/fileDesc/sourceDesc/msDesc/history/origin/origDate	Gregorian		11th century	xith cent.	1000	1100					Checked	
http://syriaca.org/manuscript/32	32	https://bl.vuexistapps.us/ms/32	http://syriaca.org/manuscript/32	32	https://bl.syriac.uk/ms/32	https://archive.org/details/catalogueofsyria02brituoft/page/550	TEI/teiHeader/fileDesc/sourceDesc/msDesc/history/origin/origDate	Gregorian		7th or 8th century	viith or viiith cent.	600	800					Checked	
http://syriaca.org/manuscript/320	320	https://bl.vuexistapps.us/ms/320	http://syriaca.org/manuscript/320	320	https://bl.syriac.uk/ms/320	https://archive.org/details/catalogueofsyria02brituoft/page/506	TEI/teiHeader/fileDesc/sourceDesc/msDesc/history/origin/origDate	Gregorian		6th or 7th century	vith or viith cent.	500	700					Checked	
http://syriaca.org/manuscript/321	321	https://bl.vuexistapps.us/ms/321	http://syriaca.org/manuscript/321	321	https://bl.syriac.uk/ms/321	https://archive.org/details/catalogueofsyria02brituoft/page/502	TEI/teiHeader/fileDesc/sourceDesc/msDesc/history/origin/origDate	Gregorian		7th century	viith cent.	600	700					Checked	
http://syriaca.org/manuscript/322	322	https://bl.vuexistapps.us/ms/322	http://syriaca.org/manuscript/322	322	https://bl.syriac.uk/ms/322	https://archive.org/details/catalogueofsyria02brituoft/page/503	TEI/teiHeader/fileDesc/sourceDesc/msDesc/history/origin/origDate	Gregorian		7th or 8th century	viith or viiith cent.	600	800					Checked	
http://syriaca.org/manuscript/323	323	https://bl.vuexistapps.us/ms/323	http://syriaca.org/manuscript/323	323	https://bl.syriac.uk/ms/323	https://archive.org/details/catalogueofsyria02brituoft/page/517	TEI/teiHeader/fileDesc/sourceDesc/msDesc/history/origin/origDate[1]	Gregorian		AD 603	A.D. 603			603				Checked	
http://syriaca.org/manuscript/323	323	https://bl.vuexistapps.us/ms/323	http://syriaca.org/manuscript/323	323	https://bl.syriac.uk/ms/323	https://archive.org/details/catalogueofsyria02brituoft/page/517	TEI/teiHeader/fileDesc/sourceDesc/msDesc/history/origin/origDate[2]	Seleucid	Seleucid	AG 914	A. Gr. 914				914			Checked	
http://syriaca.org/manuscript/324	324	https://bl.vuexistapps.us/ms/324	http://syriaca.org/manuscript/324	324	https://bl.syriac.uk/ms/324	https://archive.org/details/catalogueofsyria02brituoft/page/806	TEI/teiHeader/fileDesc/sourceDesc/msDesc/history/origin/origDate	Gregorian		9th or 10th century	ixth or xth cent.	800	1000					Checked	
http://syriaca.org/manuscript/326	326	https://bl.vuexistapps.us/ms/326	http://syriaca.org/manuscript/326	326	https://bl.syriac.uk/ms/326	https://archive.org/details/catalogueofsyria02brituoft/page/752	TEI/teiHeader/fileDesc/sourceDesc/msDesc/history/origin/origDate	Gregorian		8th or 9th century	viiith or ixth century	700	900					Checked	
http://syriaca.org/manuscript/327	327	https://bl.vuexistapps.us/ms/327	http://syriaca.org/manuscript/327	327	https://bl.syriac.uk/ms/327	https://archive.org/details/catalogueofsyria02brituoft/page/669	TEI/teiHeader/fileDesc/sourceDesc/msDesc/history/origin/origDate	Gregorian		late 6th century	End of the vith cent.	550	600					Checked	
http://syriaca.org/manuscript/328	328	https://bl.vuexistapps.us/ms/328	http://syriaca.org/manuscript/328	328	https://bl.syriac.uk/ms/328	https://archive.org/details/catalogueofsyria02brituoft/page/684	TEI/teiHeader/fileDesc/sourceDesc/msDesc/history/origin/origDate	Gregorian		6th or 7th century	vith or viith cent.	500	700					Checked	
http://syriaca.org/manuscript/1472	1472	https://bl.vuexistapps.us/ms/1472	http://syriaca.org/manuscript/329	329	https://bl.syriac.uk/ms/329	https://archive.org/details/catalogueofsyria02brituoft/page/590	TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[1]/history/origin/origDate[1]	Gregorian		AD 817	A.D. 817			817				Checked	
http://syriaca.org/manuscript/1472	1472	https://bl.vuexistapps.us/ms/1472	http://syriaca.org/manuscript/329	329	https://bl.syriac.uk/ms/329	https://archive.org/details/catalogueofsyria02brituoft/page/590	TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[1]/history/origin/origDate[2]	Seleucid	Seleucid	AG 1128	A.Gr. 1128				1128			Checked	
http://syriaca.org/manuscript/33	33	https://bl.vuexistapps.us/ms/33	http://syriaca.org/manuscript/33	33	https://bl.syriac.uk/ms/33	https://archive.org/details/catalogueofsyria02brituoft/page/555	TEI/teiHeader/fileDesc/sourceDesc/msDesc/history/origin/origDate[1]	Gregorian		6th century, probably AD 588	vith cent., probably A.D. 588	545	595					Checked	
http://syriaca.org/manuscript/33	33	https://bl.vuexistapps.us/ms/33	http://syriaca.org/manuscript/33	33	https://bl.syriac.uk/ms/33	https://archive.org/details/catalogueofsyria02brituoft/page/555	TEI/teiHeader/fileDesc/sourceDesc/msDesc/history/origin/origDate[2]	Seleucid	Seleucid	AG 899	A. Gr. 899				899			Checked	
http://syriaca.org/manuscript/330	330	https://bl.vuexistapps.us/ms/330	http://syriaca.org/manuscript/330	330	https://bl.syriac.uk/ms/330	https://archive.org/details/catalogueofsyria02brituoft/page/618	TEI/teiHeader/fileDesc/sourceDesc/msDesc/history/origin/origDate	Gregorian		9th or 10th century	ixth or xth cent.	800	1000					Checked	
http://syriaca.org/manuscript/331	331	https://bl.vuexistapps.us/ms/331	http://syriaca.org/manuscript/331	331	https://bl.syriac.uk/ms/331	https://archive.org/details/catalogueofsyria02brituoft/page/530	TEI/teiHeader/fileDesc/sourceDesc/msDesc/history/origin/origDate	Gregorian		6th or 7th century	vith or viith cent.	500	700					Checked	
http://syriaca.org/manuscript/332	332	https://bl.vuexistapps.us/ms/332	http://syriaca.org/manuscript/332	332	https://bl.syriac.uk/ms/332	https://archive.org/details/catalogueofsyria02brituoft/page/531	TEI/teiHeader/fileDesc/sourceDesc/msDesc/history/origin/origDate	Gregorian		6th or 7th century	vith and viith cent.	500	700					Checked	
http://syriaca.org/manuscript/333	333	https://bl.vuexistapps.us/ms/333	http://syriaca.org/manuscript/333	333	https://bl.syriac.uk/ms/333	https://archive.org/details/catalogueofsyria02brituoft/page/648	TEI/teiHeader/fileDesc/sourceDesc/msDesc/history/origin/origDate[1]	Seleucid	Seleucid	AG 880	A. Gr. 880				880			Checked	
http://syriaca.org/manuscript/333	333	https://bl.vuexistapps.us/ms/333	http://syriaca.org/manuscript/333	333	https://bl.syriac.uk/ms/333	https://archive.org/details/catalogueofsyria02brituoft/page/648	TEI/teiHeader/fileDesc/sourceDesc/msDesc/history/origin/origDate[2]	Gregorian		AD 569	A.D. 569			569				Checked	
http://syriaca.org/manuscript/335	335	https://bl.vuexistapps.us/ms/335	http://syriaca.org/manuscript/335	335	https://bl.syriac.uk/ms/335	https://archive.org/details/catalogueofsyria02brituoft/page/546	TEI/teiHeader/fileDesc/sourceDesc/msDesc/history/origin/origDate[1]	Gregorian		AD 569	A.D. 569			569				Checked	
http://syriaca.org/manuscript/335	335	https://bl.vuexistapps.us/ms/335	http://syriaca.org/manuscript/335	335	https://bl.syriac.uk/ms/335	https://archive.org/details/catalogueofsyria02brituoft/page/546	TEI/teiHeader/fileDesc/sourceDesc/msDesc/history/origin/origDate[2]	Seleucid	Seleucid	AG 880	A. Gr. 880				880			Checked	
http://syriaca.org/manuscript/336	336	https://bl.vuexistapps.us/ms/336	http://syriaca.org/manuscript/336	336		https://archive.org/details/catalogueofsyria02brituoft/page/565	TEI/teiHeader/fileDesc/sourceDesc/msDesc/history/origin/origDate	Gregorian		8th century		700	800					Checked	
http://syriaca.org/manuscript/337	337	https://bl.vuexistapps.us/ms/337	http://syriaca.org/manuscript/337	337	https://bl.syriac.uk/ms/337	https://archive.org/details/catalogueofsyria02brituoft/page/789	TEI/teiHeader/fileDesc/sourceDesc/msDesc/history/origin/origDate	Gregorian		9th century	ixth cent.	800	900					Checked	
http://syriaca.org/manuscript/338	338	https://bl.vuexistapps.us/ms/338	http://syriaca.org/manuscript/338	338	https://bl.syriac.uk/ms/338	https://archive.org/details/catalogueofsyria02brituoft/page/701	TEI/teiHeader/fileDesc/sourceDesc/msDesc/history/origin/origDate	Gregorian		6th or 7th century	vith or viith cent.	500	700					Checked	
http://syriaca.org/manuscript/339	339	https://bl.vuexistapps.us/ms/339	http://syriaca.org/manuscript/339	339	https://bl.syriac.uk/ms/339	https://archive.org/details/catalogueofsyria02brituoft/page/586	TEI/teiHeader/fileDesc/sourceDesc/msDesc/history/origin/origDate	Gregorian		7th century	viith cent.	600	700					Checked	
http://syriaca.org/manuscript/34	34	https://bl.vuexistapps.us/ms/34	http://syriaca.org/manuscript/34	34	https://bl.syriac.uk/ms/34	https://archive.org/details/catalogueofsyria02brituoft/page/534	TEI/teiHeader/fileDesc/sourceDesc/msDesc/history/origin/origDate[1]	Gregorian		AD 868	A.D. 868			868				Checked	
http://syriaca.org/manuscript/34	34	https://bl.vuexistapps.us/ms/34	http://syriaca.org/manuscript/34	34	https://bl.syriac.uk/ms/34	https://archive.org/details/catalogueofsyria02brituoft/page/534	TEI/teiHeader/fileDesc/sourceDesc/msDesc/history/origin/origDate[2]	Seleucid	Seleucid	AG 1179	A. Gr. 1179				1179			Checked	
http://syriaca.org/manuscript/343	343	https://bl.vuexistapps.us/ms/343	http://syriaca.org/manuscript/343	343	https://bl.syriac.uk/ms/343	https://archive.org/details/catalogueofsyria02brituoft/page/683	TEI/teiHeader/fileDesc/sourceDesc/msDesc/history/origin/origDate	Gregorian		6th or 7th century	vith or viith cent.	500	700					Checked	
http://syriaca.org/manuscript/344	344	https://bl.vuexistapps.us/ms/344	http://syriaca.org/manuscript/345	345	https://bl.syriac.uk/ms/345	https://archive.org/details/catalogueofsyria02brituoft/page/733	TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[1]/history/origin/origDate	Gregorian		7th or 8th century	viith or viiith cent.	600	800					Checked	
http://syriaca.org/manuscript/344	344	https://bl.vuexistapps.us/ms/344	http://syriaca.org/manuscript/346	346	https://bl.syriac.uk/ms/346	https://archive.org/details/catalogueofsyria02brituoft/page/723	TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[2]/history/origin/origDate	Gregorian		7th century	viith cent.	600	700					Checked	
http://syriaca.org/manuscript/347	347	https://bl.vuexistapps.us/ms/347	http://syriaca.org/manuscript/347	347	https://bl.syriac.uk/ms/347	https://archive.org/details/catalogueofsyria03brituoft/page/1088	TEI/teiHeader/fileDesc/sourceDesc/msDesc/history/origin/origDate	Gregorian		6th century	vith cent.	500	600					Checked	
