Book Review URI,Book Review CBSS URI,Title,Creator,Year,Reviewed Item URI,Reviewed Item CBSS URI,Is Reviewed Item Deprecated
http://zotero.org/groups/4861694/items/2WQKXF5W,http://syriaca.org/cbss/2WQKXF5W,"Review of Daniel Caner, Wandering, Begging Monks: Spiritual Authority and the Promotion of Monasticism in Late Antiquity",Fitschen,2003,http://zotero.org/groups/4861694/items/BZI6ZAQ3,http://syriaca.org/cbss/BZI6ZAQ3,False
http://zotero.org/groups/4861694/items/EIR94GXY,http://syriaca.org/cbss/EIR94GXY,"Review of Daniel Caner, Wandering, Begging Monks: Spiritual Authority and the Promotion of Monasticism in Late Antiquity",Fitschen,2003,http://zotero.org/groups/4861694/items/YM7JL84G,http://syriaca.org/cbss/YM7JL84G,True
http://zotero.org/groups/4861694/items/AXHAZAS8,http://syriaca.org/cbss/AXHAZAS8,"Review of Daniel Plooij, A Primitive Text of the Diatessaron. The Liege Manuscript of a Mediaeval Dutch Translation: A Preliminary Study",Frings,1926,http://zotero.org/groups/4861694/items/JVIHDHAA,http://syriaca.org/cbss/JVIHDHAA,False
http://zotero.org/groups/4861694/items/5YTVVUZE,http://syriaca.org/cbss/5YTVVUZE,Review Of: Literaturblatt für germanische und romanische Philologie v.47-48 1926-1927.,Frings,1926,http://zotero.org/groups/4861694/items/37AQN24K,http://syriaca.org/cbss/37AQN24K,False
http://zotero.org/groups/4861694/items/YT68J9NJ,http://syriaca.org/cbss/YT68J9NJ,"Review of Die Anaphora des monophysitischen Patriarchen Jôḥannan I., (Liturgiegeschichtliche Quellen, Heft 9)","Furlani, Fuchs",1926,http://zotero.org/groups/4861694/items/QPDGQNYP,http://syriaca.org/cbss/QPDGQNYP,False
http://zotero.org/groups/4861694/items/8JK4Z8ZX,http://syriaca.org/cbss/8JK4Z8ZX,"Review of Anton Baumstark, Geschichte der syrischen Literatur, mit Ausschluss der christlich-palästinensischen Texte",Furlani,1923,http://zotero.org/groups/4861694/items/4SHD54H4,http://syriaca.org/cbss/4SHD54H4,False
http://zotero.org/groups/4861694/items/RX34ZNDI,http://syriaca.org/cbss/RX34ZNDI,"Review of Arent Jan Wensinck, Mystic Treatises by Isaac of Nineveh",Furlani,1923,http://zotero.org/groups/4861694/items/MIG2MHPU,http://syriaca.org/cbss/MIG2MHPU,False
http://zotero.org/groups/4861694/items/K9KCNMZR,http://syriaca.org/cbss/K9KCNMZR,"Review of Bartholomaeus L. van Helmond, La Versione Siriaca Del ""Kitāb Al-Išārāt Wat-Tanbīhāt Di Avicenna",Furlani,1945,http://zotero.org/groups/4861694/items/VP4PN24Y,http://syriaca.org/cbss/VP4PN24Y,False
http://zotero.org/groups/4861694/items/HK6ZJX2F,http://syriaca.org/cbss/HK6ZJX2F,"Review of Carlo Alphonso Nallino, Il diritto musulmano nel Nomocanone siriaco cristiano di Barhebreo",Furlani,1924,http://zotero.org/groups/4861694/items/2299BLRN,http://syriaca.org/cbss/2299BLRN,False
http://zotero.org/groups/4861694/items/TJAN3QRC,http://syriaca.org/cbss/TJAN3QRC,"Review of Costantino Vona, L’apologia di Aristide","Furlani, Vona",1952,http://zotero.org/groups/4861694/items/MANLNKXS,http://syriaca.org/cbss/MANLNKXS,False
http://zotero.org/groups/4861694/items/A4NQ47IH,http://syriaca.org/cbss/A4NQ47IH,"Review of Ernest Honigmann, Évêques et évêchés monophysites d'Asie antérieure au VI e siècle",Furlani,1952,http://zotero.org/groups/4861694/items/MBTEGB67,http://syriaca.org/cbss/MBTEGB67,False
http://zotero.org/groups/4861694/items/MP23J855,http://syriaca.org/cbss/MP23J855,"Review of Giuseppe Messina, Notizia su un diatessaron persiano tradotto dal siriaco","Furlani, Messina",1943,http://zotero.org/groups/4861694/items/AT2CGIJ2,http://syriaca.org/cbss/AT2CGIJ2,False
http://zotero.org/groups/4861694/items/PDSS6BD4,http://syriaca.org/cbss/PDSS6BD4,"Review of Giuseppe Ricciotti, L’Apocalisse di Paolo siriaca",Furlani,1933,http://zotero.org/groups/4861694/items/LWYNKALT,http://syriaca.org/cbss/LWYNKALT,False
http://zotero.org/groups/4861694/items/RRA74QZA,http://syriaca.org/cbss/RRA74QZA,"Review of Gotthelf Bergsträsser, Hunain ibn Ishāq über die syrischen und arabischen Galen-Übersetzungen",Furlani,1926,http://zotero.org/groups/4861694/items/5HVLT5IN,http://syriaca.org/cbss/5HVLT5IN,False
http://zotero.org/groups/4861694/items/JUGA3E9Q,http://syriaca.org/cbss/JUGA3E9Q,"Review of Gotthelf Bergsträsser, Neue Materialen zu Hunain Ibn Ishâk’s Galen-Bibliographie",Furlani,1933,http://zotero.org/groups/4861694/items/BNB2XDT8,http://syriaca.org/cbss/BNB2XDT8,False
http://zotero.org/groups/4861694/items/I9SJIMUH,http://syriaca.org/cbss/I9SJIMUH,"Review of Khalîl Georr, Les Catégories d’Aristote dans leurs versions syro-arabes: édition de textes précédée d’une étude historique et critique et suivie d’un vocabulaire technique","Furlani, Georr",1950,http://zotero.org/groups/4861694/items/J563PRTY,http://syriaca.org/cbss/J563PRTY,False
http://zotero.org/groups/4861694/items/4JGSS78T,http://syriaca.org/cbss/4JGSS78T,"Review of Otto Klein, Syrisch-Griechisches Wörterbuch zu den vier kanonischen Evangelien nebst einleitenden Untersuchungen","Furlani, Klein",1918,http://zotero.org/groups/4861694/items/IPEP839K,http://syriaca.org/cbss/IPEP839K,False
http://zotero.org/groups/4861694/items/KVNJ9YND,http://syriaca.org/cbss/KVNJ9YND,"Review of Ugo Monneretde Villard, Le chiese della Mesopotamia [Orientalia Christiana Analecta 128]","Furlani, Monneretde Villard",1942,http://zotero.org/groups/4861694/items/GA8MTUY6,http://syriaca.org/cbss/GA8MTUY6,False
http://zotero.org/groups/4861694/items/ZXMU4N92,http://syriaca.org/cbss/ZXMU4N92,"Review of Gustav Bickell, Conspectus rei Syroram literariae, additis notis bibliographicis et excerptis anecdotis","Bickell, Geiger",1871,http://zotero.org/groups/4861694/items/97XY7U2N,http://syriaca.org/cbss/97XY7U2N,False
http://zotero.org/groups/4861694/items/RQBJXX9I,http://syriaca.org/cbss/RQBJXX9I,"Review of William Wright, Catalogue of Syriac Manuscripts in the British Museum, Acquired since the Year 1838",Geiger,1871,http://zotero.org/groups/4861694/items/9HGARXCQ,http://syriaca.org/cbss/9HGARXCQ,False
http://zotero.org/groups/4861694/items/VZQD4FT9,http://syriaca.org/cbss/VZQD4FT9,"Review of Michael G. Morony, Iraq after the Muslim Conquest","Morony, Gil, Shaked",1986,http://zotero.org/groups/4861694/items/9ZB5QHC5,http://syriaca.org/cbss/9ZB5QHC5,False
http://zotero.org/groups/4861694/items/J5TJ6S8R,http://syriaca.org/cbss/J5TJ6S8R,Revival and Awakening: American Evangelical Missionaries in Iran and the Origins of Assyrian Nationalism,Godwin,2016,http://zotero.org/groups/4861694/items/8W4WZMQ8,http://syriaca.org/cbss/8W4WZMQ8,False
http://zotero.org/groups/4861694/items/G358ES5D,http://syriaca.org/cbss/G358ES5D,"Review of Agnes Smith, The Sinaitic Syriac Gospels","Lewis, Goodspeed",1910,http://zotero.org/groups/4861694/items/QWAFN2IA,http://syriaca.org/cbss/QWAFN2IA,False
http://zotero.org/groups/4861694/items/9U7VTSNT,http://syriaca.org/cbss/9U7VTSNT,"Review of Johannes Paul Gotthilf Flemming, Adolf Harnack, Ein jüdisch-christliches Psalmbuch aus dem ersten Jahrhundert",Goodspeed,1910,http://zotero.org/groups/4861694/items/PSI8QLDL,http://syriaca.org/cbss/PSI8QLDL,False
http://zotero.org/groups/4861694/items/LHTKI77L,http://syriaca.org/cbss/LHTKI77L,"Review of William Wright, Stanley Arthur Cook, A Catalogue of the Syriac Manuscripts Preserved in the Library of the University of Cambridge","Wright, Goodspeed",1903,http://zotero.org/groups/4861694/items/ILAJEPHK,http://syriaca.org/cbss/ILAJEPHK,False
http://zotero.org/groups/4861694/items/6WFNFNI2,http://syriaca.org/cbss/6WFNFNI2,"Review of Heimann Kottek, Das Sechste Buch des Bellum Judaicum",Gottheil,1887,http://zotero.org/groups/4861694/items/G9WXP9FY,http://syriaca.org/cbss/G9WXP9FY,False
http://zotero.org/groups/4861694/items/G73MFE67,http://syriaca.org/cbss/G73MFE67,"Review of Jean Baptiste Chabot, Histoire de Mar Jabalaha III, patriarche des Nestoriens (1281-1317), et du moine Rabban Çauma, ambassadeur du roi Argoun en Occident (1287), traduite de syriaque e annotée Chabot","Bedjan, Gottheil",1897,http://zotero.org/groups/4861694/items/TNFEZJF5,http://syriaca.org/cbss/TNFEZJF5,False
http://zotero.org/groups/4861694/items/E6EBRMG6,http://syriaca.org/cbss/E6EBRMG6,"Review of Paul Bedjan, Acta Martyrum et Sanctorum","Bedjan, Gottheil",1897,http://zotero.org/groups/4861694/items/2J7UU3FY,http://syriaca.org/cbss/2J7UU3FY,False
http://zotero.org/groups/4861694/items/9H92V462,http://syriaca.org/cbss/9H92V462,"Review of Paulus Bedjan, Histoire de Mar Jabalaha",Gottheil,1897,http://zotero.org/groups/4861694/items/9HWRXUY4,http://syriaca.org/cbss/9HWRXUY4,False
http://zotero.org/groups/4861694/items/VLCS25TS,http://syriaca.org/cbss/VLCS25TS,"Review of Paulus Bedjan, Acta martyrum et sanctorum",Gottheil,1897-07,http://zotero.org/groups/4861694/items/28V6YELI,http://syriaca.org/cbss/28V6YELI,True
http://zotero.org/groups/4861694/items/W95CKJAC,http://syriaca.org/cbss/W95CKJAC,"Review of Rubens Duval, La littérature syriaque: des origines jusqu’à la fin de cette littérature après la conquête par les Arabes au XIIIS","Duval, Gottheil",1901,http://zotero.org/groups/4861694/items/F823C4YR,http://syriaca.org/cbss/F823C4YR,False
http://zotero.org/groups/4861694/items/NU78IPXX,http://syriaca.org/cbss/NU78IPXX,"Review of Rudolf Hilgenfeld, Jabalahae III, catholici Nestoriani, vita ex Slivae Mossulani libro, qui inscribitur ‘Turris’ desumpta","Hilgenfeld, Gottheil",1897,http://zotero.org/groups/4861694/items/VDZV68GE,http://syriaca.org/cbss/VDZV68GE,False
http://zotero.org/groups/4861694/items/A7842UQ3,http://syriaca.org/cbss/A7842UQ3,"Review of Sven Dedering Johannes von Lykopolis, Ein Dialog über die Seele und die Affekte des Menschen",Gouillard,1943,http://zotero.org/groups/4861694/items/UGVC7ME6,http://syriaca.org/cbss/UGVC7ME6,False
http://zotero.org/groups/4861694/items/BCZDYHVL,http://syriaca.org/cbss/BCZDYHVL,"Review of Antoine Guillaumont, Évagre le Pontique: Le Gnostique ou à celui qui est devenu digne de la science. (Sources chrétiennes, 356.)","Gould, Guillaumont, Guillaumont",1990,http://zotero.org/groups/4861694/items/H4RRTZF9,http://syriaca.org/cbss/H4RRTZF9,False
http://zotero.org/groups/4861694/items/F4DXRZGW,http://syriaca.org/cbss/F4DXRZGW,"Review of Wilmot Eardley W. Carr, Gregory Abu’l Faraj, Commonly Called Bar-Hebræus. Commentary on the Gospels from the Horreum Mysteriorum",Graham,68-70,http://zotero.org/groups/4861694/items/R2NXV58P,http://syriaca.org/cbss/R2NXV58P,False
http://zotero.org/groups/4861694/items/ZJQNWKBI,http://syriaca.org/cbss/ZJQNWKBI,"Review of Philip Wood, ‘We Have No King But Christ’: Christian Political Thought in Greater Syria on the Eve of the Arab Conquest (c. 400–585)",Greatrex,2011,http://zotero.org/groups/4861694/items/G62XNKAS,http://syriaca.org/cbss/G62XNKAS,False
http://zotero.org/groups/4861694/items/U4E9DYF3,http://syriaca.org/cbss/U4E9DYF3,"Review of Heinrich Schneider, Willem Baars, Jürgen Christian Hermann Lebram, The Old Testament in Syriac according to the Peshiṭta Version. Part IV, fasc. 6: Canticles or Odes; Prayer of Manasseh; Apocryphal Psalms; Psalms of Solomon; Tobit; 1 (3) Esdras. General Preface","The Peshitta Institute, Greenfield",1974,http://zotero.org/groups/4861694/items/ETTYYXRM,http://syriaca.org/cbss/ETTYYXRM,False
http://zotero.org/groups/4861694/items/Q5ABQX2J,http://syriaca.org/cbss/Q5ABQX2J,"Review of Konstantin G. Tsereteli, Grammatik der modernen assyrischen Sprache (Neuostaramäish)","Tsereteli, Greenfield",1982,http://zotero.org/groups/4861694/items/T9VWDNTP,http://syriaca.org/cbss/T9VWDNTP,False
http://zotero.org/groups/4861694/items/EH8THG8N,http://syriaca.org/cbss/EH8THG8N,"Review of Sven Dedering, The Old Testament in Syriac according to the Peshiṭta Version. Part IV, fasc. 3: Apocalypse of Baruch; 4 Esdras",Greenfield,1976,http://zotero.org/groups/4861694/items/TDE6MGJ2,http://syriaca.org/cbss/TDE6MGJ2,False
http://zotero.org/groups/4861694/items/DN6DQI9M,http://syriaca.org/cbss/DN6DQI9M,"Review of Tryggve Kronholm, Motifs from Genesis 1–11 in the Genuine Hymns of Ephrem the Syrian, with Particular Reference to the Influence of Jewish Exegetical Traditions","Kronholm, Greenfield",1982,http://zotero.org/groups/4861694/items/2BCWGLMH,http://syriaca.org/cbss/2BCWGLMH,False
http://zotero.org/groups/4861694/items/GTEH25MX,http://syriaca.org/cbss/GTEH25MX,"Review of Hans Putman, L'Église et l'islam sous Timothée I (780-823)","Putman, Griffith",1980,http://zotero.org/groups/4861694/items/S3M72KQ3,http://syriaca.org/cbss/S3M72KQ3,False
http://zotero.org/groups/4861694/items/63XXNJRB,http://syriaca.org/cbss/63XXNJRB,"Review of Witold Witakowski, The Syriac Chronicle of Pseudo-Dionysius of Tel-Mahrē: A Study in the History of Historiography",Gruber,1987,http://zotero.org/groups/4861694/items/RUT3P26M,http://syriaca.org/cbss/RUT3P26M,False
http://zotero.org/groups/4861694/items/ARPF9FHI,http://syriaca.org/cbss/ARPF9FHI,"Review of Jan Willem Drijvers, Helena Augusta. The Mother of Constantine the Great and the Legend of Her Finding of the True Cross","Grünewald, Drijvers",1995,http://zotero.org/groups/4861694/items/DPTK3UER,http://syriaca.org/cbss/DPTK3UER,False
http://zotero.org/groups/4861694/items/QHP8LP96,http://syriaca.org/cbss/QHP8LP96,"Review of Paulus Bedjan, Acta martyrum et sanctorum",Guidi,1892,http://zotero.org/groups/4861694/items/28V6YELI,http://syriaca.org/cbss/28V6YELI,True
http://zotero.org/groups/4861694/items/BTA6BIU5,http://syriaca.org/cbss/BTA6BIU5,"Review of Paulus Bedjan, Bemerkungen zum ersten Bande der syrischen Acta Martyrum et Sanctorum",Guidi,1892,http://zotero.org/groups/4861694/items/2J7UU3FY,http://syriaca.org/cbss/2J7UU3FY,False
http://zotero.org/groups/4861694/items/ZT7T8HZM,http://syriaca.org/cbss/ZT7T8HZM,"Review of Maurice Brière, Les Homiliae Cathedrales de Sévère d’Antioche: traduction syriaque de Jacques d’Édesse (suite). Homélies CXIII à CXIX",Guillaumont,1947,http://zotero.org/groups/4861694/items/69WSC4NB,http://syriaca.org/cbss/69WSC4NB,False
http://zotero.org/groups/4861694/items/MKRU5CDH,http://syriaca.org/cbss/MKRU5CDH,"Review of Arthur Vööbus, The Hexapla and the Syro-Hexapla: Very Important Discoveries for Septuagint Research","Guinan, Vööbus",1975,http://zotero.org/groups/4861694/items/ZBB2BMCN,http://syriaca.org/cbss/ZBB2BMCN,False
http://zotero.org/groups/4861694/items/M5NBDJXY,http://syriaca.org/cbss/M5NBDJXY,"Review of Jérôme Labourt, De Timotheo I, Nestorianorum patriarcha (728–823), et christianorum orientalium condicione sub caliphis Abbasidis: accedunt XCIX ejusdem Timothei definitiones canonicae, e textu Syriaco inedito latine redditae",Gulik,1904,http://zotero.org/groups/4861694/items/MX4ELAMP,http://syriaca.org/cbss/MX4ELAMP,False
http://zotero.org/groups/4861694/items/F3LER27I,http://syriaca.org/cbss/F3LER27I,"Review of Naama Pat-El, Perspectives on Linguistics and Ancient Languages",Gzella,2014,http://zotero.org/groups/4861694/items/3DIZETV3,http://syriaca.org/cbss/3DIZETV3,False
http://zotero.org/groups/4861694/items/FGGF4YDH,http://syriaca.org/cbss/FGGF4YDH,"Review of Samer Soreshow Yohanna, The Gospel of Mark in the Syriac Harklean Version: An Edition Based upon the Earliest Witnesses",Haelewyck,2016,http://zotero.org/groups/4861694/items/4MKTUEXQ,http://syriaca.org/cbss/4MKTUEXQ,False
http://zotero.org/groups/4861694/items/SPXA43IE,http://syriaca.org/cbss/SPXA43IE,"Review of Anna-Dorothee von den Brincken, Die Nationes Christianorum Orientalium im Verständnis der lateinischen Historiographie: von der Mitte des 12. bis in die zweite Hälfte des 14. Jahrhunderts",Hage,1976,http://zotero.org/groups/4861694/items/2EJSBGTK,http://syriaca.org/cbss/2EJSBGTK,False
http://zotero.org/groups/4861694/items/MTVCMZEX,http://syriaca.org/cbss/MTVCMZEX,"Review of Claudia Rammelt, Ibas von Edessa. Rekonstruktion einer Biographie und dogmatischen Position zwischen den Fronten",Hainthaler,2010-01-01,http://zotero.org/groups/4861694/items/N2LNQXME,http://syriaca.org/cbss/N2LNQXME,False
http://zotero.org/groups/4861694/items/G5R8XQJH,http://syriaca.org/cbss/G5R8XQJH,"Review of Dietmar W. Winkler, Ostsyrisches Christentum: Untersuchungen zu Christologie, Ekklesiologie und zu den ökumenischen Beziehungen der Assyrischen Kirche des Ostens",Hainthaler,2006,http://zotero.org/groups/4861694/items/N59PUK9X,http://syriaca.org/cbss/N59PUK9X,False
http://zotero.org/groups/4861694/items/J6S7MRGN,http://syriaca.org/cbss/J6S7MRGN,"Review of Mathunny John Panicker, The person of Jesus Christ in the writings of Juhanon Gregorius Abu'l Faraj commonly called Bar Ebraya",Hainthaler,2004,http://zotero.org/groups/4861694/items/P5TFYILH,http://syriaca.org/cbss/P5TFYILH,False
http://zotero.org/groups/4861694/items/VRZWI6N5,http://syriaca.org/cbss/VRZWI6N5,"Review of René Tardy, Najrân: Chrétiens d’Arabie avant l’Islam",Hainthaler,2005,http://zotero.org/groups/4861694/items/LB8VPDR4,http://syriaca.org/cbss/LB8VPDR4,False
http://zotero.org/groups/4861694/items/HVG77V9U,http://syriaca.org/cbss/HVG77V9U,"Review of Antonio Battista, Bellarmino Bagatti, La Caverna dei Tesori: testo arabo con traduzione italiana e commento",Halleux,1981,http://zotero.org/groups/4861694/items/4MMP4YTB,http://syriaca.org/cbss/4MMP4YTB,False
http://zotero.org/groups/4861694/items/Z5ZLDS7K,http://syriaca.org/cbss/Z5ZLDS7K,"Review of Corrie Molenberg, The Interpreter Interpreted: Išo‘ bar Nun’s Selected Questions on the Old Testament",Halleux,1991,http://zotero.org/groups/4861694/items/99BK2GDE,http://syriaca.org/cbss/99BK2GDE,False
http://zotero.org/groups/4861694/items/RX7YM4GC,http://syriaca.org/cbss/RX7YM4GC,"Review of Eva Riad, Studies in the Syriac Preface",Halleux,1989,http://zotero.org/groups/4861694/items/L3APKL8B,http://syriaca.org/cbss/L3APKL8B,False
http://zotero.org/groups/4861694/items/ZKUJW8MF,http://syriaca.org/cbss/ZKUJW8MF,"Review of Jacques Isaac, Ṭaḵsā d-Ḥūssāyā: le rite du pardon dans l’Église syriaque orientale",Halleux,1990,http://zotero.org/groups/4861694/items/2TNNIU3K,http://syriaca.org/cbss/2TNNIU3K,False
http://zotero.org/groups/4861694/items/3EF4VJ36,http://syriaca.org/cbss/3EF4VJ36,"Review of John Moolan, The Period of Annunciation-Nativity in the East Syrian Calendar: Its Background and Place in the Liturgical Year",Halleux,1986,http://zotero.org/groups/4861694/items/JFHQB3XL,http://syriaca.org/cbss/JFHQB3XL,False
http://zotero.org/groups/4861694/items/H8AV332L,http://syriaca.org/cbss/H8AV332L,"Review of Luise Abramowski, Alan E. Goodman, A Nestorian Collection of Christological Texts: Cambridge University Library Ms. Oriental 1319",Halleux,1973,http://zotero.org/groups/4861694/items/2M7C3I7Q,http://syriaca.org/cbss/2M7C3I7Q,False
http://zotero.org/groups/4861694/items/45XHVNZD,http://syriaca.org/cbss/45XHVNZD,"Review of Pierre Yousif, A Classified Bibliography on the East Syrian Liturgy",Halleux,1990,http://zotero.org/groups/4861694/items/XRHQHE5N,http://syriaca.org/cbss/XRHQHE5N,False
http://zotero.org/groups/4861694/items/3RMHUTK8,http://syriaca.org/cbss/3RMHUTK8,"Review of René Lavenant, Éphrem de Nisibe. Hymnes sur le Paradis",Halleux,1968,http://zotero.org/groups/4861694/items/RTVLZWG9,http://syriaca.org/cbss/RTVLZWG9,False
http://zotero.org/groups/4861694/items/K4TB9JGV,http://syriaca.org/cbss/K4TB9JGV,"Review of Taeke Jansma Natuur, Lot en vrijheid. Bardesanes, de filosoof der Arameeërs en zijn images",Halleux,1970,http://zotero.org/groups/4861694/items/NX3NBTRS,http://syriaca.org/cbss/NX3NBTRS,False
http://zotero.org/groups/4861694/items/X4BFAHBZ,http://syriaca.org/cbss/X4BFAHBZ,"Review of Witold Witakowski, The Syriac Chronicle of Pseudo-Dionysius of Tel-Mahrē: A Study in the History of Historiography",Halleux,1987,http://zotero.org/groups/4861694/items/RUT3P26M,http://syriaca.org/cbss/RUT3P26M,False
http://zotero.org/groups/4861694/items/BHUJTKEW,http://syriaca.org/cbss/BHUJTKEW,"Review of Robert Dick Wilson, Elements of Syriac Grammar by an Inductive Method","Wilson, Hall",1891,http://zotero.org/groups/4861694/items/E4RPFLFZ,http://syriaca.org/cbss/E4RPFLFZ,False
http://zotero.org/groups/4861694/items/8Q7W9GH7,http://syriaca.org/cbss/8Q7W9GH7,"Review of Robert Dick Wilson, ""Elements of Syriac Grammar"" and an ""Introductory Syriac Method and Manual""","Wilson, Hall",1891,http://zotero.org/groups/4861694/items/HGNHMQRC,http://syriaca.org/cbss/HGNHMQRC,False
http://zotero.org/groups/4861694/items/HP9F2NNP,http://syriaca.org/cbss/HP9F2NNP,"Review of T.P. O'Malley, Tertullian and the Bible: Language—Imagery—Exegesis","Hammond, O'Malley",1969,http://zotero.org/groups/4861694/items/KBF4467A,http://syriaca.org/cbss/KBF4467A,False
http://zotero.org/groups/4861694/items/C53SQP7D,http://syriaca.org/cbss/C53SQP7D,"Review of Aurthur Vööbus, Celibacy: A Requirement for Admission to Baptism in the Early Syrian Church: Church History",Hardy,1953-06,http://zotero.org/groups/4861694/items/UTC46J9P,http://syriaca.org/cbss/UTC46J9P,False
http://zotero.org/groups/4861694/items/MYX498MN,http://syriaca.org/cbss/MYX498MN,"Review of James Rendel Harris, Alphonse Mingana, The Odes and Psalms of Solomon, Re-edited for the Governors of the John Rylands Library",Harnack,1921,http://zotero.org/groups/4861694/items/BCSDM246,http://syriaca.org/cbss/BCSDM246,False
http://zotero.org/groups/4861694/items/3UPJFKPM,http://syriaca.org/cbss/3UPJFKPM,"Review of Ephrem-Isa Yousif, Les chroniqueurs syriaques",Harrak,2003,http://zotero.org/groups/4861694/items/REY3YMZ3,http://syriaca.org/cbss/REY3YMZ3,False
http://zotero.org/groups/4861694/items/BB3VW2N3,http://syriaca.org/cbss/BB3VW2N3,"Review of Iḥidayutha: A Study of the Life of Singleness in the Syrian Orient, from Ignatius of Antioch to Chalcedon 451 A. D.","AbouZayd, Harrak",1998,http://zotero.org/groups/4861694/items/7EFB7ZUZ,http://syriaca.org/cbss/7EFB7ZUZ,False
http://zotero.org/groups/4861694/items/34H8U9IX,http://syriaca.org/cbss/34H8U9IX,"Review of Iḥidayutha: A Study of the Life of Singleness in the Syrian Orient, from Ignatius of Antioch to Chalcedon 451 A. D.","AbouZayd, Harrak",1998,http://zotero.org/groups/4861694/items/Y98H67CX,http://syriaca.org/cbss/Y98H67CX,True
http://zotero.org/groups/4861694/items/CCR5L6XL,http://syriaca.org/cbss/CCR5L6XL,"Review of Jean Maurice Fiey, Pour un Oriens Christianus Novus: Répertoire des diocèses syriaques orientaux et occidentaux","Fiey, Harrak",1999,http://zotero.org/groups/4861694/items/6YRM73R7,http://syriaca.org/cbss/6YRM73R7,False
http://zotero.org/groups/4861694/items/JPU63PWN,http://syriaca.org/cbss/JPU63PWN,"Review of Philippe Gignoux, Incantations magiques syriaques",Hayman,1990,http://zotero.org/groups/4861694/items/IS2WYWD9,http://syriaca.org/cbss/IS2WYWD9,False
http://zotero.org/groups/4861694/items/JA55WDXZ,http://syriaca.org/cbss/JA55WDXZ,Review of Albert Frey Petite grammaire syriaque,"Frey, Healey",1988,http://zotero.org/groups/4861694/items/DEBVZV4N,http://syriaca.org/cbss/DEBVZV4N,False
http://zotero.org/groups/4861694/items/GM4Q62YS,http://syriaca.org/cbss/GM4Q62YS,Preaching Christology in the Roman Near East: A Study of Jacob of Serugh,Heal,2020,http://zotero.org/groups/4861694/items/FRAXZUYR,http://syriaca.org/cbss/FRAXZUYR,True
http://zotero.org/groups/4861694/items/SBI3JL5T,http://syriaca.org/cbss/SBI3JL5T,"Review of Jerome Alan Lund, The Book of the Laws of the Countries, A Dialogue on Free Will Versus Fate: A Key-Word-in-Context Concordance",Heal,2008,http://zotero.org/groups/4861694/items/PNP4RN7S,http://syriaca.org/cbss/PNP4RN7S,False
http://zotero.org/groups/4861694/items/ALC9B4R9,http://syriaca.org/cbss/ALC9B4R9,"Review of Philip Michael Forness, Preaching Christology in the Roman Near East: A Study of Jacob of Serugh",Heal,2020,http://zotero.org/groups/4861694/items/ZRW37T7P,http://syriaca.org/cbss/ZRW37T7P,False
http://zotero.org/groups/4861694/items/PZN7676V,http://syriaca.org/cbss/PZN7676V,"Review of Eduard Sachau, Inedita Syriaca: Eine Sammlung syrischer Übersetzungen von Schriften griechischer Profanliteratur, mit einem Anhang, aus den Handschriften des Brittischen Museums herausgegeben",Hoffmann,1871,http://zotero.org/groups/4861694/items/BKTR52H9,http://syriaca.org/cbss/BKTR52H9,False
http://zotero.org/groups/4861694/items/JL6TT2WX,http://syriaca.org/cbss/JL6TT2WX,"Review of Andrew Palmer, Sebastian P. Brock, Robert G. Hoyland, The Seventh Century in the West-Syrian Chronicles",Holmberg,1993,http://zotero.org/groups/4861694/items/F3EN8J83,http://syriaca.org/cbss/F3EN8J83,False
http://zotero.org/groups/4861694/items/9DJKSZVS,http://syriaca.org/cbss/9DJKSZVS,"Review of Claudia Rammelt, Ibas von Edessa: Rekonstruktion einer Biographie und dogmatischen Position zwischen den Fronten",Horn,2009,http://zotero.org/groups/4861694/items/N2LNQXME,http://syriaca.org/cbss/N2LNQXME,False
http://zotero.org/groups/4861694/items/IEHTUVN2,http://syriaca.org/cbss/IEHTUVN2,"Review of Mathunny John Panicker, The Person of Jesus Christ in the Writings of Juhanon Gregorius Abu'l Faraj commonly called Bar Ebraya",Horn,2005-01,http://zotero.org/groups/4861694/items/P5TFYILH,http://syriaca.org/cbss/P5TFYILH,False
http://zotero.org/groups/4861694/items/VXZPTJNI,http://syriaca.org/cbss/VXZPTJNI,"Review of Wilhelm Baum, Schirin: Christin-Königin-Liebesmythos. Eine spätantike Frauengestalt - historische Realität und literarische Wirkung. Einführungen in das orientalische Christentum 3. Klagenfurt & Wien: kitab Verlag",Horn,2003,http://zotero.org/groups/4861694/items/NECQQ9HU,http://syriaca.org/cbss/NECQQ9HU,False
http://zotero.org/groups/4861694/items/D63DMS6Z,http://syriaca.org/cbss/D63DMS6Z,Review of Witold Witakowski Pseudo-Dionysius of Tel-Mahre. Chronicle (Known Also as the Chronicle of Zuqnin). Part III,"Hoyland, Witakowski",1998,http://zotero.org/groups/4861694/items/XBU76W7K,http://syriaca.org/cbss/XBU76W7K,False
http://zotero.org/groups/4861694/items/D5I2C96K,http://syriaca.org/cbss/D5I2C96K,"Review of Ignatius Ephraem Rahmani, Testamentum Domini nostri Jesu Christi",Hyvernat,1901,http://zotero.org/groups/4861694/items/EKSFZ2GE,http://syriaca.org/cbss/EKSFZ2GE,False
