ms_record_file_location,ms_level_uri,addition_xml-id,fixed_ms_record_filename,fixed_ms_level_uri,fixed_addition_xml-id,localKey,locus_start,addition_text_node,matchingKey,isMatch,is_colophon,is_doxology,include,status,asignee,syriaca_notes
/data/tei/824.xml,http://syriaca.org/manuscript/824,addition8,,,,http://syriaca.org/manuscript/824#addition8,,"There are some ornamental devices in this manuscript; e.g., on foll. 15 b, 127 a, 164 a, and 167 a.",http://syriaca.org/manuscript/824#addition8,TRUE,,,,done,,
/data/tei/825.xml,http://syriaca.org/manuscript/825,addition1,,,,http://syriaca.org/manuscript/825#addition1,42b,ܫܠܡ ܠܡܟܬܒ ܡܡܠܠܐ ܕܡܪܬܝܢܘܬܐ ܘܕܡܠܦܢܘܬܐ ܕܛܘܒܢܐ ܐܘܓܪܝܣ܀ ܘܡܠܦܢܘܬܐ ܘܡܪܬܝܢܘܬܐ ܬܘܒ ܕܛܘܒܢܐ ܡܩܪܝܣ: ܕܗ̇ܘ̈ܝܢ ܒܡܢܝܢܐ ܫܬ܀ ܫܘܒܚܐ ܠܐܒܐ ܏ܘܫ܀ . ܀ . ܒ̣ܪܝܟ ܛܒܐ ܘܥܬܝܪܐ ܕܒܛܝܒܘܬܗ ܝܗ̣ܒ ܘܝܗ̇ܒ ܗܝܡܢܘܬܐ ܘܚܟܡܬܐ ܘܝܕܥ̣ܬܐ ܠܓܢܣܢ ܥܦܪܢܐ ܠܥܠܡܝܢ ܐܡܝܢ܀ ܟܠ ܕܩ̇ܪܐ ܢܨܠܐ ܥܠ ܚܛܝܐ ܘܒ̣ܨܝܪܐ ܘܕܘ̇ܝܐ ܕܟ̣ܬܒ ܕܢܬܚܢܢ ܒܪ̈ܚܡܐ ܐܡܝܢ܀,http://syriaca.org/manuscript/825#addition1,TRUE,x,,x,checked,will,
/data/tei/825.xml,http://syriaca.org/manuscript/825,addition2,,,,http://syriaca.org/manuscript/825#addition2,,"The colophon on fol. 146 b is so much stained and effaced that hardly a single line of it is now completely legible. It does not appear, however, to have contained a date, and the name of the scribe seems to have been purposely erased.",http://syriaca.org/manuscript/825#addition2,TRUE,x,,x,done,,
/data/tei/825.xml,http://syriaca.org/manuscript/825,addition3,,,,http://syriaca.org/manuscript/825#addition3,,On fol. 1 a there is an extract from some author in the same handwriting as the rest of the book; but it is also too much stained and effaced to be intelligible.,http://syriaca.org/manuscript/825#addition3,TRUE,,,,done,,
/data/tei/826.xml,http://syriaca.org/manuscript/826,addition1,,,,http://syriaca.org/manuscript/826#addition1,184a,ܫܠܡܘ ܡ̈ܠ̣ܟܐ ܡ̇ܘܬܪ̈ܢܐ ܘܫ̈ܘܐܠܐ ܘܦܘܢܝ ܦܬܓ̈ܡܐ ܕܐܒ̈ܗܬܐ ܩ̈ܕܝܫܐ ܘܝ̈ܚܝܕܝܐ܀ ܫܘܒܚܐ ܠܐܒܐ: ܏ܘܫ. ܟܠ ܕܝܢ ܕܩ̇ܪܐ ܢܨ̇ܠܐ ܥܠ ܟܠ ܕܠܐ̣ܝ ܘܝ̣ܨܦ ܘܟ݁ܢ̣ܫ ܘܣ̣ܡ ܣܝ̣ܡܬܐ ܗܕܐ ܪܘܚܢܝܬܐ ܐܝܟ ܚܝܠܗ ܕܢܬܚ̣ܢܢ ܒܪܚܡ̣ܬ̇ ܐܢܫܘܬܗ ܕܝܫܘܥ ܖܐܠܗܐ (sic) ܕܝ̇ܢܐ ܕܚ̈ܝܐ ܘܕܡ̈ܝ̣ܬܐ ܐܝܢ ܘܐܡܝܢ.,http://syriaca.org/manuscript/826#addition1,TRUE,,,,question,will,prayer request I think? Maybe addition2 is actually the colophon?
/data/tei/826.xml,http://syriaca.org/manuscript/826,addition2,,,,http://syriaca.org/manuscript/826#addition2,184b,"On fol. 184 b there stood a note, the greater portion of which has been almost completely effaced. Fortunately, the last six lines are still legible, giving the date 1240 ( A.D. 929 ), when Cosmas III See Le Quien, Or. Christ., t. ii., col. 476 ; Renaudot, Hist. Patr. Alexandr. Jacob., p. 336 . was patriarch of Alexandria , and Basil. I. See Assemani, Bibl. Or., t. ii., p. 349, no. 26 ; Le Quien, Or. Christ., t. ii., col. 1376 . of Antioch ܫܢܬ ܐܠܦ ܘܡܐܬܝܢ ܘܐܪ̈ܒܥܝܢ ܒܐܝܪܚ ܬܡܘܙ ܏ܟܗ [ܒܗ ܒܝܘܡ] ܫܒܬܐ ܒܦܠܓܗ ܕܝܘܡܐ ܒܝܘ̈ܡܝ ܛܘܒ̈ܬܢܐ ܘܚ̈ܣܝܐ ܘܪ̈ܝܫܝ ܟܗ̈ܢܐ ܦܐܛܪܝܪ̈ܟܐ ܡܪܝ ܩܘܣ݊ܡܣ ܕܐܠܟܣܢܕܪܝܐ ܕܡܨܪܝܢ ܘܡܪܝ ܒ݊ܣܝܠܝܘ݊ܣ . . .",http://syriaca.org/manuscript/826#addition2,TRUE,,,,question,will,is this the colophon? We don't know what the date refers to
/data/tei/826.xml,http://syriaca.org/manuscript/826,addition3,,,,http://syriaca.org/manuscript/826#addition3,,Some words in a previous line show that the scribe was a native of Melitene . ܡܢ ܐܬܪܐ ܕܡܝܠܝܛܝܢܐ,http://syriaca.org/manuscript/826#addition3,TRUE,,,,question,will,
/data/tei/826.xml,http://syriaca.org/manuscript/826,addition4,,,,http://syriaca.org/manuscript/826#addition4,184a,A more recent note on fol. 184 a has likewise been almost wholly erased. It contained the name of a priest. . . ܐ ܚ̇ܛܝܐ ܐܟܣܢܝܐ ܒܫܡܐ ܏ܩܫܝ ܡܢ . . .,http://syriaca.org/manuscript/826#addition4,TRUE,,,,done,,
/data/tei/826.xml,http://syriaca.org/manuscript/826,addition5,,,,http://syriaca.org/manuscript/826#addition5,1a,"The note on fol. 1 a, which is also much mutilated, seems to have contained one of the usual forms of anathema. The words ܕܝܪܐ ܗܕܐ . (the convent of S. Mary Deipara ) are legible in the fourth line from the end.",http://syriaca.org/manuscript/826#addition5,TRUE,,,,done,,
/data/tei/826.xml,http://syriaca.org/manuscript/826,addition6,,,,http://syriaca.org/manuscript/826#addition6,166b,The monk David of Mar'ash has recorded his name on the margin of fol. 166 b. ܩ̣ܪܝܬ ܒ̇ܟ̣ܬܒ̇ܐ ܗ̇ܢܐ ܕ݁ܘܝ̣ܕ ܐ̇ܟ̣ܣܢ̣ܝ̇ܐ ܡ̣ܢ ܡܲܪܥ̇ܫ ܐ̇ܬܪܐ ܐܘ ܩ̇ܪܘܼܝܐ ܨ̇ܠܐ ܚ̇ܛܝܘܼܬܝ̣ (sic) ܐܝ̇ܟ ܗ̇ܝܡ̣̇ܢܘܼܬ݂ܝ ܕܒܨ̇ܠܘܼܬܟ. ܘܪ̈ܚܡ̣ܘܿܗܝ ܕܡܪܢ ܢܗ̣ܘ̈ܘܢ ܥܠ ܟܠ̣ ܕܩ̇ܪܐ ܘܡ̇ܨܠܐ,http://syriaca.org/manuscript/826#addition6,TRUE,,,,done,,
/data/tei/828.xml,http://syriaca.org/manuscript/828,addition1,,,,http://syriaca.org/manuscript/828#addition1,97b,"After the doxology, on fol. 97 b, we find a note, informing us that the manuscript was written by one Elias , in the year 427 of the era of Bostra (see above), for the convent of - , in the time of its abbat and founder Mar – . ܫܢܬ ܐܪܒܥ ܡܐܐ ܘܥܣܪܝܢ ܘܫܒܥ ܕܗܦܪܟܝܐ ܕܒܘܨܪ݂. ܐܫܬܠܡ ܟܬܒܐ ܗܢܐ ܒܝܪܚ ܚܙܝܪܢ̣. ܒܐܪܒܥܣܪܐ ܒܗ ܒܝܪܚܐ. ܒܕܝܪܐ ܩܕܝܫܬܐ . . . ܒܝܘ̈ܡܝ ܡܝܬܪܐ ܘܕܚ̇ܠ ܠܐܠܗܐ ܡܪܝ . . . ܪܝܫܕܝܪܐ ܘܣܝܘܡܗ ܕܥܘܡܪܐ. ܕܟܠ ܡ̇ܢ ܕܩ̇ܪܐ ܒܗ ܢܨܠܐ ܥܠ ܐܠܝܐ ܚܛܝܐ ܕܟܬܒ ܕܢܬܢܚܢܢ ܒܝܘܡ ܕܝܢܐ ܐܝܢ ܘܐܡܝܢ. ܐܠܗܐ ܫܝܢ ܥܕܬܐ ܕܒܟܠ ܐܬܪ ܐܝܢ ܘܐܡܝܢ",http://syriaca.org/manuscript/828#addition1,TRUE,x,,x,done,,
/data/tei/828.xml,http://syriaca.org/manuscript/828,addition2,,,,http://syriaca.org/manuscript/828#addition2,,"Another, but still ancient, hand has added the words. ܘܐܡܝܢ ܘܐܡܝܢ ܛܡܐܟܗܛ",http://syriaca.org/manuscript/828#addition2,TRUE,,,,checked,will,
/data/tei/828.xml,http://syriaca.org/manuscript/828,addition3,,,,http://syriaca.org/manuscript/828#addition3,,"The last of which, read by the alphabet of Bardesanes , gives the name Stephen . ܐܣܛܦܢܐ",http://syriaca.org/manuscript/828#addition3,TRUE,,,,done,,
/data/tei/828.xml,http://syriaca.org/manuscript/828,addition4,,,,http://syriaca.org/manuscript/828#addition4,1a,"A more recent note, on fol. 1 a , states that the book was presented to the convent of S. Mary Deipara by one Yeshua' bar Moses , from a place called ܬܠܐ ܕܟܢܡ . ܐܝܬܘܗܝ ܟܬܒܐ ܗܢܐ ܕܕܝܪܐ ܕܝܠܕܬ ܐܠܗܐ ܕܣܘܪ̈ܝܝܐ ܕܒܡܕܒܪܐ ܕܐܝܣ̈ܩܝܛܝ. ܫܟܢܗ ܕܝܢ ܘܝܗܒܗ ܠܕܝܪܐ ܗܕܐ ܡܪܝ ܝܫܘܥ ܒܪ ܡܘܫܐ ܕܡܢ ܬܠܐ ܕܟܢܡ. ܟܠ ܕܝܢ ܕܫ̇ܩܠ ܠܗ ܏ܘܫ",http://syriaca.org/manuscript/828#addition4,TRUE,,,,done,,
/data/tei/828.xml,http://syriaca.org/manuscript/828,addition5,,,,http://syriaca.org/manuscript/828#addition5,2a,"On fol. 2 a there is a short index of lessons from the Gospels for the Sundays in Lent, written in a hand of about the xth cent. ; and on foll. 97 b and 98 a we find the passage 1 Samuel, ch. xvi. 1—1 1, inelegantly written, but of about the same date.",http://syriaca.org/manuscript/828#addition5,TRUE,,,,done,,
/data/tei/828.xml,http://syriaca.org/manuscript/828,addition6,,,,http://syriaca.org/manuscript/828#addition6,98b,The writing on fol. 98 b is too much effaced to admit of decipherment.,http://syriaca.org/manuscript/828#addition6,TRUE,,,,done,,
/data/tei/829.xml,http://syriaca.org/manuscript/829,addition1,,,,http://syriaca.org/manuscript/829#addition1,,"An oriental monk, named Zakhe , has added to the end of the subscription of 61a. ܕܟܢܫ ܐܢܘܢ ܦܠܕܝܣ ܬܠܡܝܕܐ ܕܡܪܝ ܐܘܓܪܝܣ ܗ̇ܘ ܕܒܬܪܟܢ ܗܘܐ ܚܣܝܐ. ܗܢܐ ܟܪܟ ܥܠ ܟܠܗܘܢ ܐܒ̈ܗܬܐ ܡܨܪ̈ܝܐ ܘܣܛܪ ܘܟܬܒ ܕܘܒܪ̈ܝܗܘܢ. ܘ̇ܝ ܠܟ ܙܟܐ ܡܕܢܚܝܐ ܪܦܝܐ ܘܚܒܢܢܐ. ܨ̇ܠܘ ܥܠܝ ܐܚ̈ܝ ܡܛܠ ܡܪܢ ܝܫܘܥ",http://syriaca.org/manuscript/829#addition1,TRUE,,,,question,will,prayer request
/data/tei/829.xml,http://syriaca.org/manuscript/829,addition2,,,,http://syriaca.org/manuscript/829#addition2,,"On the lower margin of fol. 53 b an Arab reader, called Yahya , has recorded his name, in a good hand, seemingly of the ixth cent .",http://syriaca.org/manuscript/829#addition2,TRUE,,,,done,,
/data/tei/830.xml,http://syriaca.org/manuscript/830,addition1,,,,http://syriaca.org/manuscript/830#addition1,,,#N/A,#N/A,,,,pending,missing,
/data/tei/831.xml,http://syriaca.org/manuscript/831,addition1,,,,http://syriaca.org/manuscript/831#addition1,,"In writing the rubrics of this manuscript, considerable use has been made of green paint.",http://syriaca.org/manuscript/831#addition1,TRUE,,,,done,,
/data/tei/832.xml,http://syriaca.org/manuscript/832,addition1,,,,http://syriaca.org/manuscript/832#addition1,,,#N/A,#N/A,,,,pending,missing,
/data/tei/834.xml,http://syriaca.org/manuscript/834,p1addition1,,,,http://syriaca.org/manuscript/834#p1addition1,99b,"On fol. 99b, there is a note, written by the scribe in a more cursive character, which states that this book was purchased by ܡܪܝ ܡܢܝܡ ( Μόνιμος ?) , priest of the church in the village of ܚܪܝܫܬܐ (perhaps , near Damascus , on the road to Ḥimṣ ), in the year 785 ( A.D. 474 ), when Timotheus was bishop of that place and Monimus was periodeutes. The book itself was written in Edessa ܙܒܢ ܟܬܒܐ ܗܢܐ ܓܒܝܐ ܕܐܠܗܐ ܡܪܝ ܡܢܝܡ ܩܫܝܫܐ ܕܥܕܬܐ ܕܚܪܝܫܬܐ ܩܪܝܬܐ ܕܡܢ . . . ܕܩܕܫ . . ܐ ܠܢܝܚܐ ܘܩܪܝܢܐ ܕܟܠܗܘܢ ܚܒܝܒ̈ܘܗܝ. ܒܝܘ̈ܡܝ ܡܝܬܪܐ ܘܪܚܡ ܠܡܫܝܚܐ ܡܪܝ ܛܝܡܬܐܐ ܐܦܝܣܩܘܦܐ ܘܡܪܝ ܡܘܢܡܐ ܦܪܝܗܕܘܛܐ. ܕܡܫܝܚܐ ܒܨ̈ܠܘܬܐ ܕܟܠܗܘܢ ܩܕ̈ܝܫܘܗܝ ܢܥܒܕ ܪ̈ܚܡܐ ܥܠ ܥܘܡܪܗ ܘܥܠ ܩܢܝܢܗ ܘܒܥܠܡܐ ܕܥܬܝܕ ܢܬܠ ܠܗ ܫܘܒܩܢܐ ܕܚ̈ܛܗܐ ܠܥܠܡܝܢ. ܐܫܬܠܡ ܕܝܢ ܟܬܒܐ ܗܢܐ ܒܝܪܚ ܐܝܠܘܠ ܕܫܢܬ ܫܒܥܡܐܐ ܘܬܡܢܐܝܢ ܘܚܡܫ ܒܐܘܪܗܝ ܡܕܝܢܬܐ ܕܒܝܬ ܢܗܪܝܢ.",http://syriaca.org/manuscript/834#p1addition1,TRUE,x,,x,done,,
/data/tei/834.xml,http://syriaca.org/manuscript/834,p1addition2,,,,http://syriaca.org/manuscript/834#p1addition2,,A later hand has erroneously numbered the quires from ܐ to ܝܒ .,http://syriaca.org/manuscript/834#p1addition2,TRUE,,,,done,,
/data/tei/834.xml,http://syriaca.org/manuscript/834,p1addition3,,,,http://syriaca.org/manuscript/834#p1addition3,99b,"Another note on the fol. 99b , now partially effaced, records that it once belonged to a person named Yeshūa ܗܢܐ ܟܬܒܐ ܐܝܬܘܗܝ ܕܝܫܘܥ ܒܪ ܡܪܝ . . . ܟܠ ܕܩܪܐ ܒܗ ܢܨܠܐ ܥܠܘܗܝ",http://syriaca.org/manuscript/834#p1addition3,TRUE,,,,done,,
/data/tei/834.xml,http://syriaca.org/manuscript/834,p1addition4,,,,http://syriaca.org/manuscript/834#p1addition4,99a,"On fol. 99a , after the doxology, we find a note, which mentions that the abbat Moses of Nisibis purchased this book at Rās-'ain, for the convent of S. Mary Deipara ܙܒܢ ܠܟܬܒܐ ܗܢܐ ܒܪܝܫܥܝܢܐ ܡܘܫܐ ܚܛܝܐ ܪܝܫܕܝܪܐ ܕܣܘܪ̈ܝܝܐ ܕܒܡܕܒܪܐ ܕܐܣ̈ܩܝܛܐ ܠܗ̇ ܠܕܝܪܐ. ܕܐܠܗܐ ܢܚܣܐ ܠܗ ܘܠܟܠ ܕܐܫܬܘܬܦ ܒܗ. ܘܠܐ ܫܠܝܛ ܠܐܢܫ ܣܟ ܠܥܘܗܕܢܐ ܗܢܐ. ܡܢܗ̇ ܕܕܝܪܐ ܘܠܐ ܕܢܥܛܐ ܠܥܘܗܕܢܐ ܗܢܐ ܘܟܠ ܕܣ̇ܥܐ ܚܪܡܐ ܢܗܘܐ ܥܠܘܗܝ ܥܕܡܐ ܕܡܗܦܟ ܠܗ܀",http://syriaca.org/manuscript/834#p1addition4,TRUE,,,,done,,
/data/tei/834.xml,http://syriaca.org/manuscript/834,p1addition5,,,,http://syriaca.org/manuscript/834#p1addition5,59b,On the upper margin of fol. 59b we read in an old hand the Arabic words,http://syriaca.org/manuscript/834#p1addition5,TRUE,,,,done,,
/data/tei/834.xml,http://syriaca.org/manuscript/834,p1addition6,,,,http://syriaca.org/manuscript/834#p1addition6,59b,"The same hand has numbered the discourses, , etc.",http://syriaca.org/manuscript/834#p1addition6,TRUE,,,,done,,
/data/tei/834.xml,http://syriaca.org/manuscript/834,p1addition7,,,,http://syriaca.org/manuscript/834#p1addition7,1b,Fol. 1b contains some Coptic letters.,http://syriaca.org/manuscript/834#p1addition7,TRUE,,,,done,,
/data/tei/834.xml,http://syriaca.org/manuscript/834,p1addition8,,,,http://syriaca.org/manuscript/834#p1addition8,1b,Fol. 1b contains an illegible Syriac note of comparatively modern date.,http://syriaca.org/manuscript/834#p1addition8,TRUE,,,,done,,
/data/tei/834.xml,http://syriaca.org/manuscript/834,p2addition1,,,,http://syriaca.org/manuscript/834#p2addition1,174b,"On fol. 174 b there is a long note written by the scribe in a more cursive character. See Land, Aneed. Syr., t. i., plate v., no. 12 . It contained the date A. Gr. 823 , A.D. 512 , as well as the name of the owner of the manuscript and of his convent; but these latter particulars have been erased. ܕܘܟܪܢܐ ܛܒܐ ܘܥܘܗܕܢܐ ܫܦܝܪܐ ܩܕܡ . . ܐ ܡܫܒܐܚ ܕܬܠܝܬܝܘܬܐ ܢܗܘܐ ܠܒܪܚܐܪ̈ܐ ܘܪܚܡ ܐܠܗܐ . . . ܘܥܒܕܐ . . . ܘܐܬܚܦܛ ܘܣܡ ܠܗ ܣܝܡܬܐ ܗܕܐ ܡܝܬܪܬܐ ܕܡܪܝ ܝܥܩܘܒ ܚܟܝܡܐ ܦܪܣܝܐ ܒܝܬ ܣܒ . . . ܕܕܝܪܐ ܒܝܬ ܡܪܝ . . . ܕܐܝܬ ܒܗ̇ ܒܩܪܝܬܐ . . . ܝܫܘܥ ܡܫܝܚܐ ܢܩܒܠ ܩܘܪܒܢܗ ܢܫܦܪ ܩܕܡܘܗܝ ܢܕܪܗ ܐܝܟ ܕܗܒܝܠ ܩܕܝܫܐ ܘܐܝܟ ܕܟܠܗܘܢ ܐܒܘ̈ܬܐ ܕܫܦܪܘ ܩܕܡܘܗܝ. ܏ܘܫ. ܟܬܝܒ ܒܫܢܬ ܬܡܢܡܐܐ ܘܥܣܪܝܢ ܘܬܠܬ ܒܕܝܘ̈ܢܝܐ ܒܝܪܚ ܟܢܘܢ ܐܚܪܝ.",http://syriaca.org/manuscript/834#p2addition1,TRUE,x,,x,checked,will,
/data/tei/834.xml,http://syriaca.org/manuscript/834,p2addition2,,,,http://syriaca.org/manuscript/834#p2addition2,174a,"On fol. 174a, between the columns, one Abraham bar Nonnus has recorded his name, ܐܒܪܗܡ ܒܪ ܢܘܢܣ.",http://syriaca.org/manuscript/834#p2addition2,TRUE,,,,done,,
/data/tei/839.xml,http://syriaca.org/manuscript/839,addition1,,,,http://syriaca.org/manuscript/839#addition1,,"On the upper margin of fol. 61 a there is the note, ""trial of the quill-pen."" ܢܘܣܝܐ ܕܚܨܪܐ ܕܓܠܦܢܐ",http://syriaca.org/manuscript/839#addition1,TRUE,,,,done,,
/data/tei/839.xml,http://syriaca.org/manuscript/839,addition2,,,,http://syriaca.org/manuscript/839#addition2,,"On the outer margin of fol. 71 a, there is written, ""trial of the parchment, whether it be good or not."" ܢܘܣܝܐ ܕܩܠܦܐ ܐܢ ܟܫܪ ܐܘ ܠܐ",http://syriaca.org/manuscript/839#addition2,TRUE,,,,done,,
/data/tei/84.xml,http://syriaca.org/manuscript/84,addition2,,,,http://syriaca.org/manuscript/84#addition2,89a,"Note following doxology and in smaller letters. ""Jesus God, have mercy on Sābā the scribe of Rās’ain , who wrote this book, and did not write in it a blotted tau."" See Add. 12,135, part first , and Add. 14,430 , where we have the dates A.D. 726 and 724 . ܝܫܘܥ ܐܠܗܐ̣. ܪܚܡ ܥܠ ܣܒܐ ܟܬܘܒܐ ܪܝܫܥܝܢܝܐ ܕܟܬ̣ܒ ܟܬܒܐ ܗܢܐ܇ ܘܬܘ ܛܡܝܡܬܐ ܠܐ ܟܬܒ ܒܗ.",http://syriaca.org/manuscript/84#addition2,TRUE,x,,x,done,,
/data/tei/84.xml,http://syriaca.org/manuscript/84,addition3,,,,http://syriaca.org/manuscript/84#addition3,89b,"First note stating: """"Our Lord Jesus the Messiah, have mercy on the feeble, sinful and miserable (man), who has need of the mercy of God, Rūbīl (Reuben) the sinful deacon, who read this Testament with his master Mār Abraham Hahunāyā (?); and they inserted (words) in it, and restored (injured passages) in it, and made erasures from it; but this they did only where it was proper. Lord, give a blessing, that everyone who reads in these books may pray for Rūbīl the sinner, who sewed, and read, and renovated, and for Abraham his master abundantly and especially, (saying:) May my prayer intercede for them, Amen. ""Written by the scribe Rām-īd (?), may God pardon him."" The second letter of this word is rather indistinctly written. It appears to be derived from the name of Hah , a Jacobite. See Assem., Bibl. Or., t. ii., Dissert. de Monophysitis, art. ix., Haa, ܚܰܐܚ ܡܪܢ ܝܫܘܥ ܡܫܝܚܐ ܚܘܢ ܠܡ̇ܚܝܠܐ ܘܚ̇ܛܝܐ ܘܕܘ̇ܝܐ ܘܣ̇ܢܝܩ ܥܠ ܪܚ̈ܡܐ ܕܐܠܗܐ ܪܘܒܝܠ ܡܫܡܫܢܐ ܚ̇ܛܝܐ ܕܐܩܪܗ̇ (sic) ܠܕܝܬܐܝܩܐ ܗܕܐ ܡܢ ܪܒܐ ܕܝܠܗ ܡܪܝ ܐܒܪܗܡ ܚܚܘܢܝܐ ܘܣܝܡ̇ܘܢ ܒܗ̇ ܘܚܕܬܘܢ ܒܗ̇ ܘܓܪܕܘܢ ܡܢܗ̇. ܒܪܡ ܕܝܢ ܒܘܠܝܬܐ ܣܥܪܘܢ ܗܕܐ. ܐܠܐ ܒܪܟܡܪܝ ܕܟܠ ܕܩ̇ܪܐ ܒ̈ܟܬܒܐ ܗܠܝܢ ܡܨܠܐ ܥܠ ܪܘܒܝܠ ܚ̇ܛܝܐ ܕܚ̣ܛ ܘܩ̣ܪܐ ܘܐܬܩ̇ܢ ܘܥܠ ܐܒܪܗܡ ܪܒ̣ܐ ܕܝܠܗ ܣܓܝ ܘܝܬܝܪܐܝܬ. ܨܠܘܬܝ ܬܦܝܣ ܚܠܦܝܗܘܢ ܐܡܝܢ. ܣܪܛ ܪܡܝܕܝ (?)ܟܬܘܒܐ ܐܠܗܐ ܚܣ̣ܐ ܠܗ..",http://syriaca.org/manuscript/84#addition3,TRUE,x,,x,done,,
/data/tei/84.xml,http://syriaca.org/manuscript/84,addition4,,,,http://syriaca.org/manuscript/84#addition4,89b,"Second note stating: ""These things took place in the year 1128 ( A.D. 817 ), in the days of the honoured and Christ-loving abbat Mār Thomas , warden of this holy convent. May the Lord forgive all his shortcomings and transgressions, through the heard and accepted prayers of the Mother of God the Virgin Mary, on account of his care of this church. And may every one,"" etc. ܗܘ̈ܝ ܕܝܢ ܗܠܝܢ ܫܢܬ ܐܠܦ ܘܡܐܐ ܘܥܣܪܝܢ ܘܬܡ̈ܢܐ. ܒܝ̈ܘܡܝ ܡܝܩܪܐ ܘܪܚ̇ܡ ܠܡܫܝܚܐ ܡܪܝ ܬܐܘܡܐ ܪܝܫܕܝܪܐ ܘܩܘܢܟܝܐ ܕܥܘܡܪܐ ܗܢܐ ܩܕܝܫܐ. ܡ̇ܚܣܐ ܡܪܝܐ ܟܠܗܘܢ ܒܘܨܪ̈ܘܗܝ ܘܡܬܥܒܪ̈ܢܘܬܐ ܕܝܠܗ. ܒ̈ܨܠܘܬܐ ܫܡ̈ܝܥܬܐ ܘܡ̈ܩܒܠܬܐ ܕܝ̇ܠܕܬ ܐܠܗܐ ܒܬܘܠܬܐ ܡܪܝܡ ܡܛܠ [ܝܨ]ܝܦܘܬܗ ܕܗܢ ܗܝܟܠܐ ܘܟܠ ܕܩ̇ܪܐ ܢܨܠܐ ܥܠܘܗܝ ܒܗܝܡܢ ܐܡܝܢ.",http://syriaca.org/manuscript/84#addition4,TRUE,,,,question,will,prayer request; maybe a historical notice? (what are the 'things' that took place?)
/data/tei/84.xml,http://syriaca.org/manuscript/84,addition5,,,,http://syriaca.org/manuscript/84#addition5,,"Fol. 89a Marginal note stating: """"The wretched Abraham , who is in name a monk, from Beth-Severīnna , from the convent of Mār Gabriel , fell in with this book in the year 1794 ( AD. 1483 ). Let him who reads,"" etc."" See Assemani, Bibl. Or., t. i. p. 216. ܦܓܥ ܒܟܬܒܐ ܗܢܐ ܐܒܪܗܡ ܕܘܝܐ ܕܒܫܡ ܕܝܪܝܐ ܡܢ ܒܝܬ ܣܒܝܪܝܢܐ. ܡܢ ܥܘܡܪܐ ܕܡܪܝ ܓܒܪܐܝܠ [ܫܢܬ ܏ܐ]ܥ܏ܨܕ ܕܝܘܢܝ̈ܐ ܕܩ̇ܪܐ ܢܨ̇ܠܐ ܥܠܘܗܝ ܡܛܠܡܪܢ.",http://syriaca.org/manuscript/84#addition5,TRUE,,,,question,will,reader note (gotta love Wright's translation: 'fell in with this book')
/data/tei/840.xml,http://syriaca.org/manuscript/840,addition1,,,,http://syriaca.org/manuscript/840#addition1,43b,"At the foot of fol. 43b, but in a different hand, we read the rubric: ܬܘܒ ܒ̈ܬܐ ܕܣܘ̈ܓܝܬܐ ܕܩܕܝܫܐ ܡܪܝ ܝܥ ܩܘܒ ܡܠܦܢܐ ܒܩܠܐ ܕܦܪܕܝܣܐ This sūgīthā of Jacob of Batnae has been lost.",http://syriaca.org/manuscript/840#addition1,TRUE,,,,done,,
/data/tei/840.xml,http://syriaca.org/manuscript/840,addition2,,,,http://syriaca.org/manuscript/840#addition2,2a,"From the marginal note on fol. 2a we learn that the volume also once contained extracts from the Fathers , and a discourse of Ephraim on the Dead : ܡܐܡܪܐ ܥܠ ܪܒܝܬܐ ـ ܘܕܐܒ̈ܗܬܐ ـ ܘܡܐܡܪܐ ܕܡܪܝ ܐܦܪܝܡ ܥܠ ܥܢܝ̣̈ܕܐ.",http://syriaca.org/manuscript/840#addition2,TRUE,,,,done,,
/data/tei/840.xml,http://syriaca.org/manuscript/840,addition3,,,,http://syriaca.org/manuscript/840#addition3,1a,"On fol. 1a are written, in a hand of the ixth or xth cent. , rules for finding the ܫܬܐܣܬܐ ܕܣܗܪܐ , fundamentum lunae or golden number.",http://syriaca.org/manuscript/840#addition3,TRUE,,,,done,,
