syriacaBiblUri,syriacaZoteroUri,cbscZoteroUri,syriaca_year,cbsc_year,syriaca_authors-editors,cbsc_authors-editors,syriaca_title,cbsc_title,match-type,correctedCBSCMatch,notes,checkedBy,status,hasPossibleMatch,potentialMatchNumber
http://syriaca.org/bibl/2280,https://zotero.org/groups/392292/items/AFUGJTTH,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/RTTD3V5S,https://zotero.org/groups/392292/items/RTTD3V5S,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/196,,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/1332,https://zotero.org/groups/392292/items/BCFT5KAM,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/833,,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/1064,,http://zotero.org/groups/4861694/items/9IA6FP7V,1984,1984,"Reinink, van Os (ed.), Gosman (ed.)","Reinink, van Os (ed.), Gosman (ed.)","Die syrischen Wurzeln der mittelalterlichen Legende vom römischen
        Endkaiser","Die syrischen Wurzeln der mittelalterischen Legende vom römischen
        Endkaiser","3. exact creators and year, fuzzy title",,,,not checked,TRUE,1
http://syriaca.org/bibl/1988,https://zotero.org/groups/392292/items/VCVZQPHI,http://zotero.org/groups/4861694/items/JENB3M4S,1979,1979,"Ortiz de Urbina,","Ortiz de Urbina,",Mariologos sirios en la estela de s. Efren,Mariologos sirios en la estela de s. Efren,1. exact match,,,,not checked,TRUE,1
http://syriaca.org/bibl/537,,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/344,,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2225,https://zotero.org/groups/392292/items/D3VWBBVF,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/1425,https://zotero.org/groups/392292/items/3Q7GJFQP,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/990,,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/9,,http://zotero.org/groups/4861694/items/LBS5EGWD,2000,2000,"Wilmshurst,","Wilmshurst,","The ecclesiastical organisation of the Church of the East,
        1318-1913","The Ecclesiastical Organisation of the Church of the East, 1318–1913","3. exact creators and year, fuzzy title",,,,not checked,TRUE,1
http://syriaca.org/bibl/171,,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/27,,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/50,,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/1993,https://zotero.org/groups/392292/items/4TSKVKGV,http://zotero.org/groups/4861694/items/AMYL6CNR,1895,1895,"Ryssel,","Ryssel,","Materialien zur Geschichte der Kreuzauffindungslegende in der syrischen
        Litteratur","Materialien zur Geschichte der Kreuzauffindungslegende in der syrischen
        Litteratur","3. exact creators and year, fuzzy title",,,,not checked,TRUE,1
http://syriaca.org/bibl/2514,https://zotero.org/groups/392292/items/R4ZIDDUE,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2181,,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2466,https://zotero.org/groups/392292/items/GZRUWV87,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/1130,,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2394,https://zotero.org/groups/392292/items/D5TUN3N8,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2028,https://zotero.org/groups/392292/items/WM7K3PKJ,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2108,,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/817,,http://zotero.org/groups/4861694/items/GPRNCXGH,1892,1892,"Nöldeke,","Nöldeke, Idem (ed.)",Syrische Heilige,Syrische Heilige,"2. exact title and year, fuzzy creators",,,,not checked,TRUE,1
http://syriaca.org/bibl/1926,https://zotero.org/groups/392292/items/4FRKJKI4,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/590,,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/718,,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/1014,,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/521,,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2249,https://zotero.org/groups/392292/items/R4JZXRKR,http://zotero.org/groups/4861694/items/DC47Z443,1968,1968,"Draguet,","Draguet,",Les cinq recensions de l'Ascéticon syriaque d'abba Isaïe,"Les cinq recensions de l’Ascéticon syriaque d’abba Isaïe. I. Les témoins et leurs
        parallèles non-syriaques; Édition des logoi I–XIII","3. exact creators and year, fuzzy title",,,,not checked,TRUE,1
http://syriaca.org/bibl/2249,https://zotero.org/groups/392292/items/R4JZXRKR,http://zotero.org/groups/4861694/items/K3B57SYJ,1968,1968,"Draguet,","Draguet,",Les cinq recensions de l'Ascéticon syriaque d'abba Isaïe,"Les cinq recensions de l’Ascéticon syriaque d’abba Isaïe. I. Introduction au
        problème isaïen; Version des logoi I–XIII avec des parallèles grecs et latins","3. exact creators and year, fuzzy title",,,,not checked,TRUE,2
http://syriaca.org/bibl/2249,https://zotero.org/groups/392292/items/R4JZXRKR,http://zotero.org/groups/4861694/items/H8CGTLHL,1968,1968,"Draguet,","Draguet,",Les cinq recensions de l'Ascéticon syriaque d'abba Isaïe,"Les cinq recensions de l’Ascéticon syriaque d’abba Isaïe. II. Édition des logoi
        XIV–XXVI","3. exact creators and year, fuzzy title",,,,not checked,TRUE,3
http://syriaca.org/bibl/2249,https://zotero.org/groups/392292/items/R4JZXRKR,http://zotero.org/groups/4861694/items/VVXJHSKY,1968,1968,"Draguet,","Draguet,",Les cinq recensions de l'Ascéticon syriaque d'abba Isaïe,"Les cinq recensions de l’Ascéticon syriaque d’abba Isaïe. II. Version des logoi
        XIV–XXVI avec des parallèles grecs","3. exact creators and year, fuzzy title",,,,not checked,TRUE,4
http://syriaca.org/bibl/543,,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2356,https://zotero.org/groups/392292/items/MQC6AD28,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/295,,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2368,https://zotero.org/groups/392292/items/WFCINWTF,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2278,https://zotero.org/groups/392292/items/BDKPI3ZW,http://zotero.org/groups/4861694/items/N94HVY9Z,2005,2005,"Takahashi,","Takahashi,",Barhebraeus: A bio-bibliography,Barhebraeus: A Bio-Bibliography,"3. exact creators and year, fuzzy title",,,,not checked,TRUE,1
http://syriaca.org/bibl/686,,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/1336,https://zotero.org/groups/392292/items/CJS228XP,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/1401,https://zotero.org/groups/392292/items/SCM8EH8Z,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/1323,https://zotero.org/groups/392292/items/96BQN43E,http://zotero.org/groups/4861694/items/KAPQH2Z9,1966,1966,"Fiey,","Fiey,",Autour de la biographie de Rabban Bar 'Eta,Autour de la biographie de Rabban Bar ‘Éta,"3. exact creators and year, fuzzy title",,,,not checked,TRUE,1
http://syriaca.org/bibl/235,,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/1398,https://zotero.org/groups/392292/items/REJ75V4W,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/1915,https://zotero.org/groups/392292/items/NQ9AHXFV,http://zotero.org/groups/4861694/items/MD7BGPGC,1897,1897,"Scheil,","Scheil,",La vie de Mar Benjamin. Traduite du syriaque,"La vie de Mar Binjamin, traduite du syriaque","3. exact creators and year, fuzzy title",,,,not checked,TRUE,1
http://syriaca.org/bibl/2416,https://zotero.org/groups/392292/items/IC5RCQHA,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/1723,,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/386,,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/813,,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/1337,https://zotero.org/groups/392292/items/CJVND86F,http://zotero.org/groups/4861694/items/PX62WNCC,1945,1945,"Devreesse,","Devreesse,","Le patriarcat d'Antioche: depuis la paix de l'église jusqu'a la conquête
        arabe","Le patriarcat d’Antioche depuis la paix de l’Église jusqu’à la conquête
        arabe","3. exact creators and year, fuzzy title",,,,not checked,TRUE,1
http://syriaca.org/bibl/463,,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/596,,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/1914,https://zotero.org/groups/392292/items/NC4DBQ74,http://zotero.org/groups/4861694/items/YU3RRYVC,1897,1897,"Scheil,","Scheil,","La Mort de Mar Marcos, ou Dernière Entrevue de Mar Marcos et de Mar
        Sérapion","La mort de Mar Marcos, ou derniere entrevue de Mar Marcos et de Mar
        Sérapion","3. exact creators and year, fuzzy title",,,,not checked,TRUE,1
http://syriaca.org/bibl/285,,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/60,,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/895,,http://zotero.org/groups/4861694/items/YHHPNGEN,1984,1984,"Doran,","Doran,","Compositional Comments on the Syriac Versions of the Life of Simeon
        Stylites","Compositional Comments on the Syriac Versions of the Life of Simeon
        Stylites","3. exact creators and year, fuzzy title",,,,not checked,TRUE,1
http://syriaca.org/bibl/892,,http://zotero.org/groups/4861694/items/7YRZBT42,1973,1973,"Brock,","Brock,",Early Syrian Asceticism,Early Syrian Asceticism,1. exact match,,,,not checked,TRUE,1
http://syriaca.org/bibl/1977,https://zotero.org/groups/392292/items/JE4BSGDA,http://zotero.org/groups/4861694/items/YWRDMAAV,1974,1974,"Vona,","Vona,","L'orazione di Antipatro sulla nascita del Battista e l'orazione
        sull'Annunciazione: testo greco e italiano con introduzione e commento","L’orazione di Antipatro sulla nascità del Battista e l’orazione
        sull’Annunciazione: testo greco e italiano con introduzione e commento (traduzione dal
        siriaco della 1. orazione)","3. exact creators and year, fuzzy title",,,,not checked,TRUE,1
http://syriaca.org/bibl/1946,https://zotero.org/groups/392292/items/NVTAP7NS,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/541,,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2337,https://zotero.org/groups/392292/items/KICH5GMV,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/564,,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/725,,http://zotero.org/groups/4861694/items/KAPQH2Z9,1966,1966,"Fiey,","Fiey,",Autour de la biographie de Rabban Bar ‘Éta,Autour de la biographie de Rabban Bar ‘Éta,1. exact match,,,,not checked,TRUE,1
http://syriaca.org/bibl/2515,https://zotero.org/groups/392292/items/AX43TGPM,http://zotero.org/groups/4861694/items/2S4CDPSI,2015,2015,"Watt, Griffith (ed.), Grebenstein (ed.)","Watt, Griffith (ed.), Grebenstein (ed.)","The Prolegomena to Aristotelian Philosophy of George, Bishop of the
        Arabs","The Prolegomena to Aristotelian Philosophy of George, Bishop of the
        Arabs",1. exact match,,,,not checked,TRUE,1
http://syriaca.org/bibl/1763,https://zotero.org/groups/392292/items/5BRSGVD6,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/343,,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/1405,https://zotero.org/groups/392292/items/T3WSXWB3,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/632,,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2411,https://zotero.org/groups/392292/items/3I8S3AWZ,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/1412,https://zotero.org/groups/392292/items/VTEQR5GV,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/1893,https://zotero.org/groups/392292/items/WT7MU9KR,http://zotero.org/groups/4861694/items/RZE7XD82,1902,1902,"Macler,","Macler,","Histoire de Saint Azazaïl. Texte syriaque inédit avec introduction et
        traduction française, précédée des Actes grecs de Saint Pancrace","Histoire de saint Azazaïl: texte syriaque inédit avec introduction et traduction
        française, précédée des Actes grecs de saint Pancrace, publiés pour la première
        fois","3. exact creators and year, fuzzy title",,,,not checked,TRUE,1
http://syriaca.org/bibl/129,,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/799,,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/568,,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2392,https://zotero.org/groups/392292/items/T6JUV4TS,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2465,https://zotero.org/groups/392292/items/GHQ95WIX,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/1798,https://zotero.org/groups/392292/items/KCWE3WR2,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/71,,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/1348,https://zotero.org/groups/392292/items/EZRNGXGC,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/1925,https://zotero.org/groups/392292/items/2U86IDRR,http://zotero.org/groups/4861694/items/NXD25936,1950,1950,"van Lantschoot,","van Lantschoot,","Révélations de Macaire et de Marc de Tarmaqa sur le sort de l’âme après la
        mort","Révélations de Macaire et de Marc de Tarmaqa sur le sort de l’âme après la
        mort","3. exact creators and year, fuzzy title",,,,not checked,TRUE,1
http://syriaca.org/bibl/1055,,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2379,https://zotero.org/groups/392292/items/7EMHW9QF,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/1346,https://zotero.org/groups/392292/items/EM5HGHI9,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/1765,https://zotero.org/groups/392292/items/6UFVJ9EG,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/287,,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/307,,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/1888,https://zotero.org/groups/392292/items/TQAFUCA3,http://zotero.org/groups/4861694/items/MVH696N7,1991,1991,"Maróth,","Maróth,",Eine unbekannte Version der Georgios-Legende aus Turfan,Eine unbekannte Version der Georgios-Legende aus Turfan,1. exact match,,,,not checked,TRUE,1
http://syriaca.org/bibl/2271,https://zotero.org/groups/392292/items/PKDPENP7,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/134,,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/593,,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/256,,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2045,https://zotero.org/groups/392292/items/M3T78F8N,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2526,https://zotero.org/groups/392292/items/W3JGZUSW,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/801,,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2199,https://zotero.org/groups/392292/items/5TSIEPMD,http://zotero.org/groups/4861694/items/WCKTK38R,1995,1995,"van Rompay, Lamberigts (ed.), van Deun
        (ed.)","van Rompay, Lamberigts (ed.), van Deun (ed.)","Impetuous Martyrs? The Situation of the Persian Christians in the Last Years of
        Yazdgard I (419–420)","Impetuous Martyrs? The Situation of the Persian Christians in the Last Years of
        Yazdgard I (419–420)",1. exact match,,,,not checked,TRUE,1
http://syriaca.org/bibl/765,,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/562,,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/654,,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/16,,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/359,,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/100,,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2213,https://zotero.org/groups/392292/items/6C8UD63X,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/952,,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/1376,https://zotero.org/groups/392292/items/MGAQT75G,http://zotero.org/groups/4861694/items/MUY4BENF,1961,1961,"Fiey,","Fiey,",Les saints serge de l'Iraq,Les saints Serge de l’Iraq,"3. exact creators and year, fuzzy title",,,,not checked,TRUE,1
http://syriaca.org/bibl/1891,https://zotero.org/groups/392292/items/VP92T56K,http://zotero.org/groups/4861694/items/2MB5FFPD,1944,1944,"Mouterde,","Mouterde,",Deux homélies inédites de Jacques de Saroug,Deux homélies inédites de Jacques de Saroug,1. exact match,,,,not checked,TRUE,1
http://syriaca.org/bibl/1089,,http://zotero.org/groups/4861694/items/VS6ZT5QW,1899,1899,"Nau,","Nau,",Une version syriaque inédite de la Vie de Schenoudi,Une version syriaque inédite de la Vie de Schenoudi,"3. exact creators and year, fuzzy title",,,,not checked,TRUE,1
http://syriaca.org/bibl/731,,http://zotero.org/groups/4861694/items/R4BR5BLG,1969,1969,"Strothmann, Voigt (ed.)","Strothmann, Voigt (ed.)",Die Thomasgedichte des Jakob von Sarug,Die Thomasgedichte des Jakob von Sarug,1. exact match,,,,not checked,TRUE,1
http://syriaca.org/bibl/1392,https://zotero.org/groups/392292/items/Q82VXAE6,http://zotero.org/groups/4861694/items/4QS5AN94,1944,1944,"Peeters,","Peeters,","Sainte Golindouch, martyre perse","Sainte Golindouch, martyre perse († 13 juillet 591)","3. exact creators and year, fuzzy title",,,,not checked,TRUE,1
http://syriaca.org/bibl/2470,https://zotero.org/groups/392292/items/KMDEXAQS,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/1209,,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/1083,,http://zotero.org/groups/4861694/items/MUY4BENF,1961,1961,"Fiey,","Fiey,",Les sains Serge de l’Iraq,Les saints Serge de l’Iraq,"3. exact creators and year, fuzzy title",,,,not checked,TRUE,1
http://syriaca.org/bibl/326,,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/604,,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/507,,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/273,,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2143,,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/1427,https://zotero.org/groups/392292/items/TPS946UX,http://zotero.org/groups/4861694/items/92C2HKKE,2003,2003,"Jullien, Jullien,","Jullien, Jullien,",Les Actes de Mār Māri,Les Actes de Mār Māri,1. exact match,,,,not checked,TRUE,1
http://syriaca.org/bibl/1427,https://zotero.org/groups/392292/items/TPS946UX,http://zotero.org/groups/4861694/items/JXEK549F,2003,2003,"Jullien, Jullien,","Jullien, Jullien,",Les Actes de Mār Māri,Aux origines de l’église de Perse: les Actes de Mar Mari,"3. exact creators and year, fuzzy title",,,,not checked,TRUE,2
http://syriaca.org/bibl/1427,https://zotero.org/groups/392292/items/TPS946UX,http://zotero.org/groups/4861694/items/7VJ54C8J,2003,2003,"Jullien, Jullien,","Jullien, Jullien, Belayche (ed.), Mimouni (ed.)",Les Actes de Mār Māri,"Communauté et dissidence: un cas d’espèce chez les Syriens orientaux de Perse.
        Réflexions à travers les Actes de Mar Mari","4. exact year, fuzzy creators and title",,,,not checked,TRUE,3
http://syriaca.org/bibl/1084,,http://zotero.org/groups/4861694/items/PI6J3ZKR,1931,1931,"Peeters,","Peeters,",Une Légende syriaque de S. Iazdbozid,Une légende syriaque de S. Iazdbozid,"3. exact creators and year, fuzzy title",,,,not checked,TRUE,1
http://syriaca.org/bibl/1886,https://zotero.org/groups/392292/items/QGNRIG6G,http://zotero.org/groups/4861694/items/A2WVPP3S,1899,1899,"Martin,","Martin,",Homélie de Narsès sur les trois docteurs nestoriens,Homélie de Narsès sur les trois docteurs nestoriens,1. exact match,,,,not checked,TRUE,1
http://syriaca.org/bibl/410,,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/231,,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/1858,https://zotero.org/groups/392292/items/TFQVSWVF,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/339,,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/1085,,http://zotero.org/groups/4861694/items/QYID9ZIE,1966,1966,"Fiey,","Fiey,",Notes d’hagiographie syriaque,"Notes d’hagiographie syriaque: I. Deux Yazdbôzîd et quatre Abraham. II. Peut-on
        sauver Polychrone, évêque de Babylone?","3. exact creators and year, fuzzy title",,,,not checked,TRUE,1
http://syriaca.org/bibl/25,,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2176,,http://zotero.org/groups/4861694/items/P2ZFM7BN,1988,1988,"Abramowski,","Abramowski,","Vertritt die syrische Fassung die ursprüngliche Gestalt der Vita Antonii? Eine
        Auseinandersetzung mit der These Draguets","Vertritt die syrische Fassung die ursprüngliche Gestalt der Vita Antonii? Eine
        Auseinandersetzung mit der These Draguets","3. exact creators and year, fuzzy title",,,,not checked,TRUE,1
http://syriaca.org/bibl/46,,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2050,https://zotero.org/groups/392292/items/87CCWEJE,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/880,,http://zotero.org/groups/4861694/items/H9TTH52W,1990,1990,"Palmer, Lavenant (ed.)","Palmer, Lavenant (ed.)","Sisters, Fiancées, Wives and Mothers of Syrian Holy Men","Sisters, Fiancées, Wives and Mothers of Syrian Holy Men","3. exact creators and year, fuzzy title",,,,not checked,TRUE,1
http://syriaca.org/bibl/2455,https://zotero.org/groups/392292/items/2F8KPCSU,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/657,,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/1958,https://zotero.org/groups/392292/items/ZAZDPIC4,http://zotero.org/groups/4861694/items/QLQFYD4G,1933,1933,"Ricciotti,","Ricciotti,",Apocalypsis Pauli syriace,Apocalypsis Pauli syriace,1. exact match,,,,not checked,TRUE,1
http://syriaca.org/bibl/169,,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2239,https://zotero.org/groups/392292/items/KJXPNJTV,http://zotero.org/groups/4861694/items/AVW3KRP8,1901,1901,"Baumstark,","Baumstark,","Die Biographie des Rabban Bar-‘Ittâ, eine Quellenschrift zur älteren
        nestorianischen Kirchengeschichte","Die Biographie des Rabban Bar-‘Ittâ, eine Quellenschrift zur älteren
        nestorianischen Kirchengeschichte","3. exact creators and year, fuzzy title",,,,not checked,TRUE,1
http://syriaca.org/bibl/1705,https://zotero.org/groups/392292/items/8NAFSWSK,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2227,https://zotero.org/groups/392292/items/DM26IQBF,http://zotero.org/groups/4861694/items/E3IV9H66,1988,1988,"Harvey,","Harvey,",The Sense of a Stylite: Perspectives on Simeon the Elder,The Sense of a Stylite: Perspectives on Simeon the Elder,1. exact match,,,,not checked,TRUE,1
http://syriaca.org/bibl/658,,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/331,,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/870,,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2215,https://zotero.org/groups/392292/items/6SMCZ93G,http://zotero.org/groups/4861694/items/FTY4H97J,1960,1960,"Fiey,","Fiey,",Jean de Dailam et l’imbroglio de ses fondations,Jean de Dailam et l’imbroglio de ses fondations,1. exact match,,,,not checked,TRUE,1
http://syriaca.org/bibl/1997,https://zotero.org/groups/392292/items/82XS52BP,http://zotero.org/groups/4861694/items/TNFEZJF5,1895,1895,"Chabot,","Chabot,","Histoire de Mar Jabalaha III, patriarche des Nestoriens (1281-1317) et du moine
        Rabban Çauma, ambassadeur du Roi Argoun en Occident (1287)","Histoire de Mar Jabalaha III, patriarche des Nestoriens (1281-1317), et du moine
        Rabban Çauma, ambassadeur du roi Argoun en Occident (1287), traduite de syriaque e
        annotée","3. exact creators and year, fuzzy title",,,,not checked,TRUE,1
http://syriaca.org/bibl/1708,https://zotero.org/groups/392292/items/ZQNKR9PA,http://zotero.org/groups/4861694/items/9BX2HRGK,1912,1912,"Nau,","Nau,",La Version syriaque de l'histoire de Jean le Petit,La version syriaque de l’histoire de Jean le Petit,"3. exact creators and year, fuzzy title",,,,not checked,TRUE,1
http://syriaca.org/bibl/152,,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2177,,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2308,https://zotero.org/groups/392292/items/KIP98FJ9,http://zotero.org/groups/4861694/items/CUM5XUGZ,1975,1975,"Fiey,","Fiey,","Iconographie syriaque, Hulagu, Doquz Khatun et six ambons?","Iconographie syriaque: Hulagu, Doquz Khatun ... et six ambons?","3. exact creators and year, fuzzy title",,,,not checked,TRUE,1
http://syriaca.org/bibl/2424,https://zotero.org/groups/392292/items/EPTNJJHB,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/1773,https://zotero.org/groups/392292/items/634H4AQH,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/709,,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/443,,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/628,,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/1340,https://zotero.org/groups/392292/items/DQH8JIMD,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/77,,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/734,,http://zotero.org/groups/4861694/items/3Y9I5R6V,1961,1961,"Wurmbrand,","Wurmbrand,",Homélie de Jacques de Saroug sur la mort d’Aaron,HoméIie de Jacques de Saroug sur la mort d’Aaron,"3. exact creators and year, fuzzy title",,,,not checked,TRUE,1
http://syriaca.org/bibl/2184,,http://zotero.org/groups/4861694/items/4EK3MKUG,2011,2011,"Khalek,","Khalek,","Damascus after the Muslim conquest: Text and image in early
        Islam",Damascus after the Muslim Conquest: Text and Image in Early Islam,"3. exact creators and year, fuzzy title",,,,not checked,TRUE,1
http://syriaca.org/bibl/225,,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/31,,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/1029,,,,,,,,,5. no match,,,,not checked,FALSE,1
